LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
resnetv17_conv0_fwd,Conv,CONV_FWD_0_TENSORCOREHALF_15758051115396060932<CUDNN_...,0.165755,944111616
resnetv17_batchnorm0_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_12519764561153...,0.065471,6422528
resnetv17_relu0_fwd,Relu,ACTIVATION_FWD_TENSORCOREHALF_11343138529648392227<CU...,0.033295,9633792
resnetv17_pool0_fwd,Pooling,POOLING_FWD_TENSORCOREHALF_9156078209138519513<CUDNN_...,0.040541,7225344
resnetv17_stage1_conv0_fwd,Conv,CONV_BIAS_ACTIVATION_FWD_1_TENSORCOREHALF_49687857502...,0.044043,102760448
resnetv17_stage1_batchnorm0_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_63509995567804...,0.019825,1605632
resnetv17_stage1_relu0_fwd,Relu,ACTIVATION_FWD_TENSORCOREHALF_7563381742866526311<CUD...,0.015542,2408448
resnetv17_stage1_conv1_fwd,Conv,CONV_FWD_1_TENSORCOREHALF_17637482302679281834<CUDNN_...,0.100605,924844032
resnetv17_stage1_batchnorm1_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_63509995567804...,0.019825,1605632
resnetv17_stage1_relu1_fwd,Relu,ACTIVATION_FWD_TENSORCOREHALF_7563381742866526311<CUD...,0.015542,2408448
resnetv17_stage1_conv2_fwd,Conv,CONV_BIAS_ACTIVATION_FWD_2_TENSORCOREHALF_65255366694...,0.070646,411041792
resnetv17_stage1_batchnorm2_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_33158359316429...,0.065496,6422528
resnetv17_stage1_conv3_fwd,Conv,CONV_FWD_3_TENSORCOREHALF_7009360463626621745<CUDNN_C...,0.081605,411041792
resnetv17_stage1_batchnorm3_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_33158359316429...,0.065496,6422528
resnetv17_stage1_activation0,Relu,ACTIVATION_FWD_TENSORCOREHALF_2220829714873139171<CUD...,0.033323,9633792
resnetv17_stage1_conv4_fwd,Conv,CONV_BIAS_ACTIVATION_FWD_1_TENSORCOREHALF_14813875953...,0.097891,411041792
resnetv17_stage1_batchnorm4_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_63509995567804...,0.019825,1605632
resnetv17_stage1_relu2_fwd,Relu,ACTIVATION_FWD_TENSORCOREHALF_7563381742866526311<CUD...,0.015542,2408448
resnetv17_stage1_conv5_fwd,Conv,CONV_FWD_1_TENSORCOREHALF_17637482302679281834<CUDNN_...,0.100605,924844032
resnetv17_stage1_batchnorm5_fwd,BatchNorm,BATCHNORM_FWD_INFERENCE_TENSORCOREHALF_63509995567804...,0.019825,1605632
resnetv17_stage1_relu3_fwd,Relu,ACTIVATION_FWD_TENSORCOREHALF_7563381742866526311<CUD...,0.015542,2408448
