LayerName,LayerType,Theoretical Flops,flop_count_sp,flops_sp_add,flops_sp_fma,flops_sp_mul,flops_sp_special,achieved_occupancy,dram_read_bytes,dram_write_bytes
batchnormalization_7,BatchNorm,802816,2473984,466944,802816,401408,65536,0,0,0
mul_7,ElementWise,802816,1605632,0,401408,802816,0,0,0,0
add_7,ElementWise,401408,1605632,0,802816,0,0,0,0,0
relu_7,Relu,802816,802816,0,401408,0,0,0,0,0
conv_7,Conv,231211008,231311360,0,115605504,100352,0,0,0,0
batchnormalization_8,BatchNorm,1003520,9533440,2007040,3010560,1505280,1003520,0,0,0
mul_8,ElementWise,1003520,2007040,0,501760,1003520,0,0,0,0
add_8,ElementWise,501760,2007040,0,1003520,0,0,0,0,0
relu_8,Relu,1003520,1003520,0,501760,0,0,0,0,0
conv_8,Conv,128450560,128851968,0,64225280,401408,0,0,0,0
batchnormalization_9,BatchNorm,802816,2473984,466944,802816,401408,65536,0,0,0
mul_9,ElementWise,802816,1605632,0,401408,802816,0,0,0,0
add_9,ElementWise,401408,1605632,0,802816,0,0,0,0,0
relu_9,Relu,802816,802816,0,401408,0,0,0,0,0
conv_9,Conv,231211008,231311360,0,115605504,100352,0,0,0,0
batchnormalization_10,BatchNorm,1204224,11440128,2408448,3612672,1806336,1204224,0,0,0
mul_10,ElementWise,1204224,2408448,0,602112,1204224,0,0,0,0
add_10,ElementWise,602112,2408448,0,1204224,0,0,0,0,0
relu_10,Relu,1204224,1204224,0,602112,0,0,0,0,0
conv_10,Conv,154140672,154542080,0,77070336,401408,0,0,0,0
batchnormalization_11,BatchNorm,802816,2473984,466944,802816,401408,65536,0,0,0
mul_11,ElementWise,802816,1605632,0,401408,802816,0,0,0,0
add_11,ElementWise,401408,1605632,0,802816,0,0,0,0,0
relu_11,Relu,802816,802816,0,401408,0,0,0,0,0
conv_11,Conv,231211008,231311360,0,115605504,100352,0,0,0,0
batchnormalization_12,BatchNorm,1404928,13346816,2809856,4214784,2107392,1404928,0,0,0
mul_12,ElementWise,1404928,2809856,0,702464,1404928,0,0,0,0
add_12,ElementWise,702464,2809856,0,1404928,0,0,0,0,0
relu_12,Relu,1404928,1404928,0,702464,0,0,0,0,0
conv_12,Conv,179830784,180232192,0,89915392,401408,0,0,0,0
batchnormalization_13,BatchNorm,802816,2473984,466944,802816,401408,65536,0,0,0
mul_13,ElementWise,802816,1605632,0,401408,802816,0,0,0,0
add_13,ElementWise,401408,1605632,0,802816,0,0,0,0,0
relu_13,Relu,802816,802816,0,401408,0,0,0,0,0
conv_13,Conv,231211008,231311360,0,115605504,100352,0,0,0,0
batchnormalization_14,BatchNorm,1605632,15253504,3211264,4816896,2408448,1605632,0,0,0
mul_14,ElementWise,1605632,3211264,0,802816,1605632,0,0,0,0
add_14,ElementWise,802816,3211264,0,1605632,0,0,0,0,0
relu_14,Relu,1605632,1605632,0,802816,0,0,0,0,0
conv_14,Conv,205520896,205922304,0,102760448,401408,0,0,0,0
averagepool_1,Pooling,401408,2107392,602112,702464,100352,100352,0,0,0
batchnormalization_15,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_15,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_15,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_15,Relu,200704,200704,0,100352,0,0,0,0,0
conv_15,Conv,25690112,26314752,0,13107200,100352,0,0,0,0
batchnormalization_16,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_16,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_16,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_16,Relu,200704,200704,0,100352,0,0,0,0,0
conv_16,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_17,BatchNorm,250880,2383360,501760,752640,376320,250880,0,0,0
mul_17,ElementWise,250880,501760,0,125440,250880,0,0,0,0
add_17,ElementWise,125440,501760,0,250880,0,0,0,0,0
relu_17,Relu,250880,250880,0,125440,0,0,0,0,0
conv_17,Conv,32112640,32868352,0,16384000,100352,0,0,0,0
batchnormalization_18,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_18,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_18,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_18,Relu,200704,200704,0,100352,0,0,0,0,0
conv_18,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_19,BatchNorm,301056,2860032,602112,903168,451584,301056,0,0,0
mul_19,ElementWise,301056,602112,0,150528,301056,0,0,0,0
add_19,ElementWise,150528,602112,0,301056,0,0,0,0,0
relu_19,Relu,301056,301056,0,150528,0,0,0,0,0
conv_19,Conv,38535168,39421952,0,19660800,100352,0,0,0,0
batchnormalization_20,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_20,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_20,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_20,Relu,200704,200704,0,100352,0,0,0,0,0
conv_20,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_21,BatchNorm,351232,3336704,702464,1053696,526848,351232,0,0,0
mul_21,ElementWise,351232,702464,0,175616,351232,0,0,0,0
add_21,ElementWise,175616,702464,0,351232,0,0,0,0,0
relu_21,Relu,351232,351232,0,175616,0,0,0,0,0
conv_21,Conv,44957696,45975552,0,22937600,100352,0,0,0,0
batchnormalization_22,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_22,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_22,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_22,Relu,200704,200704,0,100352,0,0,0,0,0
conv_22,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_23,BatchNorm,401408,1269760,266240,401408,200704,65536,0,0,0
mul_23,ElementWise,401408,802816,0,200704,401408,0,0,0,0
add_23,ElementWise,200704,802816,0,401408,0,0,0,0,0
relu_23,Relu,401408,401408,0,200704,0,0,0,0,0
conv_23,Conv,51380224,52529152,0,26214400,100352,0,0,0,0
batchnormalization_24,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_24,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_24,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_24,Relu,200704,200704,0,100352,0,0,0,0,0
conv_24,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_25,BatchNorm,451584,4290048,903168,1354752,677376,451584,0,0,0
mul_25,ElementWise,451584,903168,0,225792,451584,0,0,0,0
add_25,ElementWise,225792,903168,0,451584,0,0,0,0,0
relu_25,Relu,451584,451584,0,225792,0,0,0,0,0
conv_25,Conv,57802752,59082752,0,29491200,100352,0,0,0,0
batchnormalization_26,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_26,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_26,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_26,Relu,200704,200704,0,100352,0,0,0,0,0
conv_26,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_27,BatchNorm,501760,4766720,1003520,1505280,752640,501760,0,0,0
mul_27,ElementWise,501760,1003520,0,250880,501760,0,0,0,0
add_27,ElementWise,250880,1003520,0,501760,0,0,0,0,0
relu_27,Relu,501760,501760,0,250880,0,0,0,0,0
conv_27,Conv,64225280,65636352,0,32768000,100352,0,0,0,0
batchnormalization_28,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_28,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_28,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_28,Relu,200704,200704,0,100352,0,0,0,0,0
conv_28,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_29,BatchNorm,551936,5243392,1103872,1655808,827904,551936,0,0,0
mul_29,ElementWise,551936,1103872,0,275968,551936,0,0,0,0
add_29,ElementWise,275968,1103872,0,551936,0,0,0,0,0
relu_29,Relu,551936,551936,0,275968,0,0,0,0,0
conv_29,Conv,70647808,72189952,0,36044800,100352,0,0,0,0
batchnormalization_30,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_30,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_30,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_30,Relu,200704,200704,0,100352,0,0,0,0,0
conv_30,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_31,BatchNorm,602112,5720064,1204224,1806336,903168,602112,0,0,0
mul_31,ElementWise,602112,1204224,0,301056,602112,0,0,0,0
add_31,ElementWise,301056,1204224,0,602112,0,0,0,0,0
relu_31,Relu,602112,602112,0,301056,0,0,0,0,0
conv_31,Conv,77070336,78743552,0,39321600,100352,0,0,0,0
batchnormalization_32,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_32,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_32,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_32,Relu,200704,200704,0,100352,0,0,0,0,0
conv_32,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_33,BatchNorm,652288,6196736,1304576,1956864,978432,652288,0,0,0
mul_33,ElementWise,652288,1304576,0,326144,652288,0,0,0,0
add_33,ElementWise,326144,1304576,0,652288,0,0,0,0,0
relu_33,Relu,652288,652288,0,326144,0,0,0,0,0
conv_33,Conv,83492864,85297152,0,42598400,100352,0,0,0,0
batchnormalization_34,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_34,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_34,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_34,Relu,200704,200704,0,100352,0,0,0,0,0
conv_34,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_35,BatchNorm,702464,6673408,1404928,2107392,1053696,702464,0,0,0
mul_35,ElementWise,702464,1404928,0,351232,702464,0,0,0,0
add_35,ElementWise,351232,1404928,0,702464,0,0,0,0,0
relu_35,Relu,702464,702464,0,351232,0,0,0,0,0
conv_35,Conv,89915392,91850752,0,45875200,100352,0,0,0,0
batchnormalization_36,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_36,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_36,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_36,Relu,200704,200704,0,100352,0,0,0,0,0
conv_36,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_37,BatchNorm,752640,7150080,1505280,2257920,1128960,752640,0,0,0
mul_37,ElementWise,752640,1505280,0,376320,752640,0,0,0,0
add_37,ElementWise,376320,1505280,0,752640,0,0,0,0,0
relu_37,Relu,752640,752640,0,376320,0,0,0,0,0
conv_37,Conv,96337920,98404352,0,49152000,100352,0,0,0,0
batchnormalization_38,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_38,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_38,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_38,Relu,200704,200704,0,100352,0,0,0,0,0
conv_38,Conv,57802752,59007488,0,29491200,25088,0,0,0,0
batchnormalization_39,BatchNorm,802816,7626752,1605632,2408448,1204224,802816,0,0,0
mul_39,ElementWise,802816,1605632,0,401408,802816,0,0,0,0
add_39,ElementWise,401408,1605632,0,802816,0,0,0,0,0
relu_39,Relu,802816,802816,0,401408,0,0,0,0,0
conv_39,Conv,205520896,209915904,0,104857600,200704,0,0,0,0
averagepool_2,Pooling,200704,1053696,301056,351232,50176,50176,0,0,0
batchnormalization_40,BatchNorm,100352,953344,200704,301056,150528,100352,0,0,0
mul_40,ElementWise,100352,200704,0,50176,100352,0,0,0,0
add_40,ElementWise,50176,200704,0,100352,0,0,0,0,0
relu_40,Relu,100352,100352,0,50176,0,0,0,0,0
conv_40,Conv,12845056,14705152,0,7340032,25088,0,0,0,0
batchnormalization_41,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_41,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_41,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_41,Relu,50176,50176,0,25088,0,0,0,0,0
conv_41,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_42,BatchNorm,112896,1072512,225792,338688,169344,112896,0,0,0
mul_42,ElementWise,112896,225792,0,56448,112896,0,0,0,0
add_42,ElementWise,56448,225792,0,112896,0,0,0,0,0
relu_42,Relu,112896,112896,0,56448,0,0,0,0,0
conv_42,Conv,14450688,16540160,0,8257536,25088,0,0,0,0
batchnormalization_43,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_43,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_43,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_43,Relu,50176,50176,0,25088,0,0,0,0,0
conv_43,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_44,BatchNorm,125440,1191680,250880,376320,188160,125440,0,0,0
mul_44,ElementWise,125440,250880,0,62720,125440,0,0,0,0
add_44,ElementWise,62720,250880,0,125440,0,0,0,0,0
relu_44,Relu,125440,125440,0,62720,0,0,0,0,0
conv_44,Conv,16056320,18375168,0,9175040,25088,0,0,0,0
batchnormalization_45,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_45,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_45,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_45,Relu,50176,50176,0,25088,0,0,0,0,0
conv_45,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_46,BatchNorm,137984,1310848,275968,413952,206976,137984,0,0,0
mul_46,ElementWise,137984,275968,0,68992,137984,0,0,0,0
add_46,ElementWise,68992,275968,0,137984,0,0,0,0,0
relu_46,Relu,137984,137984,0,68992,0,0,0,0,0
conv_46,Conv,17661952,20210176,0,10092544,25088,0,0,0,0
batchnormalization_47,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_47,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_47,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_47,Relu,50176,50176,0,25088,0,0,0,0,0
conv_47,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_48,BatchNorm,150528,1430016,301056,451584,225792,150528,0,0,0
mul_48,ElementWise,150528,301056,0,75264,150528,0,0,0,0
add_48,ElementWise,75264,301056,0,150528,0,0,0,0,0
relu_48,Relu,150528,150528,0,75264,0,0,0,0,0
conv_48,Conv,19267584,22045184,0,11010048,25088,0,0,0,0
batchnormalization_49,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_49,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_49,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_49,Relu,50176,50176,0,25088,0,0,0,0,0
conv_49,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_50,BatchNorm,163072,1549184,326144,489216,244608,163072,0,0,0
mul_50,ElementWise,163072,326144,0,81536,163072,0,0,0,0
add_50,ElementWise,81536,326144,0,163072,0,0,0,0,0
relu_50,Relu,163072,163072,0,81536,0,0,0,0,0
conv_50,Conv,20873216,23880192,0,11927552,25088,0,0,0,0
batchnormalization_51,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_51,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_51,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_51,Relu,50176,50176,0,25088,0,0,0,0,0
conv_51,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_52,BatchNorm,175616,1668352,351232,526848,263424,175616,0,0,0
mul_52,ElementWise,175616,351232,0,87808,175616,0,0,0,0
add_52,ElementWise,87808,351232,0,175616,0,0,0,0,0
relu_52,Relu,175616,175616,0,87808,0,0,0,0,0
conv_52,Conv,22478848,25715200,0,12845056,25088,0,0,0,0
batchnormalization_53,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_53,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_53,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_53,Relu,50176,50176,0,25088,0,0,0,0,0
conv_53,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_54,BatchNorm,188160,1787520,376320,564480,282240,188160,0,0,0
mul_54,ElementWise,188160,376320,0,94080,188160,0,0,0,0
add_54,ElementWise,94080,376320,0,188160,0,0,0,0,0
relu_54,Relu,188160,188160,0,94080,0,0,0,0,0
conv_54,Conv,24084480,27550208,0,13762560,25088,0,0,0,0
batchnormalization_55,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_55,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_55,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_55,Relu,50176,50176,0,25088,0,0,0,0,0
conv_55,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_56,BatchNorm,200704,1906688,401408,602112,301056,200704,0,0,0
mul_56,ElementWise,200704,401408,0,100352,200704,0,0,0,0
add_56,ElementWise,100352,401408,0,200704,0,0,0,0,0
relu_56,Relu,200704,200704,0,100352,0,0,0,0,0
conv_56,Conv,25690112,29385216,0,14680064,25088,0,0,0,0
batchnormalization_57,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_57,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_57,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_57,Relu,50176,50176,0,25088,0,0,0,0,0
conv_57,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_58,BatchNorm,213248,2025856,426496,639744,319872,213248,0,0,0
mul_58,ElementWise,213248,426496,0,106624,213248,0,0,0,0
add_58,ElementWise,106624,426496,0,213248,0,0,0,0,0
relu_58,Relu,213248,213248,0,106624,0,0,0,0,0
conv_58,Conv,27295744,31220224,0,15597568,25088,0,0,0,0
batchnormalization_59,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_59,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_59,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_59,Relu,50176,50176,0,25088,0,0,0,0,0
conv_59,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_60,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mul_60,ElementWise,225792,451584,0,112896,225792,0,0,0,0
add_60,ElementWise,112896,451584,0,225792,0,0,0,0,0
relu_60,Relu,225792,225792,0,112896,0,0,0,0,0
conv_60,Conv,28901376,33055232,0,16515072,25088,0,0,0,0
batchnormalization_61,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_61,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_61,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_61,Relu,50176,50176,0,25088,0,0,0,0,0
conv_61,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_62,BatchNorm,238336,2264192,476672,715008,357504,238336,0,0,0
mul_62,ElementWise,238336,476672,0,119168,238336,0,0,0,0
add_62,ElementWise,119168,476672,0,238336,0,0,0,0,0
relu_62,Relu,238336,238336,0,119168,0,0,0,0,0
conv_62,Conv,30507008,34890240,0,17432576,25088,0,0,0,0
batchnormalization_63,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_63,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_63,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_63,Relu,50176,50176,0,25088,0,0,0,0,0
conv_63,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_64,BatchNorm,250880,2383360,501760,752640,376320,250880,0,0,0
mul_64,ElementWise,250880,501760,0,125440,250880,0,0,0,0
add_64,ElementWise,125440,501760,0,250880,0,0,0,0,0
relu_64,Relu,250880,250880,0,125440,0,0,0,0,0
conv_64,Conv,32112640,36725248,0,18350080,25088,0,0,0,0
batchnormalization_65,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_65,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_65,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_65,Relu,50176,50176,0,25088,0,0,0,0,0
conv_65,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_66,BatchNorm,263424,2502528,526848,790272,395136,263424,0,0,0
mul_66,ElementWise,263424,526848,0,131712,263424,0,0,0,0
add_66,ElementWise,131712,526848,0,263424,0,0,0,0,0
relu_66,Relu,263424,263424,0,131712,0,0,0,0,0
conv_66,Conv,33718272,38560256,0,19267584,25088,0,0,0,0
batchnormalization_67,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_67,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_67,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_67,Relu,50176,50176,0,25088,0,0,0,0,0
conv_67,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_68,BatchNorm,275968,2621696,551936,827904,413952,275968,0,0,0
mul_68,ElementWise,275968,551936,0,137984,275968,0,0,0,0
add_68,ElementWise,137984,551936,0,275968,0,0,0,0,0
relu_68,Relu,275968,275968,0,137984,0,0,0,0,0
conv_68,Conv,35323904,40395264,0,20185088,25088,0,0,0,0
batchnormalization_69,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_69,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_69,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_69,Relu,50176,50176,0,25088,0,0,0,0,0
conv_69,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_70,BatchNorm,288512,2740864,577024,865536,432768,288512,0,0,0
mul_70,ElementWise,288512,577024,0,144256,288512,0,0,0,0
add_70,ElementWise,144256,577024,0,288512,0,0,0,0,0
relu_70,Relu,288512,288512,0,144256,0,0,0,0,0
conv_70,Conv,36929536,42230272,0,21102592,25088,0,0,0,0
batchnormalization_71,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_71,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_71,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_71,Relu,50176,50176,0,25088,0,0,0,0,0
conv_71,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_72,BatchNorm,301056,2860032,602112,903168,451584,301056,0,0,0
mul_72,ElementWise,301056,602112,0,150528,301056,0,0,0,0
add_72,ElementWise,150528,602112,0,301056,0,0,0,0,0
relu_72,Relu,301056,301056,0,150528,0,0,0,0,0
conv_72,Conv,38535168,44065280,0,22020096,25088,0,0,0,0
batchnormalization_73,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_73,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_73,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_73,Relu,50176,50176,0,25088,0,0,0,0,0
conv_73,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_74,BatchNorm,313600,2979200,627200,940800,470400,313600,0,0,0
mul_74,ElementWise,313600,627200,0,156800,313600,0,0,0,0
add_74,ElementWise,156800,627200,0,313600,0,0,0,0,0
relu_74,Relu,313600,313600,0,156800,0,0,0,0,0
conv_74,Conv,40140800,45900288,0,22937600,25088,0,0,0,0
batchnormalization_75,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_75,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_75,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_75,Relu,50176,50176,0,25088,0,0,0,0,0
conv_75,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_76,BatchNorm,326144,3098368,652288,978432,489216,326144,0,0,0
mul_76,ElementWise,326144,652288,0,163072,326144,0,0,0,0
add_76,ElementWise,163072,652288,0,326144,0,0,0,0,0
relu_76,Relu,326144,326144,0,163072,0,0,0,0,0
conv_76,Conv,41746432,47735296,0,23855104,25088,0,0,0,0
batchnormalization_77,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_77,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_77,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_77,Relu,50176,50176,0,25088,0,0,0,0,0
conv_77,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_78,BatchNorm,338688,3217536,677376,1016064,508032,338688,0,0,0
mul_78,ElementWise,338688,677376,0,169344,338688,0,0,0,0
add_78,ElementWise,169344,677376,0,338688,0,0,0,0,0
relu_78,Relu,338688,338688,0,169344,0,0,0,0,0
conv_78,Conv,43352064,49570304,0,24772608,25088,0,0,0,0
batchnormalization_79,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_79,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_79,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_79,Relu,50176,50176,0,25088,0,0,0,0,0
conv_79,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_80,BatchNorm,351232,3336704,702464,1053696,526848,351232,0,0,0
mul_80,ElementWise,351232,702464,0,175616,351232,0,0,0,0
add_80,ElementWise,175616,702464,0,351232,0,0,0,0,0
relu_80,Relu,351232,351232,0,175616,0,0,0,0,0
conv_80,Conv,44957696,51405312,0,25690112,25088,0,0,0,0
batchnormalization_81,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_81,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_81,ElementWise,25088,100352,0,50176,0,0,0,0,0
