LayerName,LayerType,Theoretical Flops,flop_count_sp,flops_sp_add,flops_sp_fma,flops_sp_mul,flops_sp_special,achieved_occupancy,dram_read_bytes,dram_write_bytes
mobilenetv20_features_linearbottleneck9_relu0_fwd,Relu,602112,602112,0,301056,0,0,0,0,0
mobilenetv20_features_linearbottleneck9_batchnorm1_fwd,BatchNorm,602112,5720064,1204224,1806336,903168,602112,0,0,0
mobilenetv20_features_linearbottleneck9_relu1_fwd,Relu,602112,602112,0,301056,0,0,0,0,0
mobilenetv20_features_linearbottleneck9_conv2_fwd,Conv,38535168,39371776,0,19660800,50176,0,0,0,0
mobilenetv20_features_linearbottleneck9_batchnorm2_fwd,BatchNorm,100352,953344,200704,301056,150528,100352,0,0,0
mobilenetv20_features_linearbottleneck9_elemwise_add0,ElementWise,50176,200704,0,100352,0,0,0,0,0
mobilenetv20_features_linearbottleneck10_conv0_fwd,Conv,38535168,39622656,0,19660800,301056,0,0,0,0
mobilenetv20_features_linearbottleneck10_batchnorm0_fwd,BatchNorm,602112,5720064,1204224,1806336,903168,602112,0,0,0
mobilenetv20_features_linearbottleneck10_relu0_fwd,Relu,602112,602112,0,301056,0,0,0,0,0
mobilenetv20_features_linearbottleneck10_batchnorm1_fwd,BatchNorm,150528,1430016,301056,451584,225792,150528,0,0,0
mobilenetv20_features_linearbottleneck10_relu1_fwd,Relu,150528,150528,0,75264,0,0,0,0,0
mobilenetv20_features_linearbottleneck10_conv2_fwd,Conv,14450688,16533888,0,8257536,18816,0,0,0,0
mobilenetv20_features_linearbottleneck10_batchnorm2_fwd,BatchNorm,37632,357504,75264,112896,56448,37632,0,0,0
mobilenetv20_features_linearbottleneck11_conv0_fwd,Conv,21676032,24885504,0,12386304,112896,0,0,0,0
mobilenetv20_features_linearbottleneck11_batchnorm0_fwd,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mobilenetv20_features_linearbottleneck11_relu0_fwd,Relu,225792,225792,0,112896,0,0,0,0,0
mobilenetv20_features_linearbottleneck11_batchnorm1_fwd,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mobilenetv20_features_linearbottleneck11_relu1_fwd,Relu,225792,225792,0,112896,0,0,0,0,0
mobilenetv20_features_linearbottleneck11_conv2_fwd,Conv,21676032,24791424,0,12386304,18816,0,0,0,0
mobilenetv20_features_linearbottleneck11_batchnorm2_fwd,BatchNorm,37632,357504,75264,112896,56448,37632,0,0,0
mobilenetv20_features_linearbottleneck11_elemwise_add0,ElementWise,18816,75264,0,37632,0,0,0,0,0
mobilenetv20_features_linearbottleneck12_conv0_fwd,Conv,21676032,24885504,0,12386304,112896,0,0,0,0
mobilenetv20_features_linearbottleneck12_batchnorm0_fwd,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mobilenetv20_features_linearbottleneck12_relu0_fwd,Relu,225792,225792,0,112896,0,0,0,0,0
mobilenetv20_features_linearbottleneck12_batchnorm1_fwd,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mobilenetv20_features_linearbottleneck12_relu1_fwd,Relu,225792,225792,0,112896,0,0,0,0,0
mobilenetv20_features_linearbottleneck12_conv2_fwd,Conv,21676032,24791424,0,12386304,18816,0,0,0,0
mobilenetv20_features_linearbottleneck12_batchnorm2_fwd,BatchNorm,37632,357504,75264,112896,56448,37632,0,0,0
mobilenetv20_features_linearbottleneck12_elemwise_add0,ElementWise,18816,75264,0,37632,0,0,0,0,0
mobilenetv20_features_linearbottleneck13_conv0_fwd,Conv,21676032,24885504,0,12386304,112896,0,0,0,0
mobilenetv20_features_linearbottleneck13_batchnorm0_fwd,BatchNorm,225792,2145024,451584,677376,338688,225792,0,0,0
mobilenetv20_features_linearbottleneck13_relu0_fwd,Relu,225792,225792,0,112896,0,0,0,0,0
mobilenetv20_features_linearbottleneck13_batchnorm1_fwd,BatchNorm,56448,536256,112896,169344,84672,56448,0,0,0
mobilenetv20_features_linearbottleneck13_relu1_fwd,Relu,56448,56448,0,28224,0,0,0,0,0
mobilenetv20_features_linearbottleneck13_conv2_fwd,Conv,9031680,11804320,0,5898240,7840,0,0,0,0
mobilenetv20_features_linearbottleneck13_batchnorm2_fwd,BatchNorm,15680,148960,31360,47040,23520,15680,0,0,0
mobilenetv20_features_linearbottleneck14_conv0_fwd,Conv,15052800,19707840,0,9830400,47040,0,0,0,0
mobilenetv20_features_linearbottleneck14_batchnorm0_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck14_relu0_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck14_batchnorm1_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck14_relu1_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck14_conv2_fwd,Conv,15052800,19668640,0,9830400,7840,0,0,0,0
mobilenetv20_features_linearbottleneck14_batchnorm2_fwd,BatchNorm,15680,148960,31360,47040,23520,15680,0,0,0
mobilenetv20_features_linearbottleneck14_elemwise_add0,ElementWise,7840,31360,0,15680,0,0,0,0,0
mobilenetv20_features_linearbottleneck15_conv0_fwd,Conv,15052800,19707840,0,9830400,47040,0,0,0,0
mobilenetv20_features_linearbottleneck15_batchnorm0_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck15_relu0_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck15_batchnorm1_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck15_relu1_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck15_conv2_fwd,Conv,15052800,19668640,0,9830400,7840,0,0,0,0
mobilenetv20_features_linearbottleneck15_batchnorm2_fwd,BatchNorm,15680,148960,31360,47040,23520,15680,0,0,0
mobilenetv20_features_linearbottleneck15_elemwise_add0,ElementWise,7840,31360,0,15680,0,0,0,0,0
mobilenetv20_features_linearbottleneck16_conv0_fwd,Conv,15052800,19707840,0,9830400,47040,0,0,0,0
mobilenetv20_features_linearbottleneck16_batchnorm0_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck16_relu0_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck16_batchnorm1_fwd,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mobilenetv20_features_linearbottleneck16_relu1_fwd,Relu,94080,94080,0,47040,0,0,0,0,0
mobilenetv20_features_linearbottleneck16_conv2_fwd,Conv,30105600,39337280,0,19660800,15680,0,0,0,0
mobilenetv20_features_linearbottleneck16_batchnorm2_fwd,BatchNorm,31360,297920,62720,94080,47040,31360,0,0,0
mobilenetv20_features_conv1_fwd,Conv,40140800,52491520,0,26214400,62720,0,0,0,0
mobilenetv20_features_batchnorm1_fwd,BatchNorm,125440,439040,125440,125440,62720,62720,0,0,0
mobilenetv20_features_relu1_fwd,Relu,125440,125440,0,62720,0,0,0,0,0
mobilenetv20_output_pred_fwd,Conv,2560000,83887080,0,41943040,1000,0,0,0,0
