LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_24144254799388758444<CUDNN_CONVOLUTION_FWD_A...,0.116813,944111616
conv_1,Conv,ADD_TENSOR3032736733132671676,0.007376,944111616
relu_1,Relu,ACTIVATION_FWD3219491477374306674<CUDNN_ACTIVATION_CL...,0.050479,9633792
maxpool_1,Pooling,POOLING_FWD4592817317240616509<CUDNN_POOLING_MAX>,0.041530,7225344
conv_2,Conv,CONV_FWD_01173671752372734713<CUDNN_CONVOLUTION_FWD_A...,0.033077,102760448
conv_2,Conv,ADD_TENSOR5382845209773787008,0.013522,102760448
relu_2,Relu,ACTIVATION_FWD15650437013877670198<CUDNN_ACTIVATION_R...,0.015650,2408448
conv_3,Conv,CONV_FWD_311366797113873835408<CUDNN_CONVOLUTION_FWD_...,0.173429,2774532096
conv_3,Conv,ADD_TENSOR3130095680472567997,0.028409,2774532096
relu_3,Relu,ACTIVATION_FWD11850385587381362736<CUDNN_ACTIVATION_R...,0.039321,7225344
maxpool_2,Pooling,POOLING_FWD16162825439967780688<CUDNN_POOLING_MAX>,0.032587,5419008
conv_4,Conv,CONV_FWD_314472321758850291736<CUDNN_CONVOLUTION_FWD_...,0.028933,77070336
conv_4,Conv,ADD_TENSOR9085642099122138421,0.017171,77070336
relu_4,Relu,ACTIVATION_FWD1452503474627227178<CUDNN_ACTIVATION_RE...,0.007032,602112
conv_5,Conv,CONV_FWD_02761387505522136717<CUDNN_CONVOLUTION_FWD_A...,0.030526,115605504
conv_5,Conv,ADD_TENSOR8982541886748482548,0.022805,115605504
relu_5,Relu,ACTIVATION_FWD17304104803804646124<CUDNN_ACTIVATION_R...,0.007381,903168
conv_6,Conv,CONV_FWD_013393612946333545377<CUDNN_CONVOLUTION_FWD_...,0.063131,693633024
conv_6,Conv,ADD_TENSOR16367665494987390680,0.017192,693633024
relu_6,Relu,ACTIVATION_FWD1891670941534260013<CUDNN_ACTIVATION_CL...,0.007715,1204224
conv_7,Conv,CONV_FWD_38763091220915337924<CUDNN_CONVOLUTION_FWD_A...,0.027343,19267584
conv_7,Conv,ADD_TENSOR14939123477581352937,0.008878,19267584
relu_7,Relu,ACTIVATION_FWD11411989816341135953<CUDNN_ACTIVATION_C...,0.006346,150528
conv_8,Conv,CONV_FWD_43635658658412491643<CUDNN_CONVOLUTION_FWD_A...,0.047531,80281600
conv_8,Conv,ADD_TENSOR18132233238307666002,0.006586,80281600
relu_8,Relu,ACTIVATION_FWD16050448698435637315<CUDNN_ACTIVATION_C...,0.006630,301056
maxpool_3,Pooling,POOLING_FWD9743187963333347066<CUDNN_POOLING_AVERAGE_...,0.025370,5419008
conv_9,Conv,CONV_FWD_215450887278477485995<CUDNN_CONVOLUTION_FWD_...,0.027419,38535168
conv_9,Conv,ADD_TENSOR14265640191327747259,0.011695,38535168
relu_9,Relu,ACTIVATION_FWD16050448698435637315<CUDNN_ACTIVATION_C...,0.006630,301056
conv_10,Conv,CONV_FWD_213687568959252033376<CUDNN_CONVOLUTION_FWD_...,0.046349,205520896
conv_10,Conv,ADD_TENSOR12565372019903951984,0.036012,205520896
relu_10,Relu,ACTIVATION_FWD1891670941534260013<CUDNN_ACTIVATION_CL...,0.007715,1204224
conv_11,Conv,CONV_FWD_213687568959252033376<CUDNN_CONVOLUTION_FWD_...,0.046349,205520896
conv_11,Conv,ADD_TENSOR12565372019903951984,0.036012,205520896
relu_11,Relu,ACTIVATION_FWD1891670941534260013<CUDNN_ACTIVATION_CL...,0.007715,1204224
conv_12,Conv,CONV_FWD_48631232417273608601<CUDNN_CONVOLUTION_FWD_A...,0.113756,1387266048
conv_12,Conv,ADD_TENSOR13699556859915662000,0.028424,1387266048
relu_12,Relu,ACTIVATION_FWD9544542018579786560<CUDNN_ACTIVATION_RE...,0.009687,1806336
conv_13,Conv,CONV_FWD_016718287885307926938<CUDNN_CONVOLUTION_FWD_...,0.033413,51380224
conv_13,Conv,ADD_TENSOR12896417409527862499,0.013565,51380224
relu_13,Relu,ACTIVATION_FWD16050448698435637315<CUDNN_ACTIVATION_C...,0.006630,301056
conv_14,Conv,CONV_FWD_211104761641752974667<CUDNN_CONVOLUTION_FWD_...,0.091609,481689600
conv_14,Conv,ADD_TENSOR9910489655326887515,0.008850,481689600
relu_14,Relu,ACTIVATION_FWD17304104803804646124<CUDNN_ACTIVATION_R...,0.007381,903168
maxpool_4,Pooling,POOLING_FWD17309086750096420514<CUDNN_POOLING_AVERAGE...,0.031977,7225344
conv_15,Conv,CONV_FWD_313824072370431717440<CUDNN_CONVOLUTION_FWD_...,0.034992,102760448
conv_15,Conv,ADD_TENSOR654803414000076141,0.021009,102760448
relu_15,Relu,ACTIVATION_FWD1452503474627227178<CUDNN_ACTIVATION_RE...,0.007032,602112
maxpool_5,Pooling,POOLING_FWD5836114854405301734<CUDNN_POOLING_MAX>,0.022630,3386880
conv_16,Conv,CONV_FWD_29347913520686478846<CUDNN_CONVOLUTION_FWD_A...,0.055252,144506880
conv_16,Conv,ADD_TENSOR10533741287888531182,0.048179,144506880
relu_16,Relu,ACTIVATION_FWD2042204153846946056<CUDNN_ACTIVATION_RE...,0.006952,451584
conv_17,Conv,CONV_FWD_22200566828653643618<CUDNN_CONVOLUTION_FWD_A...,0.037633,72253440
conv_17,Conv,ADD_TENSOR944863027801889906,0.027024,72253440
relu_17,Relu,ACTIVATION_FWD10209985058771560632<CUDNN_ACTIVATION_C...,0.006424,225792
conv_18,Conv,CONV_FWD_28352594954352117583<CUDNN_CONVOLUTION_FWD_A...,0.038591,281788416
conv_18,Conv,ADD_TENSOR6953356539222580319,0.015008,281788416
relu_18,Relu,ACTIVATION_FWD4393421983288745861<CUDNN_ACTIVATION_RE...,0.006927,489216
conv_19,Conv,CONV_FWD_212498597517768921983<CUDNN_CONVOLUTION_FWD_...,0.037362,12042240
conv_19,Conv,ADD_TENSOR13755919662847264879,0.009487,12042240
relu_19,Relu,ACTIVATION_FWD4374545028121338333<CUDNN_ACTIVATION_RE...,0.006289,37632
conv_20,Conv,CONV_FWD_33847212363852332089<CUDNN_CONVOLUTION_FWD_A...,0.033023,30105600
conv_20,Conv,ADD_TENSOR9487580202550118676,0.006348,30105600
relu_20,Relu,ACTIVATION_FWD1905790112254534197<CUDNN_ACTIVATION_CL...,0.006311,112896
maxpool_6,Pooling,POOLING_FWD6183497779930913495<CUDNN_POOLING_MAX>,0.014717,3386880
conv_21,Conv,CONV_FWD_414300279792260063642<CUDNN_CONVOLUTION_FWD_...,0.037536,48168960
conv_21,Conv,ADD_TENSOR1126492484499647155,0.019965,48168960
relu_21,Relu,ACTIVATION_FWD1913596448039340866<CUDNN_ACTIVATION_CL...,0.006369,150528
conv_22,Conv,CONV_FWD_11142539529636182355<CUDNN_CONVOLUTION_FWD_A...,0.058058,128450560
conv_22,Conv,ADD_TENSOR10842808923232312064,0.043488,128450560
relu_22,Relu,ACTIVATION_FWD14020157664409216800<CUDNN_ACTIVATION_R...,0.006831,376320
conv_23,Conv,CONV_FWD_39232532707132936799<CUDNN_CONVOLUTION_FWD_A...,0.057888,89915392
conv_23,Conv,ADD_TENSOR3958144258811783026,0.032234,89915392
relu_23,Relu,ACTIVATION_FWD633924864192778122<CUDNN_ACTIVATION_CLI...,0.006475,263424
conv_24,Conv,CONV_FWD_01717875631016186812<CUDNN_CONVOLUTION_FWD_A...,0.042517,354041856
conv_24,Conv,ADD_TENSOR5561122862597250757,0.017457,354041856
relu_24,Relu,ACTIVATION_FWD1513097859521870672<CUDNN_ACTIVATION_RE...,0.007011,526848
conv_25,Conv,CONV_FWD_46952376537060226855<CUDNN_CONVOLUTION_FWD_A...,0.039468,19267584
conv_25,Conv,ADD_TENSOR12226459239225768974,0.011685,19267584
relu_25,Relu,ACTIVATION_FWD1182319122338388822<CUDNN_ACTIVATION_RE...,0.006296,56448
conv_26,Conv,CONV_FWD_4245872250168089292<CUDNN_CONVOLUTION_FWD_AL...,0.044937,60211200
conv_26,Conv,ADD_TENSOR14609490016674583013,0.007077,60211200
relu_26,Relu,ACTIVATION_FWD1913596448039340866<CUDNN_ACTIVATION_CL...,0.006369,150528
maxpool_7,Pooling,POOLING_FWD5557220851429664555<CUDNN_POOLING_MAX_DETE...,0.015505,3612672
