LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD3257726220353363820<CUDNN_ACTIVATION_RE...,3.321590,154140672
relu_2,Relu,ACTIVATION_FWD8349349587906413857<CUDNN_ACTIVATION_RE...,0.785439,37171200
relu_3,Relu,ACTIVATION_FWD3168490537116688807<CUDNN_ACTIVATION_RE...,2.328920,111513600
relu_4,Relu,ACTIVATION_FWD1582780326295973267<CUDNN_ACTIVATION_RE...,0.205579,8957952
relu_5,Relu,ACTIVATION_FWD5117567127074192273<CUDNN_ACTIVATION_RE...,0.303546,13436928
relu_6,Relu,ACTIVATION_FWD12187159516613432972<CUDNN_ACTIVATION_R...,0.380299,17915904
relu_7,Relu,ACTIVATION_FWD2326455252702092368<CUDNN_ACTIVATION_RE...,0.064336,2239488
relu_8,Relu,ACTIVATION_FWD13390551068370365086<CUDNN_ACTIVATION_R...,0.111111,4478976
relu_9,Relu,ACTIVATION_FWD13390551068370365086<CUDNN_ACTIVATION_R...,0.111111,4478976
relu_10,Relu,ACTIVATION_FWD12187159516613432972<CUDNN_ACTIVATION_R...,0.380299,17915904
relu_11,Relu,ACTIVATION_FWD12187159516613432972<CUDNN_ACTIVATION_R...,0.380299,17915904
relu_12,Relu,ACTIVATION_FWD1019306388140083773<CUDNN_ACTIVATION_RE...,0.588842,26873856
relu_13,Relu,ACTIVATION_FWD13390551068370365086<CUDNN_ACTIVATION_R...,0.111111,4478976
relu_14,Relu,ACTIVATION_FWD5117567127074192273<CUDNN_ACTIVATION_RE...,0.303546,13436928
conv_15,Conv,CONV_FWD_013031526967425640927<CUDNN_CONVOLUTION_FWD_...,1.956016,1528823808
conv_15,Conv,ADD_TENSOR2243597991204267364,0.137387,1528823808
relu_15,Relu,ACTIVATION_FWD1582780326295973267<CUDNN_ACTIVATION_RE...,0.205579,8957952
conv_16,Conv,CONV_FWD_013192934838568029904<CUDNN_CONVOLUTION_FWD_...,2.461682,1993605120
conv_16,Conv,ADD_TENSOR7848820263349380011,0.100191,1993605120
relu_16,Relu,ACTIVATION_FWD14469468062180182042<CUDNN_ACTIVATION_R...,0.154382,6230016
relu_17,Relu,ACTIVATION_FWD6916204842836193638<CUDNN_ACTIVATION_RE...,0.084052,3115008
conv_18,Conv,CONV_FWD_04991867850131995745<CUDNN_CONVOLUTION_FWD_A...,2.508968,3887529984
conv_18,Conv,ADD_TENSOR13124806511070018702,0.107709,3887529984
relu_18,Relu,ACTIVATION_FWD4244255387520953631<CUDNN_ACTIVATION_CL...,0.177035,6749184
relu_19,Relu,ACTIVATION_FWD2311451448079915063<CUDNN_ACTIVATION_RE...,0.018691,519168
relu_20,Relu,ACTIVATION_FWD10455511592924998367<CUDNN_ACTIVATION_R...,0.048775,1557504
relu_21,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
conv_22,Conv,CONV_FWD_012916465527991155518<CUDNN_CONVOLUTION_FWD_...,2.813445,1772093440
conv_22,Conv,ADD_TENSOR15494285357773586400,0.085635,1772093440
relu_22,Relu,ACTIVATION_FWD13676039782496608446<CUDNN_ACTIVATION_R...,0.132045,5191680
relu_23,Relu,ACTIVATION_FWD11738420001074990628<CUDNN_ACTIVATION_C...,0.102537,3634176
conv_24,Conv,CONV_FWD_07499890264142954235<CUDNN_CONVOLUTION_FWD_A...,3.104283,4884332544
conv_24,Conv,ADD_TENSOR17381166089855144710,0.114971,4884332544
relu_24,Relu,ACTIVATION_FWD11904075115224200030<CUDNN_ACTIVATION_C...,0.191086,7268352
conv_25,Conv,CONV_FWD_010130001099786492976<CUDNN_CONVOLUTION_FWD_...,0.639599,265814016
conv_25,Conv,ADD_TENSOR9593635076792318347,0.023037,265814016
relu_25,Relu,ACTIVATION_FWD11067065717953826336<CUDNN_ACTIVATION_R...,0.029419,778752
relu_26,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
relu_27,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
conv_28,Conv,CONV_FWD_010746578995620890220<CUDNN_CONVOLUTION_FWD_...,1.460309,1417674752
conv_28,Conv,ADD_TENSOR13367292398411701849,0.070948,1417674752
relu_28,Relu,ACTIVATION_FWD16703905149303540163<CUDNN_ACTIVATION_R...,0.107216,4153344
conv_29,Conv,CONV_FWD_010746578995620890220<CUDNN_CONVOLUTION_FWD_...,1.460309,1417674752
conv_29,Conv,ADD_TENSOR13367292398411701849,0.070948,1417674752
relu_29,Relu,ACTIVATION_FWD16703905149303540163<CUDNN_ACTIVATION_R...,0.107216,4153344
relu_30,Relu,ACTIVATION_FWD4250721941211199696<CUDNN_ACTIVATION_RE...,0.200619,8306688
conv_31,Conv,CONV_FWD_010130001099786492976<CUDNN_CONVOLUTION_FWD_...,0.639599,265814016
conv_31,Conv,ADD_TENSOR9593635076792318347,0.023037,265814016
relu_31,Relu,ACTIVATION_FWD11067065717953826336<CUDNN_ACTIVATION_R...,0.029419,778752
relu_32,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
relu_33,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
relu_34,Relu,ACTIVATION_FWD11738420001074990628<CUDNN_ACTIVATION_C...,0.102537,3634176
relu_35,Relu,ACTIVATION_FWD3652441061358594242<CUDNN_ACTIVATION_RE...,0.119185,4672512
relu_36,Relu,ACTIVATION_FWD8442097562086714746<CUDNN_ACTIVATION_RE...,0.224119,9345024
relu_37,Relu,ACTIVATION_FWD1739474975975565061<CUDNN_ACTIVATION_RE...,0.035963,1038336
relu_38,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
relu_39,Relu,ACTIVATION_FWD18428160998622990928<CUDNN_ACTIVATION_R...,0.061722,2076672
relu_40,Relu,ACTIVATION_FWD4250721941211199696<CUDNN_ACTIVATION_RE...,0.200619,8306688
relu_41,Relu,ACTIVATION_FWD13676039782496608446<CUDNN_ACTIVATION_R...,0.132045,5191680
relu_42,Relu,ACTIVATION_FWD5126718602272672942<CUDNN_ACTIVATION_RE...,0.247015,10383360
relu_43,Relu,ACTIVATION_FWD1739474975975565061<CUDNN_ACTIVATION_RE...,0.035963,1038336
relu_44,Relu,ACTIVATION_FWD16703905149303540163<CUDNN_ACTIVATION_R...,0.107216,4153344
relu_45,Relu,ACTIVATION_FWD16703905149303540163<CUDNN_ACTIVATION_R...,0.107216,4153344
relu_46,Relu,ACTIVATION_FWD10282913042768998940<CUDNN_ACTIVATION_R...,0.048874,1769472
relu_47,Relu,ACTIVATION_FWD15081978667589921826<CUDNN_ACTIVATION_R...,0.034742,1105920
relu_48,Relu,ACTIVATION_FWD7243561776903652062<CUDNN_ACTIVATION_RE...,0.057812,2211840
relu_49,Relu,ACTIVATION_FWD8968062656962346997<CUDNN_ACTIVATION_RE...,0.015403,221184
conv_50,Conv,CONV_FWD_014094290592112811085<CUDNN_CONVOLUTION_FWD_...,0.725544,471859200
conv_50,Conv,ADD_TENSOR551104061703042990,0.049529,471859200
relu_50,Relu,ACTIVATION_FWD17096113274327800015<CUDNN_ACTIVATION_R...,0.030695,884736
conv_51,Conv,CONV_FWD_0463257754587559237<CUDNN_CONVOLUTION_FWD_AL...,0.517340,490733568
conv_51,Conv,ADD_TENSOR551104061703042990,0.049529,490733568
relu_51,Relu,ACTIVATION_FWD17096113274327800015<CUDNN_ACTIVATION_R...,0.030695,884736
relu_52,Relu,ACTIVATION_FWD13730132150595680570<CUDNN_ACTIVATION_R...,0.074507,2654208
relu_53,Relu,ACTIVATION_FWD13924063775643830750<CUDNN_ACTIVATION_R...,0.043916,1327104
relu_54,Relu,ACTIVATION_FWD13730132150595680570<CUDNN_ACTIVATION_R...,0.074507,2654208
relu_55,Relu,ACTIVATION_FWD348530535406480419<CUDNN_ACTIVATION_REL...,0.018383,331776
relu_56,Relu,ACTIVATION_FWD17096113274327800015<CUDNN_ACTIVATION_R...,0.030695,884736
conv_57,Conv,CONV_FWD_0463257754587559237<CUDNN_CONVOLUTION_FWD_AL...,0.517340,490733568
conv_57,Conv,ADD_TENSOR551104061703042990,0.049529,490733568
relu_57,Relu,ACTIVATION_FWD17096113274327800015<CUDNN_ACTIVATION_R...,0.030695,884736
gemm_1,Gemm,GEMV_FWD13260618114111957233,0.064212,2049000
,,Total,19.789608,38354043880
