LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD11082838199370399427<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT...,0.506638,2682634752
conv_1,Conv,ADD_TENSOR10756539785678332644,0.288648,2682634752
relu_1,Relu,ACTIVATION_FWD11629847960605767121<CUDNN_ACTIVATION_RELU>,0.154023,27373824
maxpool_1,Pooling,POOLING_FWD2546610168451649291<CUDNN_POOLING_MAX_DETERMINISTIC>,0.173723,20155392
conv_2,Conv,CONV_FWD17517855410720209318<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>,1.098762,6144000000
conv_2,Conv,ADD_TENSOR18416113604031767937,0.047352,6144000000
relu_2,Relu,ACTIVATION_FWD538251191083493810<CUDNN_ACTIVATION_RELU>,0.027884,3840000
maxpool_2,Pooling,POOLING_FWD10283823819865775171<CUDNN_POOLING_MAX_DETERMINISTIC>,0.031208,2654208
conv_3,Conv,CONV_FWD10157569294040708212<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD...,0.345142,2717908992
conv_3,Conv,ADD_TENSOR9258888573151258707,0.026252,2717908992
relu_3,Relu,ACTIVATION_FWD10241879302339615324<CUDNN_ACTIVATION_RELU>,0.015760,1769472
conv_4,Conv,CONV_FWD11046986833618112554<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD...,0.651247,5435817984
conv_4,Conv,ADD_TENSOR10792320774079581197,0.026260,5435817984
relu_4,Relu,ACTIVATION_FWD10241879302339615324<CUDNN_ACTIVATION_RELU>,0.015760,1769472
conv_5,Conv,CONV_FWD11046986833618112554<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD...,0.651247,5435817984
conv_5,Conv,ADD_TENSOR10792320774079581197,0.026260,5435817984
relu_5,Relu,ACTIVATION_FWD10241879302339615324<CUDNN_ACTIVATION_RELU>,0.015760,1769472
maxpool_3,Pooling,POOLING_FWD11252459451785600465<CUDNN_POOLING_MAX>,0.013300,589824
gemm_1,Gemm,GEMV_FWD11035838480560253961,0.583462,150999040
relu_6,Relu,ACTIVATION_FWD11304941407100423307<CUDNN_ACTIVATION_RELU>,0.007110,12288
gemm_2,Gemm,GEMV_FWD18430978388806864932,0.066091,8389632
relu_7,Relu,ACTIVATION_FWD7970057994820862279<CUDNN_ACTIVATION_RELU>,0.007761,3072
gemm_3,Gemm,GEMV_FWD5618815124593369765,0.013771,2049000
softmax_1,Softmax,"SOFTMAX_FWD9955186565751125701<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX...",0.007238,3000
,,Total,4.800659,45053737120
