LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
batchnormalization_1,BatchNorm,BATCHNORM_FWD_INFERENCE1084094967316408623<CUDNN_BATC...,2.883979,411041792
relu_1,Relu,ACTIVATION_FWD2427895342727703615<CUDNN_ACTIVATION_RE...,3.047285,616562688
batchnormalization_2,BatchNorm,BATCHNORM_FWD_INFERENCE11501196886397067175<CUDNN_BAT...,0.698801,102760448
relu_2,Relu,ACTIVATION_FWD12765051768404204215<CUDNN_ACTIVATION_R...,0.730041,154140672
batchnormalization_3,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_3,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_4,BatchNorm,BATCHNORM_FWD_INFERENCE3565993850505246255<CUDNN_BATC...,2.393487,154140672
relu_4,Relu,ACTIVATION_FWD15998498908217354313<CUDNN_ACTIVATION_C...,1.099871,231211008
batchnormalization_5,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_5,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_6,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_6,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_7,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_7,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_8,BatchNorm,BATCHNORM_FWD_INFERENCE11810638969912016651<CUDNN_BAT...,3.994454,256901120
relu_8,Relu,ACTIVATION_FWD5520622510052155757<CUDNN_ACTIVATION_RE...,1.860617,385351680
batchnormalization_9,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_9,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_10,BatchNorm,BATCHNORM_FWD_INFERENCE5417615108212393727<CUDNN_BATC...,4.799117,308281344
relu_10,Relu,ACTIVATION_FWD11841614068758124697<CUDNN_ACTIVATION_R...,2.251986,462422016
batchnormalization_11,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_11,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_12,BatchNorm,BATCHNORM_FWD_INFERENCE9053820633187010283<CUDNN_BATC...,5.596955,359661568
relu_12,Relu,ACTIVATION_FWD10583248674083854477<CUDNN_ACTIVATION_R...,2.645130,539492352
batchnormalization_13,BatchNorm,BATCHNORM_FWD_INFERENCE94958956801215708<CUDNN_BATCHN...,1.391003,205520896
relu_13,Relu,ACTIVATION_FWD3453060218820364748<CUDNN_ACTIVATION_RE...,1.474784,308281344
batchnormalization_14,BatchNorm,BATCHNORM_FWD_INFERENCE16857728998690705125<CUDNN_BAT...,6.382069,411041792
relu_14,Relu,ACTIVATION_FWD470712234344992899<CUDNN_ACTIVATION_CLI...,3.047632,616562688
batchnormalization_15,BatchNorm,BATCHNORM_FWD_INFERENCE7366245583650234256<CUDNN_BATC...,0.352874,51380224
relu_15,Relu,ACTIVATION_FWD5224402096529463936<CUDNN_ACTIVATION_CL...,0.364888,77070336
batchnormalization_16,BatchNorm,BATCHNORM_FWD_INFERENCE7366245583650234256<CUDNN_BATC...,0.352874,51380224
relu_16,Relu,ACTIVATION_FWD5224402096529463936<CUDNN_ACTIVATION_CL...,0.364888,77070336
batchnormalization_17,BatchNorm,BATCHNORM_FWD_INFERENCE13360726462023523195<CUDNN_BAT...,0.920377,64225280
relu_17,Relu,ACTIVATION_FWD6201514483848856861<CUDNN_ACTIVATION_RE...,0.455394,96337920
batchnormalization_18,BatchNorm,BATCHNORM_FWD_INFERENCE7366245583650234256<CUDNN_BATC...,0.352874,51380224
relu_18,Relu,ACTIVATION_FWD5224402096529463936<CUDNN_ACTIVATION_CL...,0.364888,77070336
batchnormalization_19,BatchNorm,BATCHNORM_FWD_INFERENCE7585305449333947471<CUDNN_BATC...,1.169998,77070336
relu_19,Relu,ACTIVATION_FWD9673321208068760105<CUDNN_ACTIVATION_RE...,0.547064,115605504
batchnormalization_20,BatchNorm,BATCHNORM_FWD_INFERENCE7366245583650234256<CUDNN_BATC...,0.352874,51380224
