LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD13750843308416020242<CUDNN_ACTIVATION_RELU>,0.073654,2408448
maxpool_1,Pooling,POOLING_FWD9570965962646194981<CUDNN_POOLING_MAX_DETERMINISTIC>,0.099092,1806336
conv_2,Conv,CONV_FWD_116495781682115313527<CUDNN_CONVOLUTION_FWD_ALGO_IMPLIC...,0.099705,25690112
conv_2,Conv,ADD_TENSOR10863168121461530920,0.024012,25690112
relu_2,Relu,ACTIVATION_FWD8925171475148176966<CUDNN_ACTIVATION_RELU>,0.027431,602112
conv_3,Conv,CONV_FWD_417521296799501636732<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>,1.175750,693633024
conv_3,Conv,ADD_TENSOR10673155375822968497,0.046509,693633024
relu_3,Relu,ACTIVATION_FWD9242913849705038957<CUDNN_ACTIVATION_RELU>,0.058132,1806336
maxpool_2,Pooling,POOLING_FWD6567362934457967176<CUDNN_POOLING_MAX_DETERMINISTIC>,0.082734,1354752
conv_4,Conv,CONV_FWD_313610325333471438684<CUDNN_CONVOLUTION_FWD_ALGO_IMPLIC...,0.082822,19267584
conv_4,Conv,ADD_TENSOR5829837871386523087,0.016644,19267584
relu_4,Relu,ACTIVATION_FWD14788517072062388191<CUDNN_ACTIVATION_RELU>,0.016411,150528
conv_5,Conv,CONV_FWD_313717788403157111197<CUDNN_CONVOLUTION_FWD_ALGO_IMPLIC...,0.090959,28901376
conv_5,Conv,ADD_TENSOR6894357138489163092,0.016985,28901376
relu_5,Relu,ACTIVATION_FWD15303403217780868261<CUDNN_ACTIVATION_RELU>,0.018846,225792
conv_6,Conv,CONV_FWD_15583019003816576559<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.317742,173408256
conv_6,Conv,ADD_TENSOR2074482331449182164,0.017402,173408256
relu_6,Relu,ACTIVATION_FWD13551810391718174893<CUDNN_ACTIVATION_RELU>,0.020291,301056
conv_7,Conv,CONV_FWD_16993266268731438878<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.075218,4816896
conv_7,Conv,ADD_TENSOR17902780642573365521,0.014712,4816896
relu_7,Relu,ACTIVATION_FWD2001195147752358360<CUDNN_ACTIVATION_RELU>,0.014218,37632
conv_8,Conv,CONV_FWD_42592615412548861075<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.130812,20070400
conv_8,Conv,ADD_TENSOR7149492103905689000,0.015573,20070400
relu_8,Relu,ACTIVATION_FWD14277212386201204674<CUDNN_ACTIVATION_CLIPPED_RELU...,0.014564,75264
maxpool_3,Pooling,POOLING_FWD14923411175791254962<CUDNN_POOLING_AVERAGE_COUNT_INCL...,0.089784,1354752
conv_9,Conv,CONV_FWD_42135216256651278458<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.075485,9633792
conv_9,Conv,ADD_TENSOR7149492103905689000,0.015573,9633792
relu_9,Relu,ACTIVATION_FWD14277212386201204674<CUDNN_ACTIVATION_CLIPPED_RELU...,0.014564,75264
conv_10,Conv,CONV_FWD_06582379357337707837<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.112422,51380224
conv_10,Conv,ADD_TENSOR2074482331449182164,0.017402,51380224
relu_10,Relu,ACTIVATION_FWD13551810391718174893<CUDNN_ACTIVATION_RELU>,0.020291,301056
conv_11,Conv,CONV_FWD_06582379357337707837<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.112422,51380224
conv_11,Conv,ADD_TENSOR2074482331449182164,0.017402,51380224
relu_11,Relu,ACTIVATION_FWD13551810391718174893<CUDNN_ACTIVATION_RELU>,0.020291,301056
conv_12,Conv,CONV_FWD_39000905646930606297<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.658517,346816512
conv_12,Conv,ADD_TENSOR7628003912037814433,0.020131,346816512
relu_12,Relu,ACTIVATION_FWD17571973707714745213<CUDNN_ACTIVATION_RELU>,0.023856,451584
conv_13,Conv,CONV_FWD_47683480416160108578<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.093792,12845056
conv_13,Conv,ADD_TENSOR7149492103905689000,0.015573,12845056
relu_13,Relu,ACTIVATION_FWD14277212386201204674<CUDNN_ACTIVATION_CLIPPED_RELU...,0.014564,75264
conv_14,Conv,CONV_FWD_35439812110687372338<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.296434,120422400
conv_14,Conv,ADD_TENSOR6894357138489163092,0.016985,120422400
