LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
_minusscalar0,ElementWise,OP_TENSOR_ADD_FWD12331807661440389301,0.016152,602112
_mulscalar0,ElementWise,OP_TENSOR_MUL_FWD2778803412547662347,0.016395,1204224
conv0,Conv,CONV_FWD_03905445816413835139<CUDNN_CONVOLUTION_FWD_A...,0.108449,693633024
bn0,BatchNorm,BATCHNORM_FWD_INFERENCE12485358685610993177<CUDNN_BAT...,0.145274,25690112
relu0,Relu,ACTIVATION_FWD13799100367117858965<CUDNN_ACTIVATION_R...,0.144409,38535168
stage1_unit1_bn1,BatchNorm,BATCHNORM_FWD_INFERENCE12485358685610993177<CUDNN_BAT...,0.145274,25690112
stage1_unit1_conv1,Conv,CONV_FWD_11235341978757356377<CUDNN_CONVOLUTION_FWD_A...,0.686860,14797504512
stage1_unit1_bn2,BatchNorm,BATCHNORM_FWD_INFERENCE12485358685610993177<CUDNN_BAT...,0.145274,25690112
stage1_unit1_relu1,Relu,ACTIVATION_FWD13799100367117858965<CUDNN_ACTIVATION_R...,0.144409,38535168
stage1_unit1_conv2,Conv,CONV_FWD_07197956499059157775<CUDNN_CONVOLUTION_FWD_A...,0.356587,3699376128
stage1_unit1_bn3,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
stage1_unit1_conv1sc,Conv,CONV_FWD_313869842767257300051<CUDNN_CONVOLUTION_FWD_...,0.080082,411041792
stage1_unit1_sc,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
_plus0,ElementWise,OP_TENSOR_ADD_FWD17035226021734114202,0.055800,3211264
stage1_unit2_bn1,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
stage1_unit2_conv1,Conv,CONV_FWD_13509677841582085069<CUDNN_CONVOLUTION_FWD_A...,0.213054,3699376128
stage1_unit2_bn2,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
stage1_unit2_relu1,Relu,ACTIVATION_FWD14615136960277127465<CUDNN_ACTIVATION_R...,0.041394,9633792
stage1_unit2_conv2,Conv,CONV_FWD_13509677841582085069<CUDNN_CONVOLUTION_FWD_A...,0.213054,3699376128
stage1_unit2_bn3,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
_plus1,ElementWise,OP_TENSOR_ADD_FWD17035226021734114202,0.055800,3211264
stage1_unit3_bn1,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
stage1_unit3_conv1,Conv,CONV_FWD_13509677841582085069<CUDNN_CONVOLUTION_FWD_A...,0.213054,3699376128
stage1_unit3_bn2,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
stage1_unit3_relu1,Relu,ACTIVATION_FWD14615136960277127465<CUDNN_ACTIVATION_R...,0.041394,9633792
stage1_unit3_conv2,Conv,CONV_FWD_13509677841582085069<CUDNN_CONVOLUTION_FWD_A...,0.213054,3699376128
stage1_unit3_bn3,BatchNorm,BATCHNORM_FWD_INFERENCE15571128224177717157<CUDNN_BAT...,0.040596,6422528
_plus2,ElementWise,OP_TENSOR_ADD_FWD17035226021734114202,0.055800,3211264
