LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD1853519783902327278<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_...,0.353335,236027904
batchnormalization_1,BatchNorm,BATCHNORM_FWD_INFERENCE8184446546979988514<CUDNN_BATCHNORM_PER_A...,0.180664,1605632
mul_1,ElementWise,OP_TENSOR_MUL_FWD8268856637051344817,0.096038,1605632
add_1,ElementWise,OP_TENSOR_ADD_FWD1900499491803367059,0.095546,802816
relu_1,Relu,ACTIVATION_FWD5820364087785894804<CUDNN_ACTIVATION_CLIPPED_RELU>,0.060805,2408448
maxpool_1,Pooling,POOLING_FWD4284089592063237910<CUDNN_POOLING_MAX_DETERMINISTIC>,0.072551,1806336
batchnormalization_2,BatchNorm,BATCHNORM_FWD_INFERENCE8795349745129247254<CUDNN_BATCHNORM_PER_A...,0.055174,401408
mul_2,ElementWise,OP_TENSOR_MUL_FWD8744658376077205893,0.038047,401408
add_2,ElementWise,OP_TENSOR_ADD_FWD1280230712664551591,0.038019,200704
relu_2,Relu,ACTIVATION_FWD6583615558023988640<CUDNN_ACTIVATION_RELU>,0.020426,602112
conv_2,Conv,CONV_FWD16027112435567939023<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT...,0.091543,51380224
batchnormalization_3,BatchNorm,BATCHNORM_FWD_INFERENCE1624742800805963705<CUDNN_BATCHNORM_PER_A...,0.097082,802816
mul_3,ElementWise,OP_TENSOR_MUL_FWD1574044836708750378,0.061128,802816
add_3,ElementWise,OP_TENSOR_ADD_FWD9027234601227224328,0.060866,401408
relu_3,Relu,ACTIVATION_FWD4025890900778987535<CUDNN_ACTIVATION_RELU>,0.035754,1204224
conv_3,Conv,CONV_FWD6996202912303044477<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.266998,231211008
batchnormalization_4,BatchNorm,BATCHNORM_FWD_INFERENCE17036331059197047468<CUDNN_BATCHNORM_PER_...,0.076656,602112
mul_4,ElementWise,OP_TENSOR_MUL_FWD17237856733320003903,0.051071,602112
add_4,ElementWise,OP_TENSOR_ADD_FWD9774539780578529309,0.050838,301056
relu_4,Relu,ACTIVATION_FWD14789782004629366042<CUDNN_ACTIVATION_RELU>,0.029170,903168
conv_4,Conv,CONV_FWD16573327137970871718<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT...,0.110724,77070336
batchnormalization_5,BatchNorm,BATCHNORM_FWD_INFERENCE1624742800805963705<CUDNN_BATCHNORM_PER_A...,0.097082,802816
mul_5,ElementWise,OP_TENSOR_MUL_FWD1574044836708750378,0.061128,802816
add_5,ElementWise,OP_TENSOR_ADD_FWD9027234601227224328,0.060866,401408
relu_5,Relu,ACTIVATION_FWD4025890900778987535<CUDNN_ACTIVATION_RELU>,0.035754,1204224
conv_5,Conv,CONV_FWD6996202912303044477<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.266998,231211008
batchnormalization_6,BatchNorm,BATCHNORM_FWD_INFERENCE1624742800805963705<CUDNN_BATCHNORM_PER_A...,0.097082,802816
mul_6,ElementWise,OP_TENSOR_MUL_FWD1574044836708750378,0.061128,802816
add_6,ElementWise,OP_TENSOR_ADD_FWD9027234601227224328,0.060866,401408
relu_6,Relu,ACTIVATION_FWD4025890900778987535<CUDNN_ACTIVATION_RELU>,0.035754,1204224
conv_6,Conv,CONV_FWD9349835911569728654<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_...,0.131925,102760448
batchnormalization_7,BatchNorm,BATCHNORM_FWD_INFERENCE1624742800805963705<CUDNN_BATCHNORM_PER_A...,0.097082,802816
mul_7,ElementWise,OP_TENSOR_MUL_FWD1574044836708750378,0.061128,802816
