LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv1_1_3x3_s2,Conv,CONV_FWD_15292445929180942629<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,0.602378,4423680000
conv1_1_3x3_s2/bn,BatchNorm,BATCHNORM_FWD_INFERENCE7654922900575493507<CUDNN_BATCHNORM_PER_A...,1.787010,163840000
conv1_1_3x3_s2/relu,Relu,ACTIVATION_FWD407445021140972689<CUDNN_ACTIVATION_RELU>,0.896623,245760000
conv1_2_3x3,Conv,CONV_FWD_45889836710496465183<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRA...,4.259209,94371840000
conv1_2_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE7654922900575493507<CUDNN_BATCHNORM_PER_A...,1.787010,163840000
conv1_2_3x3/relu,Relu,ACTIVATION_FWD407445021140972689<CUDNN_ACTIVATION_RELU>,0.896623,245760000
conv1_3_3x3,Conv,CONV_FWD_09377535149058225090<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRA...,8.329447,188743680000
conv1_3_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE10363056811692377604<CUDNN_BATCHNORM_PER_...,3.570526,327680000
conv1_3_3x3/relu,Relu,ACTIVATION_FWD16162521342414434070<CUDNN_ACTIVATION_RELU>,1.833775,491520000
pool1_3x3_s2,Pooling,POOLING_FWD15801562875289825155<CUDNN_POOLING_MAX_DETERMINISTIC>,1.419160,364962816
conv2_1_1x1_reduce,Conv,CONV_FWD_3908512885985639430<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT...,0.455248,5190582272
conv2_1_1x1_reduce/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BATCHNORM_PER_...,0.448590,40551424
conv2_1_1x1_reduce/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_RELU>,0.224025,60827136
conv2_1_3x3,Conv,CONV_FWD_111484137315548812093<CUDNN_CONVOLUTION_FWD_ALGO_WINOGR...,1.581427,23357620224
conv2_1_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BATCHNORM_PER_...,0.448590,40551424
conv2_1_3x3/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_RELU>,0.224025,60827136
conv2_1_1x1_increase,Conv,CONV_FWD_34703906851589331234<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,1.118082,10381164544
