LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_113485409742426431066<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.369497,472055808
batchnormalization_1,BatchNorm,BATCHNORM_FWD_INFERENCE6465962537851466679<CUDNN_BATCHNORM_SPATIAL>,0.154128,3211264
mul_1,ElementWise,OP_TENSOR_MUL_FWD9016128464887938206,0.277078,3211264
add_1,ElementWise,OP_TENSOR_ADD_FWD1549438843973627324,0.276601,1605632
relu_1,Relu,ACTIVATION_FWD6852594140578207931<CUDNN_ACTIVATION_RELU>,0.159249,4816896
maxpool_1,Pooling,POOLING_FWD9240476157489154913<CUDNN_POOLING_MAX>,0.139831,3612672
batchnormalization_2,BatchNorm,BATCHNORM_FWD_INFERENCE6812421528290235011<CUDNN_BATCHNORM_SPATIAL>,0.042563,802816
mul_2,ElementWise,OP_TENSOR_MUL_FWD8804144692112842154,0.084817,802816
add_2,ElementWise,OP_TENSOR_ADD_FWD1347022181792828552,0.084890,401408
relu_2,Relu,ACTIVATION_FWD6352448163533453711<CUDNN_ACTIVATION_RELU>,0.039275,1204224
conv_2,Conv,CONV_FWD_03367140373423252817<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.122996,102760448
batchnormalization_3,BatchNorm,BATCHNORM_FWD_INFERENCE16896274434804386364<CUDNN_BATCHNORM_SPATIAL>,0.077995,1605632
mul_3,ElementWise,OP_TENSOR_MUL_FWD14906826454476506389,0.151227,1605632
add_3,ElementWise,OP_TENSOR_ADD_FWD11979751844917564471,0.151273,802816
relu_3,Relu,ACTIVATION_FWD17066769775676318000<CUDNN_ACTIVATION_CLIPPED_RELU>,0.083105,2408448
conv_3,Conv,CONV_FWD_49254876836294611055<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.198933,462422016
batchnormalization_4,BatchNorm,BATCHNORM_FWD_INFERENCE12563892750400628571<CUDNN_BATCHNORM_PER_ACTI...,0.100854,1204224
mul_4,ElementWise,OP_TENSOR_MUL_FWD12470456835625030856,0.120841,1204224
add_4,ElementWise,OP_TENSOR_ADD_FWD14236152274947016170,0.120864,602112
relu_4,Relu,ACTIVATION_FWD10306770779135357165<CUDNN_ACTIVATION_CLIPPED_RELU>,0.063613,1806336
conv_4,Conv,CONV_FWD_217061466299335840241<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.154242,154140672
