LayerName,LayerType,Theoretical Flops,flop_count_sp
conv_46,Conv,7667712,27272192
conv_46,Conv,7667712,36864
relu_46,Relu,18432,18432
conv_47,Conv,4792320,17045120
conv_47,Conv,4792320,23040
relu_47,Relu,11520,11520
conv_48,Conv,16588800,58993920
conv_48,Conv,16588800,46080
relu_48,Relu,23040,23040
conv_49,Conv,958464,3409024
conv_49,Conv,958464,4608
relu_49,Relu,2304,2304
conv_50,Conv,3686400,13111808
conv_50,Conv,3686400,18432
relu_50,Relu,9216,9216
maxpool_12,Pooling,269568,29952
conv_51,Conv,3833856,13636096
conv_51,Conv,3833856,18432
relu_51,Relu,9216,9216
conv_52,Conv,11501568,40908288
conv_52,Conv,11501568,55296
relu_52,Relu,27648,27648
conv_53,Conv,5750784,20454144
conv_53,Conv,5750784,27648
relu_53,Relu,13824,13824
conv_54,Conv,23887872,84948480
conv_54,Conv,23887872,55296
relu_54,Relu,27648,27648
conv_55,Conv,1437696,6817472
conv_55,Conv,1437696,6912
relu_55,Relu,3456,3456
conv_56,Conv,5529600,19665408
conv_56,Conv,5529600,18432
relu_56,Relu,9216,9216
maxpool_13,Pooling,269568,29952
conv_57,Conv,3833856,13636096
conv_57,Conv,3833856,18432
relu_57,Relu,9216,9216
dropout_1,Dropout,1024,8692
dropout_1,Dropout,1024,8692
gemm_1,Gemm,1025000,2137512
softmax_1,Softmax,3000,11389
