LayerName,LayerType,Theoretical Flops,flop_count_sp
conv_1,Conv,944111616,1958871040
batchnormalization_1,BatchNorm,12845056,38797312
mul_1,ElementWise,6422528,25690112
add_1,ElementWise,6422528,25690112
relu_1,Relu,12845056,12845056
maxpool_1,Pooling,14450688,1576960
conv_2,Conv,102760448,208732160
batchnormalization_2,BatchNorm,3211264,9895936
mul_2,ElementWise,1605632,6422528
add_2,ElementWise,1605632,6422528
relu_2,Relu,3211264,3211264
conv_3,Conv,2774532096,5553881088
batchnormalization_3,BatchNorm,9633792,60211200
mul_3,ElementWise,4816896,19267584
add_3,ElementWise,4816896,19267584
relu_3,Relu,9633792,9633792
maxpool_2,Pooling,10838016,1161216
conv_4,Conv,77070336,154542080
batchnormalization_4,BatchNorm,802816,5017600
mul_4,ElementWise,401408,1605632
add_4,ElementWise,401408,1605632
relu_4,Relu,802816,802816
conv_5,Conv,77070336,154542080
batchnormalization_5,BatchNorm,802816,5017600
mul_5,ElementWise,401408,1605632
add_5,ElementWise,401408,1605632
relu_5,Relu,802816,802816
conv_6,Conv,231211008,462823424
batchnormalization_6,BatchNorm,802816,5017600
mul_6,ElementWise,401408,1605632
add_6,ElementWise,401408,1605632
relu_6,Relu,802816,802816
conv_7,Conv,77070336,154542080
batchnormalization_7,BatchNorm,802816,5017600
mul_7,ElementWise,401408,1605632
add_7,ElementWise,401408,1605632
relu_7,Relu,802816,802816
conv_8,Conv,346816512,694235136
batchnormalization_8,BatchNorm,1204224,7526400
mul_8,ElementWise,602112,2408448
add_8,ElementWise,602112,2408448
relu_8,Relu,1204224,1204224
conv_9,Conv,520224768,1041051648
batchnormalization_9,BatchNorm,1204224,7526400
mul_9,ElementWise,602112,2408448
add_9,ElementWise,602112,2408448
relu_9,Relu,1204224,1204224
averagepool_1,Pooling,10838016,32004096
conv_10,Conv,38535168,77271040
batchnormalization_10,BatchNorm,401408,2508800
mul_10,ElementWise,200704,802816
add_10,ElementWise,200704,802816
relu_10,Relu,401408,401408
conv_11,Conv,102760448,205922304
batchnormalization_11,BatchNorm,802816,5017600
mul_11,ElementWise,401408,1605632
add_11,ElementWise,401408,1605632
relu_11,Relu,802816,802816
conv_12,Conv,102760448,205922304
batchnormalization_12,BatchNorm,802816,5017600
mul_12,ElementWise,401408,1605632
add_12,ElementWise,401408,1605632
relu_12,Relu,802816,802816
conv_13,Conv,346816512,694235136
batchnormalization_13,BatchNorm,1204224,7526400
mul_13,ElementWise,602112,2408448
add_13,ElementWise,602112,2408448
relu_13,Relu,1204224,1204224
conv_14,Conv,102760448,205922304
batchnormalization_14,BatchNorm,802816,5017600
mul_14,ElementWise,401408,1605632
add_14,ElementWise,401408,1605632
relu_14,Relu,802816,802816
conv_15,Conv,346816512,694235136
batchnormalization_15,BatchNorm,1204224,7526400
mul_15,ElementWise,602112,2408448
add_15,ElementWise,602112,2408448
relu_15,Relu,1204224,1204224
conv_16,Conv,520224768,1041051648
batchnormalization_16,BatchNorm,1204224,7526400
mul_16,ElementWise,602112,2408448
add_16,ElementWise,602112,2408448
relu_16,Relu,1204224,1204224
averagepool_2,Pooling,14450688,42672128
conv_17,Conv,102760448,205922304
batchnormalization_17,BatchNorm,802816,5017600
mul_17,ElementWise,401408,1605632
add_17,ElementWise,401408,1605632
relu_17,Relu,802816,802816
conv_18,Conv,256901120,514605056
batchnormalization_18,BatchNorm,1605632,5079040
mul_18,ElementWise,802816,3211264
add_18,ElementWise,802816,3211264
relu_18,Relu,1605632,1605632
conv_19,Conv,289013760,578278400
batchnormalization_19,BatchNorm,501760,3136000
mul_19,ElementWise,250880,1003520
add_19,ElementWise,250880,1003520
relu_19,Relu,501760,501760
conv_20,Conv,128450560,257302528
batchnormalization_20,BatchNorm,802816,5017600
mul_20,ElementWise,401408,1605632
add_20,ElementWise,401408,1605632
relu_20,Relu,802816,802816
conv_21,Conv,346816512,694235136
batchnormalization_21,BatchNorm,1204224,7526400
mul_21,ElementWise,602112,2408448
add_21,ElementWise,602112,2408448
relu_21,Relu,1204224,1204224
conv_22,Conv,130056192,260262912
batchnormalization_22,BatchNorm,301056,1881600
mul_22,ElementWise,150528,602112
add_22,ElementWise,150528,602112
relu_22,Relu,301056,301056
maxpool_3,Pooling,4515840,465920
conv_23,Conv,202309632,404970496
batchnormalization_23,BatchNorm,702464,4390400
mul_23,ElementWise,351232,1404928
add_23,ElementWise,351232,1404928
relu_23,Relu,702464,702464
conv_24,Conv,57802752,115705856
batchnormalization_24,BatchNorm,200704,1254400
mul_24,ElementWise,100352,401408
add_24,ElementWise,100352,401408
relu_24,Relu,200704,200704
conv_25,Conv,86704128,173558784
batchnormalization_25,BatchNorm,301056,1881600
mul_25,ElementWise,150528,602112
add_25,ElementWise,150528,602112
relu_25,Relu,301056,301056
conv_26,Conv,86704128,173558784
batchnormalization_26,BatchNorm,301056,1881600
mul_26,ElementWise,150528,602112
add_26,ElementWise,150528,602112
relu_26,Relu,301056,301056
conv_27,Conv,173408256,347017216
batchnormalization_27,BatchNorm,401408,2508800
mul_27,ElementWise,200704,802816
add_27,ElementWise,200704,802816
relu_27,Relu,401408,401408
conv_28,Conv,231211008,462622720
batchnormalization_28,BatchNorm,401408,2508800
mul_28,ElementWise,200704,802816
add_28,ElementWise,200704,802816
relu_28,Relu,401408,401408
averagepool_3,Pooling,8128512,23629824
conv_29,Conv,115605504,231411712
batchnormalization_29,BatchNorm,401408,2508800
mul_29,ElementWise,200704,802816
add_29,ElementWise,200704,802816
relu_29,Relu,401408,401408
conv_30,Conv,173408256,347117568
batchnormalization_30,BatchNorm,602112,3763200
mul_30,ElementWise,301056,1204224
add_30,ElementWise,301056,1204224
relu_30,Relu,602112,602112
conv_31,Conv,86704128,173558784
batchnormalization_31,BatchNorm,301056,1881600
mul_31,ElementWise,150528,602112
add_31,ElementWise,150528,602112
relu_31,Relu,301056,301056
conv_32,Conv,173408256,347017216
batchnormalization_32,BatchNorm,401408,2508800
mul_32,ElementWise,200704,802816
add_32,ElementWise,200704,802816
relu_32,Relu,401408,401408
conv_33,Conv,86704128,173558784
batchnormalization_33,BatchNorm,301056,1881600
mul_33,ElementWise,150528,602112
add_33,ElementWise,150528,602112
relu_33,Relu,301056,301056
conv_34,Conv,173408256,347017216
batchnormalization_34,BatchNorm,401408,2508800
mul_34,ElementWise,200704,802816
add_34,ElementWise,200704,802816
relu_34,Relu,401408,401408
conv_35,Conv,231211008,462622720
batchnormalization_35,BatchNorm,401408,2508800
mul_35,ElementWise,200704,802816
add_35,ElementWise,200704,802816
relu_35,Relu,401408,401408
averagepool_4,Pooling,8128512,23629824
conv_36,Conv,115605504,231411712
batchnormalization_36,BatchNorm,401408,2508800
mul_36,ElementWise,200704,802816
add_36,ElementWise,200704,802816
relu_36,Relu,401408,401408
conv_37,Conv,144506880,289264640
batchnormalization_37,BatchNorm,501760,3136000
mul_37,ElementWise,250880,1003520
add_37,ElementWise,250880,1003520
relu_37,Relu,501760,501760
conv_38,Conv,115605504,231411712
batchnormalization_38,BatchNorm,401408,2508800
mul_38,ElementWise,200704,802816
add_38,ElementWise,200704,802816
relu_38,Relu,401408,401408
conv_39,Conv,289013760,578278400
batchnormalization_39,BatchNorm,501760,3136000
mul_39,ElementWise,250880,1003520
add_39,ElementWise,250880,1003520
relu_39,Relu,501760,501760
conv_40,Conv,115605504,231411712
batchnormalization_40,BatchNorm,401408,2508800
mul_40,ElementWise,200704,802816
add_40,ElementWise,200704,802816
relu_40,Relu,401408,401408
conv_41,Conv,289013760,578278400
batchnormalization_41,BatchNorm,501760,3136000
mul_41,ElementWise,250880,1003520
add_41,ElementWise,250880,1003520
relu_41,Relu,501760,501760
conv_42,Conv,361267200,722785280
batchnormalization_42,BatchNorm,501760,3136000
mul_42,ElementWise,250880,1003520
add_42,ElementWise,250880,1003520
relu_42,Relu,501760,501760
averagepool_5,Pooling,8128512,23629824
conv_43,Conv,86704128,173558784
batchnormalization_43,BatchNorm,301056,1881600
mul_43,ElementWise,150528,602112
add_43,ElementWise,150528,602112
relu_43,Relu,301056,301056
conv_44,Conv,86704128,173558784
batchnormalization_44,BatchNorm,301056,1881600
mul_44,ElementWise,150528,602112
add_44,ElementWise,150528,602112
relu_44,Relu,301056,301056
conv_45,Conv,115605504,231411712
batchnormalization_45,BatchNorm,401408,2508800
mul_45,ElementWise,200704,802816
add_45,ElementWise,200704,802816
relu_45,Relu,401408,401408
conv_46,Conv,346816512,736739328
batchnormalization_46,BatchNorm,602112,3763200
mul_46,ElementWise,301056,1204224
add_46,ElementWise,301056,1204224
relu_46,Relu,602112,602112
conv_47,Conv,144506880,289264640
