LayerName,LayerType,Theoretical Flops,flop_count_sp
conv4_5_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_5,ElementWise,81920000,327680000
conv4_5_relu,Relu,163840000,163840000
conv4_6_1x1_reduce,Conv,20971520000,279969792
conv4_6_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_6_1x1_reduce/relu,Relu,40960000,40960000
conv4_6_3x3,Conv,131072000000,94412800000
conv4_6_3x3/bn,BatchNorm,40960000,256000000
conv4_6_3x3/relu,Relu,40960000,40960000
conv4_6_1x1_increase,Conv,20971520000,877363200
conv4_6_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_6,ElementWise,81920000,327680000
conv4_6_relu,Relu,163840000,163840000
conv4_7_1x1_reduce,Conv,20971520000,279969792
conv4_7_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_7_1x1_reduce/relu,Relu,40960000,40960000
conv4_7_3x3,Conv,634388480000,94392320000
conv4_7_3x3/bn,BatchNorm,40960000,256000000
conv4_7_3x3/relu,Relu,40960000,40960000
conv4_7_1x1_increase,Conv,20971520000,877363200
conv4_7_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_7,ElementWise,81920000,327680000
conv4_7_relu,Relu,163840000,163840000
conv4_8_1x1_reduce,Conv,20971520000,279969792
conv4_8_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_8_1x1_reduce/relu,Relu,40960000,40960000
conv4_8_3x3,Conv,1892679680000,94392320000
conv4_8_3x3/bn,BatchNorm,40960000,256000000
conv4_8_3x3/relu,Relu,40960000,40960000
conv4_8_1x1_increase,Conv,20971520000,877363200
conv4_8_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_8,ElementWise,81920000,327680000
conv4_8_relu,Relu,163840000,163840000
conv4_9_1x1_reduce,Conv,20971520000,279969792
conv4_9_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_9_1x1_reduce/relu,Relu,40960000,40960000
conv4_9_3x3,Conv,47185920000,6727035560
conv4_9_3x3/bn,BatchNorm,40960000,256000000
conv4_9_3x3/relu,Relu,40960000,40960000
conv4_9_1x1_increase,Conv,20971520000,877363200
conv4_9_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_9,ElementWise,81920000,327680000
conv4_9_relu,Relu,163840000,163840000
conv4_10_1x1_reduce,Conv,20971520000,279969792
conv4_10_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_10_1x1_reduce/relu,Relu,40960000,40960000
conv4_10_3x3,Conv,131072000000,94412800000
conv4_10_3x3/bn,BatchNorm,40960000,256000000
conv4_10_3x3/relu,Relu,40960000,40960000
conv4_10_1x1_increase,Conv,20971520000,877363200
conv4_10_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_10,ElementWise,81920000,327680000
conv4_10_relu,Relu,163840000,163840000
conv4_11_1x1_reduce,Conv,20971520000,279969792
conv4_11_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_11_1x1_reduce/relu,Relu,40960000,40960000
conv4_11_3x3,Conv,634388480000,94392320000
conv4_11_3x3/bn,BatchNorm,40960000,256000000
conv4_11_3x3/relu,Relu,40960000,40960000
conv4_11_1x1_increase,Conv,20971520000,877363200
conv4_11_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_11,ElementWise,81920000,327680000
conv4_11_relu,Relu,163840000,163840000
conv4_12_1x1_reduce,Conv,20971520000,279969792
conv4_12_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_12_1x1_reduce/relu,Relu,40960000,40960000
conv4_12_3x3,Conv,1892679680000,94392320000
conv4_12_3x3/bn,BatchNorm,40960000,256000000
conv4_12_3x3/relu,Relu,40960000,40960000
conv4_12_1x1_increase,Conv,20971520000,877363200
conv4_12_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_12,ElementWise,81920000,327680000
conv4_12_relu,Relu,163840000,163840000
conv4_13_1x1_reduce,Conv,20971520000,279969792
conv4_13_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_13_1x1_reduce/relu,Relu,40960000,40960000
conv4_13_3x3,Conv,47185920000,6727035560
conv4_13_3x3/bn,BatchNorm,40960000,256000000
conv4_13_3x3/relu,Relu,40960000,40960000
conv4_13_1x1_increase,Conv,20971520000,877363200
conv4_13_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_13,ElementWise,81920000,327680000
conv4_13_relu,Relu,163840000,163840000
conv4_14_1x1_reduce,Conv,20971520000,279969792
conv4_14_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_14_1x1_reduce/relu,Relu,40960000,40960000
conv4_14_3x3,Conv,131072000000,94412800000
conv4_14_3x3/bn,BatchNorm,40960000,256000000
conv4_14_3x3/relu,Relu,40960000,40960000
conv4_14_1x1_increase,Conv,20971520000,877363200
conv4_14_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_14,ElementWise,81920000,327680000
conv4_14_relu,Relu,163840000,163840000
conv4_15_1x1_reduce,Conv,20971520000,279969792
conv4_15_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_15_1x1_reduce/relu,Relu,40960000,40960000
conv4_15_3x3,Conv,634388480000,94392320000
conv4_15_3x3/bn,BatchNorm,40960000,256000000
conv4_15_3x3/relu,Relu,40960000,40960000
conv4_15_1x1_increase,Conv,20971520000,877363200
conv4_15_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_15,ElementWise,81920000,327680000
conv4_15_relu,Relu,163840000,163840000
conv4_16_1x1_reduce,Conv,20971520000,279969792
conv4_16_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_16_1x1_reduce/relu,Relu,40960000,40960000
conv4_16_3x3,Conv,1892679680000,94392320000
conv4_16_3x3/bn,BatchNorm,40960000,256000000
conv4_16_3x3/relu,Relu,40960000,40960000
conv4_16_1x1_increase,Conv,20971520000,877363200
conv4_16_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_16,ElementWise,81920000,327680000
conv4_16_relu,Relu,163840000,163840000
conv4_17_1x1_reduce,Conv,20971520000,279969792
conv4_17_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_17_1x1_reduce/relu,Relu,40960000,40960000
conv4_17_3x3,Conv,47185920000,6727035560
conv4_17_3x3/bn,BatchNorm,40960000,256000000
conv4_17_3x3/relu,Relu,40960000,40960000
conv4_17_1x1_increase,Conv,20971520000,877363200
conv4_17_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_17,ElementWise,81920000,327680000
conv4_17_relu,Relu,163840000,163840000
conv4_18_1x1_reduce,Conv,20971520000,279969792
conv4_18_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_18_1x1_reduce/relu,Relu,40960000,40960000
conv4_18_3x3,Conv,131072000000,94412800000
conv4_18_3x3/bn,BatchNorm,40960000,256000000
conv4_18_3x3/relu,Relu,40960000,40960000
conv4_18_1x1_increase,Conv,20971520000,877363200
conv4_18_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_18,ElementWise,81920000,327680000
conv4_18_relu,Relu,163840000,163840000
conv4_19_1x1_reduce,Conv,20971520000,279969792
conv4_19_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_19_1x1_reduce/relu,Relu,40960000,40960000
conv4_19_3x3,Conv,634388480000,94392320000
conv4_19_3x3/bn,BatchNorm,40960000,256000000
conv4_19_3x3/relu,Relu,40960000,40960000
conv4_19_1x1_increase,Conv,20971520000,877363200
conv4_19_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_19,ElementWise,81920000,327680000
conv4_19_relu,Relu,163840000,163840000
conv4_20_1x1_reduce,Conv,20971520000,279969792
conv4_20_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_20_1x1_reduce/relu,Relu,40960000,40960000
conv4_20_3x3,Conv,1892679680000,94392320000
conv4_20_3x3/bn,BatchNorm,40960000,256000000
conv4_20_3x3/relu,Relu,40960000,40960000
conv4_20_1x1_increase,Conv,20971520000,877363200
conv4_20_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_20,ElementWise,81920000,327680000
conv4_20_relu,Relu,163840000,163840000
conv4_21_1x1_reduce,Conv,20971520000,279969792
conv4_21_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_21_1x1_reduce/relu,Relu,40960000,40960000
conv4_21_3x3,Conv,47185920000,6727035560
conv4_21_3x3/bn,BatchNorm,40960000,256000000
conv4_21_3x3/relu,Relu,40960000,40960000
conv4_21_1x1_increase,Conv,20971520000,877363200
conv4_21_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_21,ElementWise,81920000,327680000
conv4_21_relu,Relu,163840000,163840000
conv4_22_1x1_reduce,Conv,20971520000,279969792
conv4_22_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_22_1x1_reduce/relu,Relu,40960000,40960000
conv4_22_3x3,Conv,131072000000,94412800000
conv4_22_3x3/bn,BatchNorm,40960000,256000000
conv4_22_3x3/relu,Relu,40960000,40960000
conv4_22_1x1_increase,Conv,20971520000,877363200
conv4_22_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_22,ElementWise,81920000,327680000
conv4_22_relu,Relu,163840000,163840000
conv4_23_1x1_reduce,Conv,20971520000,279969792
conv4_23_1x1_reduce/bn,BatchNorm,40960000,256000000
conv4_23_1x1_reduce/relu,Relu,40960000,40960000
conv4_23_3x3,Conv,634388480000,94392320000
conv4_23_3x3/bn,BatchNorm,40960000,256000000
conv4_23_3x3/relu,Relu,40960000,40960000
conv4_23_1x1_increase,Conv,20971520000,877363200
conv4_23_1x1_increase/bn,BatchNorm,163840000,1024000000
conv4_23,ElementWise,81920000,327680000
conv4_23_relu,Relu,163840000,163840000
conv5_1_1x1_reduce,Conv,41943040000,559939584
conv5_1_1x1_reduce/bn,BatchNorm,81920000,512000000
conv5_1_1x1_reduce/relu,Relu,81920000,81920000
conv5_1_3x3,Conv,2537553920000,377528320000
conv5_1_3x3/bn,BatchNorm,81920000,512000000
conv5_1_3x3/relu,Relu,81920000,81920000
conv5_1_1x1_increase,Conv,83886080000,1754726400
conv5_1_1x1_increase/bn,BatchNorm,327680000,2048000000
conv5_1_1x1_proj,Conv,167772160000,2239758336
conv5_1_1x1_proj/bn,BatchNorm,327680000,2048000000
conv5_1,ElementWise,163840000,655360000
conv5_1_relu,Relu,327680000,327680000
conv5_2_1x1_reduce,Conv,83886080000,1119879168
conv5_2_1x1_reduce/bn,BatchNorm,81920000,512000000
conv5_2_1x1_reduce/relu,Relu,81920000,81920000
conv5_2_3x3,Conv,7570718720000,377528320000
conv5_2_3x3/bn,BatchNorm,81920000,512000000
conv5_2_3x3/relu,Relu,81920000,81920000
conv5_2_1x1_increase,Conv,83886080000,1754726400
conv5_2_1x1_increase/bn,BatchNorm,327680000,2048000000
conv5_2,ElementWise,163840000,655360000
conv5_2_relu,Relu,327680000,327680000
conv5_3_1x1_reduce,Conv,83886080000,1119879168
conv5_3_1x1_reduce/bn,BatchNorm,81920000,512000000
conv5_3_1x1_reduce/relu,Relu,81920000,81920000
conv5_3_3x3,Conv,25690112000000,377528320000
conv5_3_3x3/bn,BatchNorm,81920000,512000000
conv5_3_3x3/relu,Relu,81920000,81920000
conv5_3_1x1_increase,Conv,83886080000,1754726400
conv5_3_1x1_increase/bn,BatchNorm,327680000,2048000000
conv5_3,ElementWise,163840000,655360000
conv5_3_relu,Relu,327680000,327680000
fc1_cityscapes_c0,Conv,8417443840000,1132486400000
fc1_cityscapes_c0,Conv,8417443840000,97280000
fc1_cityscapes_c1,Conv,31129600000000,1132486400000
fc1_cityscapes_c1,Conv,31129600000000,97280000
fc1_cityscapes_c2,Conv,68186275840000,1132486400000
fc1_cityscapes_c2,Conv,68186275840000,97280000
fc1_cityscapes_c3,Conv,119587471360000,1132486400000
fc1_cityscapes_c3,Conv,119587471360000,97280000
fc1_cityscapes,ElementWise,72960000,97280000
seg_loss,Softmax,4560000,17120000
