LayerName,LayerType,Theoretical Flops,flop_count_sp
Minus340,ElementWise,32768,131072
Block352,ElementWise,65536,131072
Convolution362,Conv,37748736,64948224
Plus364,ElementWise,2097152,8388608
ReLU366,Relu,4194304,4194304
Convolution380,Conv,2415919104,2269251584
Plus382,ElementWise,2097152,8388608
ReLU384,Relu,4194304,4194304
Pooling398,Pooling,0,524288
Dropout408,Dropout,0,1965935
Convolution418,Conv,1207959552,1077706752
Plus420,ElementWise,1048576,4194304
ReLU422,Relu,2097152,2097152
Convolution436,Conv,2415919104,1127645184
Plus438,ElementWise,1048576,4194304
ReLU440,Relu,2097152,2097152
Pooling454,Pooling,0,262144
Dropout464,Dropout,0,1179589
Convolution474,Conv,1207959552,925245440
Plus476,ElementWise,524288,2097152
ReLU478,Relu,1048576,1048576
Convolution492,Conv,2415919104,1850089472
Plus494,ElementWise,524288,2097152
ReLU496,Relu,1048576,1048576
Convolution510,Conv,2415919104,1850089472
Plus512,ElementWise,524288,2097152
ReLU514,Relu,1048576,1048576
Pooling528,Pooling,0,131072
Dropout538,Dropout,0,819183
Convolution548,Conv,603979776,339812352
Plus550,ElementWise,131072,524288
ReLU552,Relu,262144,262144
Convolution566,Conv,603979776,339812352
Plus568,ElementWise,131072,524288
ReLU570,Relu,262144,262144
Convolution584,Conv,603979776,339812352
Plus586,ElementWise,131072,524288
ReLU588,Relu,262144,262144
Pooling602,Pooling,0,32768
Dropout612,Dropout,0,278500
Times622,Gemm,8389632,8555520
Plus624,ElementWise,1024,200704
ReLU636,Relu,2048,401408
Dropout646,Dropout,0,8692
Times656,Gemm,2098176,2141184
Plus658,ElementWise,1024,200704
ReLU670,Relu,2048,401408
Dropout680,Dropout,0,8692
Times690,Gemm,16392,19192
