LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv16_conv0_fwd,Conv,236027904,245661696
resnetv16_batchnorm0_fwd,BatchNorm,1605632,15253504
resnetv16_relu0_fwd,Relu,1605632,1605632
resnetv16_pool0_fwd,Pooling,0,200704
resnetv16_stage1_conv0_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm0_fwd,BatchNorm,401408,3813376
resnetv16_stage1_relu0_fwd,Relu,401408,401408
resnetv16_stage1_conv1_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm1_fwd,BatchNorm,401408,3813376
resnetv16_stage1__plus0,ElementWise,200704,802816
resnetv16_stage1_activation0,Relu,401408,401408
resnetv16_stage1_conv2_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm2_fwd,BatchNorm,401408,3813376
resnetv16_stage1_relu1_fwd,Relu,401408,401408
resnetv16_stage1_conv3_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm3_fwd,BatchNorm,401408,3813376
resnetv16_stage1__plus1,ElementWise,200704,802816
resnetv16_stage1_activation1,Relu,401408,401408
resnetv16_stage1_conv4_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm4_fwd,BatchNorm,401408,3813376
resnetv16_stage1_relu2_fwd,Relu,401408,401408
resnetv16_stage1_conv5_fwd,Conv,231211008,231411712
resnetv16_stage1_batchnorm5_fwd,BatchNorm,401408,3813376
resnetv16_stage1__plus2,ElementWise,200704,802816
resnetv16_stage1_activation2,Relu,401408,401408
resnetv16_stage2_conv2_fwd,Conv,12845056,13207552
resnetv16_stage2_batchnorm2_fwd,BatchNorm,200704,1906688
resnetv16_stage2_conv0_fwd,Conv,115605504,118065152
resnetv16_stage2_batchnorm0_fwd,BatchNorm,200704,1906688
resnetv16_stage2_relu0_fwd,Relu,200704,200704
resnetv16_stage2_conv1_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm1_fwd,BatchNorm,200704,1906688
resnetv16_stage2__plus0,ElementWise,100352,401408
resnetv16_stage2_activation0,Relu,200704,200704
resnetv16_stage2_conv3_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm3_fwd,BatchNorm,200704,1906688
resnetv16_stage2_relu1_fwd,Relu,200704,200704
resnetv16_stage2_conv4_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm4_fwd,BatchNorm,200704,1906688
resnetv16_stage2__plus1,ElementWise,100352,401408
resnetv16_stage2_activation1,Relu,200704,200704
resnetv16_stage2_conv5_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm5_fwd,BatchNorm,200704,1906688
resnetv16_stage2_relu2_fwd,Relu,200704,200704
resnetv16_stage2_conv6_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm6_fwd,BatchNorm,200704,1906688
resnetv16_stage2__plus2,ElementWise,100352,401408
resnetv16_stage2_activation2,Relu,200704,200704
resnetv16_stage2_conv7_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm7_fwd,BatchNorm,200704,1906688
resnetv16_stage2_relu3_fwd,Relu,200704,200704
resnetv16_stage2_conv8_fwd,Conv,231211008,236029952
resnetv16_stage2_batchnorm8_fwd,BatchNorm,200704,1906688
resnetv16_stage2__plus3,ElementWise,100352,401408
resnetv16_stage2_activation3,Relu,200704,200704
resnetv16_stage3_conv2_fwd,Conv,12845056,14730240
resnetv16_stage3_batchnorm2_fwd,BatchNorm,100352,953344
resnetv16_stage3_conv0_fwd,Conv,115605504,132170752
resnetv16_stage3_batchnorm0_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu0_fwd,Relu,100352,100352
resnetv16_stage3_conv1_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm1_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus0,ElementWise,50176,200704
resnetv16_stage3_activation0,Relu,100352,100352
resnetv16_stage3_conv3_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm3_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu1_fwd,Relu,100352,100352
resnetv16_stage3_conv4_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm4_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus1,ElementWise,50176,200704
resnetv16_stage3_activation1,Relu,100352,100352
resnetv16_stage3_conv5_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm5_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu2_fwd,Relu,100352,100352
resnetv16_stage3_conv6_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm6_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus2,ElementWise,50176,200704
resnetv16_stage3_activation2,Relu,100352,100352
resnetv16_stage3_conv7_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm7_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu3_fwd,Relu,100352,100352
resnetv16_stage3_conv8_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm8_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus3,ElementWise,50176,200704
resnetv16_stage3_activation3,Relu,100352,100352
resnetv16_stage3_conv9_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm9_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu4_fwd,Relu,100352,100352
resnetv16_stage3_conv10_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm10_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus4,ElementWise,50176,200704
resnetv16_stage3_activation4,Relu,100352,100352
resnetv16_stage3_conv11_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm11_fwd,BatchNorm,100352,953344
resnetv16_stage3_relu5_fwd,Relu,100352,100352
resnetv16_stage3_conv12_fwd,Conv,231211008,264291328
resnetv16_stage3_batchnorm12_fwd,BatchNorm,100352,953344
resnetv16_stage3__plus5,ElementWise,50176,200704
resnetv16_stage3_activation5,Relu,100352,100352
resnetv16_stage4_conv2_fwd,Conv,12845056,16802304
resnetv16_stage4_batchnorm2_fwd,BatchNorm,50176,476672
resnetv16_stage4_conv0_fwd,Conv,115605504,302120960
resnetv16_stage4_batchnorm0_fwd,BatchNorm,50176,476672
resnetv16_stage4_relu0_fwd,Relu,50176,50176
resnetv16_stage4_conv1_fwd,Conv,231211008,302014976
resnetv16_stage4_batchnorm1_fwd,BatchNorm,50176,476672
resnetv16_stage4__plus0,ElementWise,25088,100352
resnetv16_stage4_activation0,Relu,50176,50176
resnetv16_stage4_conv3_fwd,Conv,231211008,302014976
resnetv16_stage4_batchnorm3_fwd,BatchNorm,50176,476672
resnetv16_stage4_relu1_fwd,Relu,50176,50176
resnetv16_stage4_conv4_fwd,Conv,231211008,302014976
resnetv16_stage4_batchnorm4_fwd,BatchNorm,50176,476672
resnetv16_stage4__plus1,ElementWise,25088,100352
resnetv16_stage4_activation1,Relu,50176,50176
resnetv16_stage4_conv5_fwd,Conv,231211008,302014976
resnetv16_stage4_batchnorm5_fwd,BatchNorm,50176,476672
resnetv16_stage4_relu2_fwd,Relu,50176,50176
resnetv16_stage4_conv6_fwd,Conv,231211008,302014976
resnetv16_stage4_batchnorm6_fwd,BatchNorm,50176,476672
resnetv16_stage4__plus2,ElementWise,25088,100352
resnetv16_stage4_activation2,Relu,50176,50176
resnetv16_dense0_fwd,Gemm,1025000,1073256
