LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv27_stage3_batchnorm12_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation12,Relu,401408,401408
resnetv27_stage3_conv13_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm13_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation13,Relu,100352,100352
resnetv27_stage3_conv14_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm14_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation14,Relu,100352,100352
resnetv27_stage3_conv15_fwd,Conv,51380224,117641216
resnetv27_stage3__plus4,ElementWise,200704,802816
resnetv27_stage3_batchnorm15_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation15,Relu,401408,401408
resnetv27_stage3_conv16_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm16_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation16,Relu,100352,100352
resnetv27_stage3_conv17_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm17_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation17,Relu,100352,100352
resnetv27_stage3_conv18_fwd,Conv,51380224,117641216
resnetv27_stage3__plus5,ElementWise,200704,802816
resnetv27_stage3_batchnorm18_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation18,Relu,401408,401408
resnetv27_stage3_conv19_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm19_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation19,Relu,100352,100352
resnetv27_stage3_conv20_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm20_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation20,Relu,100352,100352
resnetv27_stage3_conv21_fwd,Conv,51380224,117641216
resnetv27_stage3__plus6,ElementWise,200704,802816
resnetv27_stage3_batchnorm21_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation21,Relu,401408,401408
resnetv27_stage3_conv22_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm22_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation22,Relu,100352,100352
resnetv27_stage3_conv23_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm23_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation23,Relu,100352,100352
resnetv27_stage3_conv24_fwd,Conv,51380224,117641216
resnetv27_stage3__plus7,ElementWise,200704,802816
resnetv27_stage3_batchnorm24_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation24,Relu,401408,401408
resnetv27_stage3_conv25_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm25_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation25,Relu,100352,100352
resnetv27_stage3_conv26_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm26_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation26,Relu,100352,100352
resnetv27_stage3_conv27_fwd,Conv,51380224,117641216
resnetv27_stage3__plus8,ElementWise,200704,802816
resnetv27_stage3_batchnorm27_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation27,Relu,401408,401408
resnetv27_stage3_conv28_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm28_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation28,Relu,100352,100352
resnetv27_stage3_conv29_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm29_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation29,Relu,100352,100352
resnetv27_stage3_conv30_fwd,Conv,51380224,117641216
resnetv27_stage3__plus9,ElementWise,200704,802816
resnetv27_stage3_batchnorm30_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation30,Relu,401408,401408
resnetv27_stage3_conv31_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm31_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation31,Relu,100352,100352
resnetv27_stage3_conv32_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm32_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation32,Relu,100352,100352
resnetv27_stage3_conv33_fwd,Conv,51380224,117641216
resnetv27_stage3__plus10,ElementWise,200704,802816
resnetv27_stage3_batchnorm33_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation33,Relu,401408,401408
resnetv27_stage3_conv34_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm34_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation34,Relu,100352,100352
resnetv27_stage3_conv35_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm35_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation35,Relu,100352,100352
resnetv27_stage3_conv36_fwd,Conv,51380224,117641216
resnetv27_stage3__plus11,ElementWise,200704,802816
resnetv27_stage3_batchnorm36_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation36,Relu,401408,401408
resnetv27_stage3_conv37_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm37_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation37,Relu,100352,100352
resnetv27_stage3_conv38_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm38_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation38,Relu,100352,100352
resnetv27_stage3_conv39_fwd,Conv,51380224,117641216
resnetv27_stage3__plus12,ElementWise,200704,802816
resnetv27_stage3_batchnorm39_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation39,Relu,401408,401408
resnetv27_stage3_conv40_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm40_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation40,Relu,100352,100352
resnetv27_stage3_conv41_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm41_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation41,Relu,100352,100352
resnetv27_stage3_conv42_fwd,Conv,51380224,117641216
resnetv27_stage3__plus13,ElementWise,200704,802816
resnetv27_stage3_batchnorm42_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation42,Relu,401408,401408
resnetv27_stage3_conv43_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm43_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation43,Relu,100352,100352
resnetv27_stage3_conv44_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm44_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation44,Relu,100352,100352
resnetv27_stage3_conv45_fwd,Conv,51380224,117641216
resnetv27_stage3__plus14,ElementWise,200704,802816
resnetv27_stage3_batchnorm45_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation45,Relu,401408,401408
resnetv27_stage3_conv46_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm46_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation46,Relu,100352,100352
resnetv27_stage3_conv47_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm47_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation47,Relu,100352,100352
resnetv27_stage3_conv48_fwd,Conv,51380224,117641216
resnetv27_stage3__plus15,ElementWise,200704,802816
resnetv27_stage3_batchnorm48_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation48,Relu,401408,401408
resnetv27_stage3_conv49_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm49_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation49,Relu,100352,100352
resnetv27_stage3_conv50_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm50_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation50,Relu,100352,100352
resnetv27_stage3_conv51_fwd,Conv,51380224,117641216
resnetv27_stage3__plus16,ElementWise,200704,802816
resnetv27_stage3_batchnorm51_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation51,Relu,401408,401408
resnetv27_stage3_conv52_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm52_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation52,Relu,100352,100352
resnetv27_stage3_conv53_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm53_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation53,Relu,100352,100352
resnetv27_stage3_conv54_fwd,Conv,51380224,117641216
resnetv27_stage3__plus17,ElementWise,200704,802816
resnetv27_stage3_batchnorm54_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation54,Relu,401408,401408
resnetv27_stage3_conv55_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm55_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation55,Relu,100352,100352
resnetv27_stage3_conv56_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm56_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation56,Relu,100352,100352
resnetv27_stage3_conv57_fwd,Conv,51380224,117641216
resnetv27_stage3__plus18,ElementWise,200704,802816
resnetv27_stage3_batchnorm57_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation57,Relu,401408,401408
resnetv27_stage3_conv58_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm58_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation58,Relu,100352,100352
resnetv27_stage3_conv59_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm59_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation59,Relu,100352,100352
resnetv27_stage3_conv60_fwd,Conv,51380224,117641216
resnetv27_stage3__plus19,ElementWise,200704,802816
resnetv27_stage3_batchnorm60_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation60,Relu,401408,401408
resnetv27_stage3_conv61_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm61_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation61,Relu,100352,100352
resnetv27_stage3_conv62_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm62_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation62,Relu,100352,100352
resnetv27_stage3_conv63_fwd,Conv,51380224,117641216
resnetv27_stage3__plus20,ElementWise,200704,802816
resnetv27_stage3_batchnorm63_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation63,Relu,401408,401408
resnetv27_stage3_conv64_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm64_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation64,Relu,100352,100352
resnetv27_stage3_conv65_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm65_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation65,Relu,100352,100352
resnetv27_stage3_conv66_fwd,Conv,51380224,117641216
resnetv27_stage3__plus21,ElementWise,200704,802816
resnetv27_stage3_batchnorm66_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation66,Relu,401408,401408
resnetv27_stage3_conv67_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm67_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation67,Relu,100352,100352
resnetv27_stage3_conv68_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm68_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation68,Relu,100352,100352
resnetv27_stage3_conv69_fwd,Conv,51380224,117641216
resnetv27_stage3__plus22,ElementWise,200704,802816
resnetv27_stage3_batchnorm69_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation69,Relu,401408,401408
resnetv27_stage3_conv70_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm70_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation70,Relu,100352,100352
resnetv27_stage3_conv71_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm71_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation71,Relu,100352,100352
resnetv27_stage3_conv72_fwd,Conv,51380224,117641216
resnetv27_stage3__plus23,ElementWise,200704,802816
resnetv27_stage3_batchnorm72_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation72,Relu,401408,401408
resnetv27_stage3_conv73_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm73_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation73,Relu,100352,100352
resnetv27_stage3_conv74_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm74_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation74,Relu,100352,100352
resnetv27_stage3_conv75_fwd,Conv,51380224,117641216
resnetv27_stage3__plus24,ElementWise,200704,802816
resnetv27_stage3_batchnorm75_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation75,Relu,401408,401408
resnetv27_stage3_conv76_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm76_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation76,Relu,100352,100352
resnetv27_stage3_conv77_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm77_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation77,Relu,100352,100352
resnetv27_stage3_conv78_fwd,Conv,51380224,117641216
resnetv27_stage3__plus25,ElementWise,200704,802816
resnetv27_stage3_batchnorm78_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation78,Relu,401408,401408
resnetv27_stage3_conv79_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm79_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation79,Relu,100352,100352
resnetv27_stage3_conv80_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm80_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation80,Relu,100352,100352
resnetv27_stage3_conv81_fwd,Conv,51380224,117641216
resnetv27_stage3__plus26,ElementWise,200704,802816
resnetv27_stage3_batchnorm81_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation81,Relu,401408,401408
resnetv27_stage3_conv82_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm82_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation82,Relu,100352,100352
resnetv27_stage3_conv83_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm83_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation83,Relu,100352,100352
resnetv27_stage3_conv84_fwd,Conv,51380224,117641216
resnetv27_stage3__plus27,ElementWise,200704,802816
resnetv27_stage3_batchnorm84_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation84,Relu,401408,401408
resnetv27_stage3_conv85_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm85_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation85,Relu,100352,100352
resnetv27_stage3_conv86_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm86_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation86,Relu,100352,100352
resnetv27_stage3_conv87_fwd,Conv,51380224,117641216
resnetv27_stage3__plus28,ElementWise,200704,802816
resnetv27_stage3_batchnorm87_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation87,Relu,401408,401408
resnetv27_stage3_conv88_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm88_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation88,Relu,100352,100352
resnetv27_stage3_conv89_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm89_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation89,Relu,100352,100352
resnetv27_stage3_conv90_fwd,Conv,51380224,117641216
resnetv27_stage3__plus29,ElementWise,200704,802816
resnetv27_stage3_batchnorm90_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation90,Relu,401408,401408
resnetv27_stage3_conv91_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm91_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation91,Relu,100352,100352
resnetv27_stage3_conv92_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm92_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation92,Relu,100352,100352
resnetv27_stage3_conv93_fwd,Conv,51380224,117641216
resnetv27_stage3__plus30,ElementWise,200704,802816
resnetv27_stage3_batchnorm93_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation93,Relu,401408,401408
resnetv27_stage3_conv94_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm94_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation94,Relu,100352,100352
resnetv27_stage3_conv95_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm95_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation95,Relu,100352,100352
resnetv27_stage3_conv96_fwd,Conv,51380224,117641216
resnetv27_stage3__plus31,ElementWise,200704,802816
resnetv27_stage3_batchnorm96_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation96,Relu,401408,401408
resnetv27_stage3_conv97_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm97_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation97,Relu,100352,100352
resnetv27_stage3_conv98_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm98_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation98,Relu,100352,100352
resnetv27_stage3_conv99_fwd,Conv,51380224,117641216
resnetv27_stage3__plus32,ElementWise,200704,802816
resnetv27_stage3_batchnorm99_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation99,Relu,401408,401408
resnetv27_stage3_conv100_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm100_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation100,Relu,100352,100352
resnetv27_stage3_conv101_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm101_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation101,Relu,100352,100352
resnetv27_stage3_conv102_fwd,Conv,51380224,117641216
resnetv27_stage3__plus33,ElementWise,200704,802816
resnetv27_stage3_batchnorm102_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation102,Relu,401408,401408
resnetv27_stage3_conv103_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm103_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation103,Relu,100352,100352
resnetv27_stage3_conv104_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm104_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation104,Relu,100352,100352
resnetv27_stage3_conv105_fwd,Conv,51380224,117641216
resnetv27_stage3__plus34,ElementWise,200704,802816
resnetv27_stage3_batchnorm105_fwd,BatchNorm,401408,3813376
resnetv27_stage3_activation105,Relu,401408,401408
resnetv27_stage3_conv106_fwd,Conv,51380224,117490688
resnetv27_stage3_batchnorm106_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation106,Relu,100352,100352
resnetv27_stage3_conv107_fwd,Conv,115605504,264291328
resnetv27_stage3_batchnorm107_fwd,BatchNorm,100352,953344
resnetv27_stage3_activation107,Relu,100352,100352
resnetv27_stage3_conv108_fwd,Conv,51380224,117641216
