LayerName,LayerType,Theoretical Flops,flop_count_sp
Convolution28,Conv,156800,1184256
Plus30,ElementWise,6272,25088
ReLU32,Relu,12544,12544
Pooling66,Pooling,6272,1568
Convolution110,Conv,627200,1640000
Plus112,ElementWise,3136,12544
ReLU114,Relu,6272,6272
Pooling160,Pooling,2304,256
Times212,Gemm,2570,6518
