LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD5049156642768828285<CUDNN_ACTIVATION_CL...,0.019357,3359232
maxpool_1,Pooling,POOLING_FWD3055694612687775433<CUDNN_POOLING_MAX>,0.012662,2336256
relu_2,Relu,ACTIVATION_FWD10947970248581594505<CUDNN_ACTIVATION_C...,0.010171,2076672
maxpool_2,Pooling,POOLING_FWD151330512643727433<CUDNN_POOLING_MAX>,0.010568,1327104
relu_3,Relu,ACTIVATION_FWD3098601073903236690<CUDNN_ACTIVATION_RE...,0.008792,663552
relu_4,Relu,ACTIVATION_FWD3098601073903236690<CUDNN_ACTIVATION_RE...,0.008792,663552
relu_5,Relu,ACTIVATION_FWD3323006981282104596<CUDNN_ACTIVATION_CL...,0.008682,442368
maxpool_3,Pooling,POOLING_FWD12614776895784977783<CUDNN_POOLING_MAX>,0.008030,331776
gemm_1,Gemm,GEMV_FWD6840713707582210859,0.179289,75501568
relu_6,Relu,ACTIVATION_FWD13491423864519241330<CUDNN_ACTIVATION_C...,0.007969,12288
dropout_1,Dropout,DROPOUT_FWD921963430543153032,0.008664,4096
dropout_1,Dropout,DROPOUT_FWD921963430543153032,0.008664,4096
gemm_2,Gemm,GEMV_FWD1978698214874783447,0.083706,33558528
relu_7,Relu,ACTIVATION_FWD13491423864519241330<CUDNN_ACTIVATION_C...,0.007969,12288
dropout_2,Dropout,DROPOUT_FWD921963430543153032,0.008664,4096
dropout_2,Dropout,DROPOUT_FWD921963430543153032,0.008664,4096
gemm_3,Gemm,GEMV_FWD11862958995973593516,0.036571,8193000
softmax_1,Softmax,"SOFTMAX_FWD13635604027139163812<CUDNN_SOFTMAX_FAST, C...",0.006954,3000
,,Total,1.078009,4896005024
