LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_02868411548885454211<CUDNN_CONVOLUTION_FWD_A...,4.947800,3776446464
conv_1,Conv,ADD_TENSOR9318918884217429926,0.029088,3776446464
relu_1,Relu,ACTIVATION_FWD13799100367117858965<CUDNN_ACTIVATION_R...,0.839234,38535168
maxpool_1,Pooling,POOLING_FWD14559856507219927239<CUDNN_POOLING_MAX>,0.954510,28901376
conv_2,Conv,CONV_FWD_2171402027607163390<CUDNN_CONVOLUTION_FWD_AL...,0.628251,411041792
conv_2,Conv,ADD_TENSOR16282403359869735578,0.186590,411041792
relu_2,Relu,ACTIVATION_FWD14615136960277127465<CUDNN_ACTIVATION_R...,0.221208,9633792
conv_3,Conv,CONV_FWD_02785618796295591810<CUDNN_CONVOLUTION_FWD_A...,4.972870,11098128384
conv_3,Conv,ADD_TENSOR9238386742566716839,0.538852,11098128384
relu_3,Relu,ACTIVATION_FWD13531965386697283963<CUDNN_ACTIVATION_R...,0.633557,28901376
maxpool_2,Pooling,POOLING_FWD1584725302969256362<CUDNN_POOLING_MAX>,0.773613,21676032
conv_4,Conv,CONV_FWD_418291638916533138930<CUDNN_CONVOLUTION_FWD_...,0.433620,308281344
conv_4,Conv,ADD_TENSOR15371821257721985071,0.289392,308281344
relu_4,Relu,ACTIVATION_FWD17106573198672782065<CUDNN_ACTIVATION_R...,0.067279,2408448
conv_5,Conv,CONV_FWD_33360184649565980919<CUDNN_CONVOLUTION_FWD_A...,0.628108,462422016
conv_5,Conv,ADD_TENSOR15559203223425683182,0.427460,462422016
relu_5,Relu,ACTIVATION_FWD6934628557780031199<CUDNN_ACTIVATION_RE...,0.091862,3612672
conv_6,Conv,CONV_FWD_212391343224848939174<CUDNN_CONVOLUTION_FWD_...,1.267408,2774532096
conv_6,Conv,ADD_TENSOR5215348311199280066,0.277711,2774532096
relu_6,Relu,ACTIVATION_FWD15196297648597543150<CUDNN_ACTIVATION_R...,0.117954,4816896
conv_7,Conv,CONV_FWD_014018220475809499350<CUDNN_CONVOLUTION_FWD_...,0.302469,77070336
conv_7,Conv,ADD_TENSOR7212355384973728499,0.082087,77070336
relu_7,Relu,ACTIVATION_FWD12530608249799061318<CUDNN_ACTIVATION_R...,0.022214,602112
conv_8,Conv,CONV_FWD_19073435007675039615<CUDNN_CONVOLUTION_FWD_A...,0.212543,321126400
conv_8,Conv,ADD_TENSOR5829804901672725832,0.020575,321126400
relu_8,Relu,ACTIVATION_FWD8568187484021135780<CUDNN_ACTIVATION_RE...,0.039113,1204224
maxpool_3,Pooling,POOLING_FWD16032789243320183468<CUDNN_POOLING_AVERAGE...,0.837170,21676032
conv_9,Conv,CONV_FWD_14877485484913965974<CUDNN_CONVOLUTION_FWD_A...,0.244759,154140672
conv_9,Conv,ADD_TENSOR7979462163371878817,0.151332,154140672
relu_9,Relu,ACTIVATION_FWD8568187484021135780<CUDNN_ACTIVATION_RE...,0.039113,1204224
conv_10,Conv,CONV_FWD_011797741768216490831<CUDNN_CONVOLUTION_FWD_...,0.778616,822083584
