LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv19_conv0_fwd,Conv,944111616,1958871040
resnetv19_batchnorm0_fwd,BatchNorm,12845056,38797312
resnetv19_relu0_fwd,Relu,12845056,6422528
resnetv19_pool0_fwd,Pooling,14450688,1605632
resnetv19_stage1_conv0_fwd,Conv,102760448,207126528
resnetv19_stage1_conv0_fwd,Conv,102760448,1639424
resnetv19_stage1_batchnorm0_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu0_fwd,Relu,3211264,1605632
resnetv19_stage1_conv1_fwd,Conv,924844032,1851293696
resnetv19_stage1_batchnorm1_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu1_fwd,Relu,3211264,1605632
resnetv19_stage1_conv2_fwd,Conv,411041792,828506112
resnetv19_stage1_conv2_fwd,Conv,411041792,6557696
resnetv19_stage1_batchnorm2_fwd,BatchNorm,12845056,39583744
resnetv19_stage1_conv3_fwd,Conv,411041792,828506112
resnetv19_stage1_batchnorm3_fwd,BatchNorm,12845056,39583744
resnetv19_stage1__plus0,ElementWise,6422528,31465472
resnetv19_stage1_activation0,Relu,12845056,6422528
resnetv19_stage1_conv4_fwd,Conv,411041792,823689216
resnetv19_stage1_conv4_fwd,Conv,411041792,1639424
resnetv19_stage1_batchnorm4_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu2_fwd,Relu,3211264,1605632
resnetv19_stage1_conv5_fwd,Conv,924844032,1851293696
resnetv19_stage1_batchnorm5_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu3_fwd,Relu,3211264,1605632
resnetv19_stage1_conv6_fwd,Conv,411041792,828506112
resnetv19_stage1_conv6_fwd,Conv,411041792,6557696
resnetv19_stage1_batchnorm6_fwd,BatchNorm,12845056,39583744
resnetv19_stage1__plus1,ElementWise,6422528,31465472
resnetv19_stage1_activation1,Relu,12845056,6422528
resnetv19_stage1_conv7_fwd,Conv,411041792,823689216
resnetv19_stage1_conv7_fwd,Conv,411041792,1639424
resnetv19_stage1_batchnorm7_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu4_fwd,Relu,3211264,1605632
resnetv19_stage1_conv8_fwd,Conv,924844032,1851293696
resnetv19_stage1_batchnorm8_fwd,BatchNorm,3211264,9895936
resnetv19_stage1_relu5_fwd,Relu,3211264,1605632
resnetv19_stage1_conv9_fwd,Conv,411041792,828506112
resnetv19_stage1_conv9_fwd,Conv,411041792,6557696
resnetv19_stage1_batchnorm9_fwd,BatchNorm,12845056,39583744
resnetv19_stage1__plus2,ElementWise,6422528,31465472
resnetv19_stage1_activation2,Relu,12845056,6422528
resnetv19_stage2_conv0_fwd,Conv,205520896,411844608
resnetv19_stage2_conv0_fwd,Conv,205520896,882688
resnetv19_stage2_batchnorm0_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu0_fwd,Relu,1605632,802816
resnetv19_stage2_conv1_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm1_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu1_fwd,Relu,1605632,802816
resnetv19_stage2_conv2_fwd,Conv,411041792,825294848
resnetv19_stage2_conv2_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm2_fwd,BatchNorm,6422528,20316160
resnetv19_stage2_conv3_fwd,Conv,822083584,1647378432
resnetv19_stage2_batchnorm3_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus0,ElementWise,3211264,15867904
resnetv19_stage2_activation0,Relu,6422528,3211264
resnetv19_stage2_conv4_fwd,Conv,411041792,822886400
resnetv19_stage2_conv4_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm4_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu2_fwd,Relu,1605632,802816
resnetv19_stage2_conv5_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm5_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu3_fwd,Relu,1605632,802816
resnetv19_stage2_conv6_fwd,Conv,411041792,825294848
resnetv19_stage2_conv6_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm6_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus1,ElementWise,3211264,15867904
resnetv19_stage2_activation1,Relu,6422528,3211264
resnetv19_stage2_conv7_fwd,Conv,411041792,822886400
resnetv19_stage2_conv7_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm7_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu4_fwd,Relu,1605632,802816
resnetv19_stage2_conv8_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm8_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu5_fwd,Relu,1605632,802816
resnetv19_stage2_conv9_fwd,Conv,411041792,825294848
resnetv19_stage2_conv9_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm9_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus2,ElementWise,3211264,15867904
resnetv19_stage2_activation2,Relu,6422528,3211264
resnetv19_stage2_conv10_fwd,Conv,411041792,822886400
resnetv19_stage2_conv10_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm10_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu6_fwd,Relu,1605632,802816
resnetv19_stage2_conv11_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm11_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu7_fwd,Relu,1605632,802816
resnetv19_stage2_conv12_fwd,Conv,411041792,825294848
resnetv19_stage2_conv12_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm12_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus3,ElementWise,3211264,15867904
resnetv19_stage2_activation3,Relu,6422528,3211264
resnetv19_stage2_conv13_fwd,Conv,411041792,822886400
resnetv19_stage2_conv13_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm13_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu8_fwd,Relu,1605632,802816
resnetv19_stage2_conv14_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm14_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu9_fwd,Relu,1605632,802816
resnetv19_stage2_conv15_fwd,Conv,411041792,825294848
resnetv19_stage2_conv15_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm15_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus4,ElementWise,3211264,15867904
resnetv19_stage2_activation4,Relu,6422528,3211264
resnetv19_stage2_conv16_fwd,Conv,411041792,822886400
resnetv19_stage2_conv16_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm16_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu10_fwd,Relu,1605632,802816
resnetv19_stage2_conv17_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm17_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu11_fwd,Relu,1605632,802816
resnetv19_stage2_conv18_fwd,Conv,411041792,825294848
resnetv19_stage2_conv18_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm18_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus5,ElementWise,3211264,15867904
resnetv19_stage2_activation5,Relu,6422528,3211264
resnetv19_stage2_conv19_fwd,Conv,411041792,822886400
resnetv19_stage2_conv19_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm19_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu12_fwd,Relu,1605632,802816
resnetv19_stage2_conv20_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm20_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu13_fwd,Relu,1605632,802816
resnetv19_stage2_conv21_fwd,Conv,411041792,825294848
resnetv19_stage2_conv21_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm21_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus6,ElementWise,3211264,15867904
resnetv19_stage2_activation6,Relu,6422528,3211264
resnetv19_stage2_conv22_fwd,Conv,411041792,822886400
resnetv19_stage2_conv22_fwd,Conv,411041792,882688
resnetv19_stage2_batchnorm22_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu14_fwd,Relu,1605632,802816
resnetv19_stage2_conv23_fwd,Conv,924844032,1850490880
resnetv19_stage2_batchnorm23_fwd,BatchNorm,1605632,5079040
resnetv19_stage2_relu15_fwd,Relu,1605632,802816
resnetv19_stage2_conv24_fwd,Conv,411041792,825294848
resnetv19_stage2_conv24_fwd,Conv,411041792,3530752
resnetv19_stage2_batchnorm24_fwd,BatchNorm,6422528,20316160
resnetv19_stage2__plus7,ElementWise,3211264,15867904
resnetv19_stage2_activation7,Relu,6422528,3211264
resnetv19_stage3_conv0_fwd,Conv,205520896,419831808
resnetv19_stage3_conv0_fwd,Conv,205520896,585728
resnetv19_stage3_batchnorm0_fwd,BatchNorm,802816,2539520
resnetv19_stage3_relu0_fwd,Relu,802816,401408
resnetv19_stage3_conv1_fwd,Conv,924844032,983236608
resnetv19_stage3_batchnorm1_fwd,BatchNorm,802816,2539520
resnetv19_stage3_relu1_fwd,Relu,802816,401408
resnetv19_stage3_conv2_fwd,Conv,411041792,840466432
resnetv19_stage3_conv2_fwd,Conv,411041792,2342912
resnetv19_stage3_batchnorm2_fwd,BatchNorm,3211264,10158080
resnetv19_stage3_conv3_fwd,Conv,822083584,1679327232
resnetv19_stage3_batchnorm3_fwd,BatchNorm,3211264,10158080
resnetv19_stage3__plus0,ElementWise,1605632,7520256
resnetv19_stage3_activation0,Relu,3211264,1605632
resnetv19_stage3_conv4_fwd,Conv,411041792,839262208
resnetv19_stage3_conv4_fwd,Conv,411041792,585728
resnetv19_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv19_stage3_relu2_fwd,Relu,802816,401408
resnetv19_stage3_conv5_fwd,Conv,924844032,983236608
