LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv15_conv0_fwd,Conv,944111616,1958871040
resnetv15_batchnorm0_fwd,BatchNorm,12845056,38797312
resnetv15_relu0_fwd,Relu,12845056,6422528
resnetv15_pool0_fwd,Pooling,14450688,1605632
resnetv15_stage1_conv0_fwd,Conv,924844032,1851293696
resnetv15_stage1_batchnorm0_fwd,BatchNorm,3211264,9895936
resnetv15_stage1_relu0_fwd,Relu,3211264,1605632
resnetv15_stage1_conv1_fwd,Conv,924844032,1851293696
resnetv15_stage1_batchnorm1_fwd,BatchNorm,3211264,9895936
resnetv15_stage1__plus0,ElementWise,1605632,7866368
resnetv15_stage1_activation0,Relu,3211264,1605632
resnetv15_stage1_conv2_fwd,Conv,924844032,1851293696
resnetv15_stage1_batchnorm2_fwd,BatchNorm,3211264,9895936
resnetv15_stage1_relu1_fwd,Relu,3211264,1605632
resnetv15_stage1_conv3_fwd,Conv,924844032,1851293696
resnetv15_stage1_batchnorm3_fwd,BatchNorm,3211264,9895936
resnetv15_stage1__plus1,ElementWise,1605632,7866368
resnetv15_stage1_activation1,Relu,3211264,1605632
resnetv15_stage2_conv2_fwd,Conv,51380224,103563264
resnetv15_stage2_batchnorm2_fwd,BatchNorm,1605632,5079040
resnetv15_stage2_conv0_fwd,Conv,462422016,925646848
resnetv15_stage2_batchnorm0_fwd,BatchNorm,1605632,5079040
resnetv15_stage2_relu0_fwd,Relu,1605632,802816
resnetv15_stage2_conv1_fwd,Conv,924844032,1850490880
resnetv15_stage2_batchnorm1_fwd,BatchNorm,1605632,5079040
resnetv15_stage2__plus0,ElementWise,802816,3966976
resnetv15_stage2_activation0,Relu,1605632,802816
resnetv15_stage2_conv3_fwd,Conv,924844032,1850490880
resnetv15_stage2_batchnorm3_fwd,BatchNorm,1605632,5079040
resnetv15_stage2_relu1_fwd,Relu,1605632,802816
resnetv15_stage2_conv4_fwd,Conv,924844032,1850490880
resnetv15_stage2_batchnorm4_fwd,BatchNorm,1605632,5079040
resnetv15_stage2__plus1,ElementWise,802816,3966976
resnetv15_stage2_activation1,Relu,1605632,802816
resnetv15_stage3_conv2_fwd,Conv,51380224,105259008
resnetv15_stage3_batchnorm2_fwd,BatchNorm,802816,2539520
resnetv15_stage3_conv0_fwd,Conv,462422016,944119808
resnetv15_stage3_batchnorm0_fwd,BatchNorm,802816,2539520
resnetv15_stage3_relu0_fwd,Relu,802816,401408
resnetv15_stage3_conv1_fwd,Conv,924844032,983236608
resnetv15_stage3_batchnorm1_fwd,BatchNorm,802816,2539520
resnetv15_stage3__plus0,ElementWise,401408,1880064
resnetv15_stage3_activation0,Relu,802816,401408
resnetv15_stage3_conv3_fwd,Conv,924844032,983236608
resnetv15_stage3_batchnorm3_fwd,BatchNorm,802816,2539520
resnetv15_stage3_relu1_fwd,Relu,802816,401408
resnetv15_stage3_conv4_fwd,Conv,924844032,983236608
resnetv15_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv15_stage3__plus1,ElementWise,401408,1880064
resnetv15_stage3_activation1,Relu,802816,401408
resnetv15_stage4_conv2_fwd,Conv,51380224,109252608
resnetv15_stage4_batchnorm2_fwd,BatchNorm,401408,1404928
resnetv15_stage4_conv0_fwd,Conv,462422016,981667840
resnetv15_stage4_batchnorm0_fwd,BatchNorm,401408,1404928
resnetv15_stage4_relu0_fwd,Relu,401408,200704
resnetv15_stage4_conv1_fwd,Conv,924844032,1963134976
resnetv15_stage4_batchnorm1_fwd,BatchNorm,401408,1404928
resnetv15_stage4__plus0,ElementWise,200704,802816
resnetv15_stage4_activation0,Relu,401408,200704
resnetv15_stage4_conv3_fwd,Conv,924844032,1963134976
resnetv15_stage4_batchnorm3_fwd,BatchNorm,401408,1404928
resnetv15_stage4_relu1_fwd,Relu,401408,200704
resnetv15_stage4_conv4_fwd,Conv,924844032,1963134976
resnetv15_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv15_stage4__plus1,ElementWise,200704,802816
resnetv15_stage4_activation1,Relu,401408,200704
resnetv15_dense0_fwd,Gemm,4104000,67305472
