LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv17_stage2_batchnorm5_fwd,BatchNorm,1605632,5079040
resnetv17_stage2_relu3_fwd,Relu,1605632,802816
resnetv17_stage2_conv6_fwd,Conv,822083584,825294848
resnetv17_stage2_conv6_fwd,Conv,822083584,3530752
resnetv17_stage2_batchnorm6_fwd,BatchNorm,6422528,20316160
resnetv17_stage2__plus1,ElementWise,3211264,15867904
resnetv17_stage2_activation1,Relu,6422528,3211264
resnetv17_stage2_conv7_fwd,Conv,822083584,822886400
resnetv17_stage2_conv7_fwd,Conv,822083584,882688
resnetv17_stage2_batchnorm7_fwd,BatchNorm,1605632,5079040
resnetv17_stage2_relu4_fwd,Relu,1605632,802816
resnetv17_stage2_conv8_fwd,Conv,1849688064,1850490880
resnetv17_stage2_batchnorm8_fwd,BatchNorm,1605632,5079040
resnetv17_stage2_relu5_fwd,Relu,1605632,802816
resnetv17_stage2_conv9_fwd,Conv,822083584,825294848
resnetv17_stage2_conv9_fwd,Conv,822083584,3530752
resnetv17_stage2_batchnorm9_fwd,BatchNorm,6422528,20316160
resnetv17_stage2__plus2,ElementWise,3211264,15867904
resnetv17_stage2_activation2,Relu,6422528,3211264
resnetv17_stage2_conv10_fwd,Conv,822083584,822886400
resnetv17_stage2_conv10_fwd,Conv,822083584,882688
resnetv17_stage2_batchnorm10_fwd,BatchNorm,1605632,5079040
resnetv17_stage2_relu6_fwd,Relu,1605632,802816
resnetv17_stage2_conv11_fwd,Conv,1849688064,1850490880
resnetv17_stage2_batchnorm11_fwd,BatchNorm,1605632,5079040
resnetv17_stage2_relu7_fwd,Relu,1605632,802816
resnetv17_stage2_conv12_fwd,Conv,822083584,825294848
resnetv17_stage2_conv12_fwd,Conv,822083584,3530752
resnetv17_stage2_batchnorm12_fwd,BatchNorm,6422528,20316160
resnetv17_stage2__plus3,ElementWise,3211264,15867904
resnetv17_stage2_activation3,Relu,6422528,3211264
resnetv17_stage3_conv0_fwd,Conv,411041792,419831808
resnetv17_stage3_conv0_fwd,Conv,411041792,585728
resnetv17_stage3_batchnorm0_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu0_fwd,Relu,802816,401408
resnetv17_stage3_conv1_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm1_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu1_fwd,Relu,802816,401408
resnetv17_stage3_conv2_fwd,Conv,822083584,840466432
resnetv17_stage3_conv2_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm2_fwd,BatchNorm,3211264,10158080
resnetv17_stage3_conv3_fwd,Conv,1644167168,1679327232
resnetv17_stage3_batchnorm3_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus0,ElementWise,1605632,7520256
resnetv17_stage3_activation0,Relu,3211264,1605632
resnetv17_stage3_conv4_fwd,Conv,822083584,839262208
resnetv17_stage3_conv4_fwd,Conv,822083584,585728
resnetv17_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu2_fwd,Relu,802816,401408
resnetv17_stage3_conv5_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm5_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu3_fwd,Relu,802816,401408
resnetv17_stage3_conv6_fwd,Conv,822083584,840466432
resnetv17_stage3_conv6_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm6_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus1,ElementWise,1605632,7520256
resnetv17_stage3_activation1,Relu,3211264,1605632
resnetv17_stage3_conv7_fwd,Conv,822083584,839262208
resnetv17_stage3_conv7_fwd,Conv,822083584,585728
resnetv17_stage3_batchnorm7_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu4_fwd,Relu,802816,401408
resnetv17_stage3_conv8_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm8_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu5_fwd,Relu,802816,401408
resnetv17_stage3_conv9_fwd,Conv,822083584,840466432
resnetv17_stage3_conv9_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm9_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus2,ElementWise,1605632,7520256
resnetv17_stage3_activation2,Relu,3211264,1605632
resnetv17_stage3_conv10_fwd,Conv,822083584,839262208
resnetv17_stage3_conv10_fwd,Conv,822083584,585728
resnetv17_stage3_batchnorm10_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu6_fwd,Relu,802816,401408
resnetv17_stage3_conv11_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm11_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu7_fwd,Relu,802816,401408
resnetv17_stage3_conv12_fwd,Conv,822083584,840466432
resnetv17_stage3_conv12_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm12_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus3,ElementWise,1605632,7520256
resnetv17_stage3_activation3,Relu,3211264,1605632
resnetv17_stage3_conv13_fwd,Conv,822083584,839262208
resnetv17_stage3_conv13_fwd,Conv,822083584,585728
resnetv17_stage3_batchnorm13_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu8_fwd,Relu,802816,401408
resnetv17_stage3_conv14_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm14_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu9_fwd,Relu,802816,401408
resnetv17_stage3_conv15_fwd,Conv,822083584,840466432
resnetv17_stage3_conv15_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm15_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus4,ElementWise,1605632,7520256
resnetv17_stage3_activation4,Relu,3211264,1605632
resnetv17_stage3_conv16_fwd,Conv,822083584,839262208
resnetv17_stage3_conv16_fwd,Conv,822083584,585728
resnetv17_stage3_batchnorm16_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu10_fwd,Relu,802816,401408
resnetv17_stage3_conv17_fwd,Conv,1849688064,983236608
resnetv17_stage3_batchnorm17_fwd,BatchNorm,802816,2539520
resnetv17_stage3_relu11_fwd,Relu,802816,401408
resnetv17_stage3_conv18_fwd,Conv,822083584,840466432
resnetv17_stage3_conv18_fwd,Conv,822083584,2342912
resnetv17_stage3_batchnorm18_fwd,BatchNorm,3211264,10158080
resnetv17_stage3__plus5,ElementWise,1605632,7520256
resnetv17_stage3_activation5,Relu,3211264,1605632
resnetv17_stage4_conv0_fwd,Conv,411041792,436408320
resnetv17_stage4_conv0_fwd,Conv,411041792,401408
resnetv17_stage4_batchnorm0_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu0_fwd,Relu,401408,200704
resnetv17_stage4_conv1_fwd,Conv,1849688064,1963134976
resnetv17_stage4_batchnorm1_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu1_fwd,Relu,401408,200704
resnetv17_stage4_conv2_fwd,Conv,822083584,627419818
resnetv17_stage4_conv2_fwd,Conv,822083584,1605632
resnetv17_stage4_batchnorm2_fwd,BatchNorm,1605632,5619712
resnetv17_stage4_conv3_fwd,Conv,1644167168,1253769216
resnetv17_stage4_batchnorm3_fwd,BatchNorm,1605632,5619712
resnetv17_stage4__plus0,ElementWise,802816,3211264
resnetv17_stage4_activation0,Relu,1605632,802816
resnetv17_stage4_conv4_fwd,Conv,822083584,872615936
resnetv17_stage4_conv4_fwd,Conv,822083584,401408
resnetv17_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu2_fwd,Relu,401408,200704
resnetv17_stage4_conv5_fwd,Conv,1849688064,1963134976
resnetv17_stage4_batchnorm5_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu3_fwd,Relu,401408,200704
resnetv17_stage4_conv6_fwd,Conv,822083584,627419818
resnetv17_stage4_conv6_fwd,Conv,822083584,1605632
resnetv17_stage4_batchnorm6_fwd,BatchNorm,1605632,5619712
resnetv17_stage4__plus1,ElementWise,802816,3211264
resnetv17_stage4_activation1,Relu,1605632,802816
resnetv17_stage4_conv7_fwd,Conv,822083584,872615936
resnetv17_stage4_conv7_fwd,Conv,822083584,401408
resnetv17_stage4_batchnorm7_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu4_fwd,Relu,401408,200704
resnetv17_stage4_conv8_fwd,Conv,1849688064,1963134976
resnetv17_stage4_batchnorm8_fwd,BatchNorm,401408,1404928
resnetv17_stage4_relu5_fwd,Relu,401408,200704
resnetv17_stage4_conv9_fwd,Conv,822083584,627419818
resnetv17_stage4_conv9_fwd,Conv,822083584,1605632
resnetv17_stage4_batchnorm9_fwd,BatchNorm,1605632,5619712
resnetv17_stage4__plus2,ElementWise,802816,3211264
resnetv17_stage4_activation2,Relu,1605632,802816
resnetv17_dense0_fwd,Gemm,32776000,134422528
