LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv27_stage3_activation104,Relu,802816,401408
resnetv27_stage3_conv105_fwd,Conv,411041792,840466432
resnetv27_stage3__plus34,ElementWise,1605632,7520256
resnetv27_stage3_batchnorm105_fwd,BatchNorm,3211264,10158080
resnetv27_stage3_activation105,Relu,3211264,1605632
resnetv27_stage3_conv106_fwd,Conv,411041792,839262208
resnetv27_stage3_batchnorm106_fwd,BatchNorm,802816,2539520
resnetv27_stage3_activation106,Relu,802816,401408
resnetv27_stage3_conv107_fwd,Conv,924844032,983236608
resnetv27_stage3_batchnorm107_fwd,BatchNorm,802816,2539520
resnetv27_stage3_activation107,Relu,802816,401408
resnetv27_stage3_conv108_fwd,Conv,411041792,840466432
resnetv27_stage3__plus35,ElementWise,1605632,7520256
resnetv27_stage4_batchnorm0_fwd,BatchNorm,3211264,10158080
resnetv27_stage4_activation0,Relu,3211264,1605632
resnetv27_stage4_conv0_fwd,Conv,822083584,1678524416
resnetv27_stage4_batchnorm1_fwd,BatchNorm,1605632,5079040
resnetv27_stage4_activation1,Relu,1605632,802816
resnetv27_stage4_conv1_fwd,Conv,924844032,1963134976
resnetv27_stage4_batchnorm2_fwd,BatchNorm,401408,1404928
resnetv27_stage4_activation2,Relu,401408,200704
resnetv27_stage4_conv2_fwd,Conv,411041792,627419818
resnetv27_stage4_conv3_fwd,Conv,822083584,1253769216
resnetv27_stage4__plus0,ElementWise,802816,3211264
resnetv27_stage4_batchnorm3_fwd,BatchNorm,1605632,5619712
resnetv27_stage4_activation3,Relu,1605632,802816
resnetv27_stage4_conv4_fwd,Conv,411041792,872615936
resnetv27_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv27_stage4_activation4,Relu,401408,200704
resnetv27_stage4_conv5_fwd,Conv,924844032,1963134976
resnetv27_stage4_batchnorm5_fwd,BatchNorm,401408,1404928
resnetv27_stage4_activation5,Relu,401408,200704
resnetv27_stage4_conv6_fwd,Conv,411041792,627419818
resnetv27_stage4__plus1,ElementWise,802816,3211264
resnetv27_stage4_batchnorm6_fwd,BatchNorm,1605632,5619712
resnetv27_stage4_activation6,Relu,1605632,802816
resnetv27_stage4_conv7_fwd,Conv,411041792,872615936
resnetv27_stage4_batchnorm7_fwd,BatchNorm,401408,1404928
resnetv27_stage4_activation7,Relu,401408,200704
resnetv27_stage4_conv8_fwd,Conv,924844032,1963134976
resnetv27_stage4_batchnorm8_fwd,BatchNorm,401408,1404928
resnetv27_stage4_activation8,Relu,401408,200704
resnetv27_stage4_conv9_fwd,Conv,411041792,627419818
resnetv27_stage4__plus2,ElementWise,802816,3211264
resnetv27_batchnorm2_fwd,BatchNorm,1605632,5619712
resnetv27_relu1_fwd,Relu,1605632,802816
resnetv27_dense0_fwd,Gemm,16392000,134422528
