LayerName,LayerType,Theoretical Flops,flop_count_sp
conv_1,Conv,1888223232,1958871040
batchnormalization_1,BatchNorm,12845056,38797312
mul_1,ElementWise,12845056,31981568
add_1,ElementWise,6422528,31981568
relu_1,Relu,12845056,6422528
maxpool_1,Pooling,0,1576960
conv_2,Conv,205520896,207126528
batchnormalization_2,BatchNorm,3211264,9895936
mul_2,ElementWise,3211264,7866368
add_2,ElementWise,1605632,7866368
relu_2,Relu,3211264,1605632
conv_3,Conv,5549064192,2967920640
batchnormalization_3,BatchNorm,9633792,60211200
mul_3,ElementWise,9633792,23599104
add_3,ElementWise,4816896,23599104
relu_3,Relu,9633792,4816896
maxpool_2,Pooling,0,1161216
conv_4,Conv,154140672,154542080
batchnormalization_4,BatchNorm,802816,5017600
mul_4,ElementWise,802816,1983488
add_4,ElementWise,401408,1983488
relu_4,Relu,802816,401408
conv_5,Conv,154140672,154542080
batchnormalization_5,BatchNorm,802816,5017600
mul_5,ElementWise,802816,1983488
add_5,ElementWise,401408,1983488
relu_5,Relu,802816,401408
conv_6,Conv,462422016,462823424
batchnormalization_6,BatchNorm,802816,5017600
mul_6,ElementWise,802816,1983488
add_6,ElementWise,401408,1983488
relu_6,Relu,802816,401408
conv_7,Conv,154140672,154542080
batchnormalization_7,BatchNorm,802816,5017600
mul_7,ElementWise,802816,1983488
add_7,ElementWise,401408,1983488
relu_7,Relu,802816,401408
conv_8,Conv,693633024,925446144
batchnormalization_8,BatchNorm,1204224,7526400
mul_8,ElementWise,1204224,2975232
add_8,ElementWise,602112,2975232
relu_8,Relu,1204224,602112
conv_9,Conv,1040449536,1387868160
batchnormalization_9,BatchNorm,1204224,7526400
mul_9,ElementWise,1204224,2975232
add_9,ElementWise,602112,2975232
relu_9,Relu,1204224,602112
averagepool_1,Pooling,10838016,32004096
conv_10,Conv,77070336,77271040
batchnormalization_10,BatchNorm,401408,2508800
mul_10,ElementWise,401408,951296
add_10,ElementWise,200704,951296
relu_10,Relu,401408,200704
conv_11,Conv,205520896,205922304
batchnormalization_11,BatchNorm,802816,5017600
mul_11,ElementWise,802816,1983488
add_11,ElementWise,401408,1983488
relu_11,Relu,802816,401408
conv_12,Conv,205520896,205922304
batchnormalization_12,BatchNorm,802816,5017600
mul_12,ElementWise,802816,1983488
add_12,ElementWise,401408,1983488
relu_12,Relu,802816,401408
conv_13,Conv,693633024,925446144
batchnormalization_13,BatchNorm,1204224,7526400
mul_13,ElementWise,1204224,2975232
add_13,ElementWise,602112,2975232
relu_13,Relu,1204224,602112
conv_14,Conv,205520896,205922304
batchnormalization_14,BatchNorm,802816,5017600
mul_14,ElementWise,802816,1983488
add_14,ElementWise,401408,1983488
relu_14,Relu,802816,401408
conv_15,Conv,693633024,925446144
batchnormalization_15,BatchNorm,1204224,7526400
mul_15,ElementWise,1204224,2975232
add_15,ElementWise,602112,2975232
relu_15,Relu,1204224,602112
conv_16,Conv,1040449536,1387868160
batchnormalization_16,BatchNorm,1204224,7526400
mul_16,ElementWise,1204224,2975232
add_16,ElementWise,602112,2975232
relu_16,Relu,1204224,602112
averagepool_2,Pooling,14450688,42672128
conv_17,Conv,205520896,205922304
batchnormalization_17,BatchNorm,802816,5017600
mul_17,ElementWise,802816,1983488
add_17,ElementWise,401408,1983488
relu_17,Relu,802816,401408
conv_18,Conv,513802240,514605056
batchnormalization_18,BatchNorm,1605632,5079040
mul_18,ElementWise,1605632,3966976
add_18,ElementWise,802816,3966976
relu_18,Relu,1605632,802816
conv_19,Conv,578027520,578278400
batchnormalization_19,BatchNorm,501760,3136000
mul_19,ElementWise,501760,1175040
add_19,ElementWise,250880,1175040
relu_19,Relu,501760,250880
conv_20,Conv,256901120,257302528
batchnormalization_20,BatchNorm,802816,5017600
mul_20,ElementWise,802816,1983488
add_20,ElementWise,401408,1983488
relu_20,Relu,802816,401408
conv_21,Conv,693633024,925446144
