LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv25_batchnorm0_fwd,BatchNorm,301056,904704
resnetv25_conv0_fwd,Conv,236027904,244858880
resnetv25_batchnorm1_fwd,BatchNorm,1605632,15253504
resnetv25_relu0_fwd,Relu,2408448,802816
resnetv25_pool0_fwd,Pooling,1806336,200704
resnetv25_stage1_batchnorm0_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation0,Relu,602112,200704
resnetv25_stage1_conv0_fwd,Conv,25690112,25890816
resnetv25_stage1_batchnorm1_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation1,Relu,602112,200704
resnetv25_stage1_conv1_fwd,Conv,231211008,231411712
resnetv25_stage1_batchnorm2_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation2,Relu,602112,200704
resnetv25_stage1_conv2_fwd,Conv,102760448,103563264
resnetv25_stage1_conv3_fwd,Conv,102760448,103563264
resnetv25_stage1__plus0,ElementWise,802816,3933184
resnetv25_stage1_batchnorm3_fwd,BatchNorm,1605632,15253504
resnetv25_stage1_activation3,Relu,2408448,802816
resnetv25_stage1_conv4_fwd,Conv,102760448,102961152
resnetv25_stage1_batchnorm4_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation4,Relu,602112,200704
resnetv25_stage1_conv5_fwd,Conv,231211008,231411712
resnetv25_stage1_batchnorm5_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation5,Relu,602112,200704
resnetv25_stage1_conv6_fwd,Conv,102760448,103563264
resnetv25_stage1__plus1,ElementWise,802816,3933184
resnetv25_stage1_batchnorm6_fwd,BatchNorm,1605632,15253504
resnetv25_stage1_activation6,Relu,2408448,802816
resnetv25_stage1_conv7_fwd,Conv,102760448,102961152
resnetv25_stage1_batchnorm7_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation7,Relu,602112,200704
resnetv25_stage1_conv8_fwd,Conv,231211008,231411712
resnetv25_stage1_batchnorm8_fwd,BatchNorm,401408,3813376
resnetv25_stage1_activation8,Relu,602112,200704
resnetv25_stage1_conv9_fwd,Conv,102760448,103563264
resnetv25_stage1__plus2,ElementWise,802816,3933184
resnetv25_stage2_batchnorm0_fwd,BatchNorm,1605632,15253504
resnetv25_stage2_activation0,Relu,2408448,802816
resnetv25_stage2_conv0_fwd,Conv,205520896,205922304
resnetv25_stage2_batchnorm1_fwd,BatchNorm,802816,2473984
resnetv25_stage2_activation1,Relu,1204224,401408
resnetv25_stage2_conv1_fwd,Conv,231211008,236029952
resnetv25_stage2_batchnorm2_fwd,BatchNorm,200704,1906688
resnetv25_stage2_activation2,Relu,301056,100352
resnetv25_stage2_conv2_fwd,Conv,102760448,105259008
resnetv25_stage2_conv3_fwd,Conv,205520896,218505216
resnetv25_stage2__plus0,ElementWise,401408,1867776
resnetv25_stage2_batchnorm3_fwd,BatchNorm,802816,7626752
resnetv25_stage2_activation3,Relu,1204224,401408
resnetv25_stage2_conv4_fwd,Conv,102760448,104957952
resnetv25_stage2_batchnorm4_fwd,BatchNorm,200704,1906688
resnetv25_stage2_activation4,Relu,301056,100352
resnetv25_stage2_conv5_fwd,Conv,231211008,236029952
resnetv25_stage2_batchnorm5_fwd,BatchNorm,200704,1906688
resnetv25_stage2_activation5,Relu,301056,100352
resnetv25_stage2_conv6_fwd,Conv,102760448,105259008
