LayerName,LayerType,Theoretical Flops,flop_count_sp
mobilenetv20_features_linearbottleneck2_elemwise_add0,ElementWise,75264,368736
mobilenetv20_features_linearbottleneck3_conv0_fwd,Conv,21676032,24536064
mobilenetv20_features_linearbottleneck3_batchnorm0_fwd,BatchNorm,903168,2783232
mobilenetv20_features_linearbottleneck3_relu0_fwd,Relu,1354752,451584
mobilenetv20_features_linearbottleneck3_conv1_fwd,Conv,2032128,331888896
mobilenetv20_features_linearbottleneck3_batchnorm1_fwd,BatchNorm,225792,714240
mobilenetv20_features_linearbottleneck3_relu1_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck3_conv2_fwd,Conv,7225344,7397888
mobilenetv20_features_linearbottleneck3_batchnorm2_fwd,BatchNorm,50176,476672
mobilenetv20_features_linearbottleneck4_conv0_fwd,Conv,9633792,9980928
mobilenetv20_features_linearbottleneck4_batchnorm0_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck4_relu0_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck4_conv1_fwd,Conv,2709504,530992128
mobilenetv20_features_linearbottleneck4_batchnorm1_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck4_relu1_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck4_conv2_fwd,Conv,9633792,9855488
mobilenetv20_features_linearbottleneck4_batchnorm2_fwd,BatchNorm,50176,476672
mobilenetv20_features_linearbottleneck4_elemwise_add0,ElementWise,25088,116736
mobilenetv20_features_linearbottleneck5_conv0_fwd,Conv,9633792,9980928
mobilenetv20_features_linearbottleneck5_batchnorm0_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck5_relu0_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck5_conv1_fwd,Conv,2709504,530992128
mobilenetv20_features_linearbottleneck5_batchnorm1_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck5_relu1_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck5_conv2_fwd,Conv,9633792,9855488
mobilenetv20_features_linearbottleneck5_batchnorm2_fwd,BatchNorm,50176,476672
mobilenetv20_features_linearbottleneck5_elemwise_add0,ElementWise,25088,116736
mobilenetv20_features_linearbottleneck6_conv0_fwd,Conv,9633792,9980928
mobilenetv20_features_linearbottleneck6_batchnorm0_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck6_relu0_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck6_conv1_fwd,Conv,2709504,530992128
mobilenetv20_features_linearbottleneck6_batchnorm1_fwd,BatchNorm,301056,2860032
mobilenetv20_features_linearbottleneck6_relu1_fwd,Relu,451584,150528
mobilenetv20_features_linearbottleneck6_conv2_fwd,Conv,19267584,19710976
mobilenetv20_features_linearbottleneck6_batchnorm2_fwd,BatchNorm,100352,953344
mobilenetv20_features_linearbottleneck7_conv0_fwd,Conv,38535168,41195520
mobilenetv20_features_linearbottleneck7_batchnorm0_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck7_relu0_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck7_conv1_fwd,Conv,5419008,2208602112
mobilenetv20_features_linearbottleneck7_batchnorm1_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck7_relu1_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck7_conv2_fwd,Conv,38535168,39371776
mobilenetv20_features_linearbottleneck7_batchnorm2_fwd,BatchNorm,100352,953344
mobilenetv20_features_linearbottleneck7_elemwise_add0,ElementWise,50176,233472
mobilenetv20_features_linearbottleneck8_conv0_fwd,Conv,38535168,41195520
mobilenetv20_features_linearbottleneck8_batchnorm0_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck8_relu0_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck8_conv1_fwd,Conv,5419008,2208602112
mobilenetv20_features_linearbottleneck8_batchnorm1_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck8_relu1_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck8_conv2_fwd,Conv,38535168,39371776
mobilenetv20_features_linearbottleneck8_batchnorm2_fwd,BatchNorm,100352,953344
mobilenetv20_features_linearbottleneck8_elemwise_add0,ElementWise,50176,233472
mobilenetv20_features_linearbottleneck9_conv0_fwd,Conv,38535168,41195520
mobilenetv20_features_linearbottleneck9_batchnorm0_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck9_relu0_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck9_conv1_fwd,Conv,5419008,2208602112
mobilenetv20_features_linearbottleneck9_batchnorm1_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck9_relu1_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck9_conv2_fwd,Conv,38535168,39371776
mobilenetv20_features_linearbottleneck9_batchnorm2_fwd,BatchNorm,100352,953344
mobilenetv20_features_linearbottleneck9_elemwise_add0,ElementWise,50176,233472
mobilenetv20_features_linearbottleneck10_conv0_fwd,Conv,38535168,41195520
mobilenetv20_features_linearbottleneck10_batchnorm0_fwd,BatchNorm,602112,5720064
mobilenetv20_features_linearbottleneck10_relu0_fwd,Relu,903168,301056
mobilenetv20_features_linearbottleneck10_conv1_fwd,Conv,1354752,594617856
mobilenetv20_features_linearbottleneck10_batchnorm1_fwd,BatchNorm,150528,1430016
mobilenetv20_features_linearbottleneck10_relu1_fwd,Relu,225792,75264
mobilenetv20_features_linearbottleneck10_conv2_fwd,Conv,14450688,16533888
mobilenetv20_features_linearbottleneck10_batchnorm2_fwd,BatchNorm,37632,357504
mobilenetv20_features_linearbottleneck11_conv0_fwd,Conv,21676032,24885504
mobilenetv20_features_linearbottleneck11_batchnorm0_fwd,BatchNorm,225792,2145024
mobilenetv20_features_linearbottleneck11_relu0_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck11_conv1_fwd,Conv,2032128,1337833728
mobilenetv20_features_linearbottleneck11_batchnorm1_fwd,BatchNorm,225792,2145024
mobilenetv20_features_linearbottleneck11_relu1_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck11_conv2_fwd,Conv,21676032,24791424
mobilenetv20_features_linearbottleneck11_batchnorm2_fwd,BatchNorm,37632,357504
mobilenetv20_features_linearbottleneck11_elemwise_add0,ElementWise,18816,75264
mobilenetv20_features_linearbottleneck12_conv0_fwd,Conv,21676032,24885504
mobilenetv20_features_linearbottleneck12_batchnorm0_fwd,BatchNorm,225792,2145024
mobilenetv20_features_linearbottleneck12_relu0_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck12_conv1_fwd,Conv,2032128,1337833728
mobilenetv20_features_linearbottleneck12_batchnorm1_fwd,BatchNorm,225792,2145024
mobilenetv20_features_linearbottleneck12_relu1_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck12_conv2_fwd,Conv,21676032,24791424
mobilenetv20_features_linearbottleneck12_batchnorm2_fwd,BatchNorm,37632,357504
mobilenetv20_features_linearbottleneck12_elemwise_add0,ElementWise,18816,75264
mobilenetv20_features_linearbottleneck13_conv0_fwd,Conv,21676032,24885504
mobilenetv20_features_linearbottleneck13_batchnorm0_fwd,BatchNorm,225792,2145024
mobilenetv20_features_linearbottleneck13_relu0_fwd,Relu,338688,112896
mobilenetv20_features_linearbottleneck13_conv1_fwd,Conv,508032,382234176
mobilenetv20_features_linearbottleneck13_batchnorm1_fwd,BatchNorm,56448,536256
mobilenetv20_features_linearbottleneck13_relu1_fwd,Relu,84672,28224
mobilenetv20_features_linearbottleneck13_conv2_fwd,Conv,9031680,11804320
mobilenetv20_features_linearbottleneck13_batchnorm2_fwd,BatchNorm,15680,148960
mobilenetv20_features_linearbottleneck14_conv0_fwd,Conv,15052800,19707840
mobilenetv20_features_linearbottleneck14_batchnorm0_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck14_relu0_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck14_conv1_fwd,Conv,846720,1061730240
mobilenetv20_features_linearbottleneck14_batchnorm1_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck14_relu1_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck14_conv2_fwd,Conv,15052800,19668640
mobilenetv20_features_linearbottleneck14_batchnorm2_fwd,BatchNorm,15680,148960
mobilenetv20_features_linearbottleneck14_elemwise_add0,ElementWise,7840,31360
mobilenetv20_features_linearbottleneck15_conv0_fwd,Conv,15052800,19707840
mobilenetv20_features_linearbottleneck15_batchnorm0_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck15_relu0_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck15_conv1_fwd,Conv,846720,1061730240
mobilenetv20_features_linearbottleneck15_batchnorm1_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck15_relu1_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck15_conv2_fwd,Conv,15052800,19668640
mobilenetv20_features_linearbottleneck15_batchnorm2_fwd,BatchNorm,15680,148960
mobilenetv20_features_linearbottleneck15_elemwise_add0,ElementWise,7840,31360
mobilenetv20_features_linearbottleneck16_conv0_fwd,Conv,15052800,19707840
mobilenetv20_features_linearbottleneck16_batchnorm0_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck16_relu0_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck16_conv1_fwd,Conv,846720,1061730240
mobilenetv20_features_linearbottleneck16_batchnorm1_fwd,BatchNorm,94080,893760
mobilenetv20_features_linearbottleneck16_relu1_fwd,Relu,141120,47040
mobilenetv20_features_linearbottleneck16_conv2_fwd,Conv,30105600,39337280
mobilenetv20_features_linearbottleneck16_batchnorm2_fwd,BatchNorm,31360,297920
mobilenetv20_features_conv1_fwd,Conv,40140800,52491520
mobilenetv20_features_batchnorm1_fwd,BatchNorm,125440,439040
mobilenetv20_features_relu1_fwd,Relu,188160,62720
mobilenetv20_output_pred_fwd,Conv,2560000,83887080
