LayerName,LayerType,Theoretical Flops,flop_count_sp
conv3_1_1x1_proj,Conv,2621440000,2639142912
conv3_1_1x1_proj/bn,BatchNorm,10240000,97280000
conv3_1,ElementWise,5120000,25460736
conv3_1_relu,Relu,15360000,5120000
conv3_2_1x1_reduce,Conv,1310720000,1318291456
conv3_2_1x1_reduce/bn,BatchNorm,2560000,24320000
conv3_2_1x1_reduce/relu,Relu,3840000,1280000
conv3_2_3x3,Conv,2949120000,2964555776
conv3_2_3x3/bn,BatchNorm,2560000,24320000
conv3_2_3x3/relu,Relu,3840000,1280000
conv3_2_1x1_increase,Conv,1310720000,1322131456
conv3_2_1x1_increase/bn,BatchNorm,10240000,97280000
conv3_2,ElementWise,5120000,25460736
conv3_2_relu,Relu,15360000,5120000
conv3_3_1x1_reduce,Conv,1310720000,1318291456
conv3_3_1x1_reduce/bn,BatchNorm,2560000,24320000
conv3_3_1x1_reduce/relu,Relu,3840000,1280000
conv3_3_3x3,Conv,2949120000,2964555776
conv3_3_3x3/bn,BatchNorm,2560000,24320000
conv3_3_3x3/relu,Relu,3840000,1280000
conv3_3_1x1_increase,Conv,1310720000,1322131456
conv3_3_1x1_increase/bn,BatchNorm,10240000,97280000
conv3_3,ElementWise,5120000,25460736
conv3_3_relu,Relu,15360000,5120000
conv3_4_1x1_reduce,Conv,1310720000,1318291456
conv3_4_1x1_reduce/bn,BatchNorm,2560000,24320000
conv3_4_1x1_reduce/relu,Relu,3840000,1280000
conv3_4_3x3,Conv,2949120000,2964555776
conv3_4_3x3/bn,BatchNorm,2560000,24320000
conv3_4_3x3/relu,Relu,3840000,1280000
conv3_4_1x1_increase,Conv,1310720000,1322131456
conv3_4_1x1_increase/bn,BatchNorm,10240000,97280000
conv3_4,ElementWise,5120000,25460736
conv3_4_relu,Relu,15360000,5120000
conv4_1_1x1_reduce,Conv,2621440000,2636582912
conv4_1_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_1_1x1_reduce/relu,Relu,7680000,2560000
conv4_1_3x3,Conv,32768000000,11855663104
conv4_1_3x3/bn,BatchNorm,5120000,48640000
conv4_1_3x3/relu,Relu,7680000,2560000
conv4_1_1x1_increase,Conv,5242880000,5278285824
conv4_1_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_1_1x1_proj,Conv,10485760000,10546331648
conv4_1_1x1_proj/bn,BatchNorm,20480000,194560000
conv4_1,ElementWise,10240000,50921472
conv4_1_relu,Relu,30720000,10240000
conv4_2_1x1_reduce,Conv,5242880000,5270605824
conv4_2_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_2_1x1_reduce/relu,Relu,7680000,2560000
conv4_2_3x3,Conv,32768000000,11855663104
conv4_2_3x3/bn,BatchNorm,5120000,48640000
conv4_2_3x3/relu,Relu,7680000,2560000
conv4_2_1x1_increase,Conv,5242880000,5278285824
conv4_2_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_2,ElementWise,10240000,50921472
conv4_2_relu,Relu,30720000,10240000
conv4_3_1x1_reduce,Conv,5242880000,5270605824
conv4_3_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_3_1x1_reduce/relu,Relu,7680000,2560000
conv4_3_3x3,Conv,158597120000,11855663104
conv4_3_3x3/bn,BatchNorm,5120000,48640000
conv4_3_3x3/relu,Relu,7680000,2560000
conv4_3_1x1_increase,Conv,5242880000,5278285824
conv4_3_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_3,ElementWise,10240000,50921472
conv4_3_relu,Relu,30720000,10240000
conv4_4_1x1_reduce,Conv,5242880000,5270605824
conv4_4_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_4_1x1_reduce/relu,Relu,7680000,2560000
conv4_4_3x3,Conv,473169920000,11855663104
conv4_4_3x3/bn,BatchNorm,5120000,48640000
conv4_4_3x3/relu,Relu,7680000,2560000
conv4_4_1x1_increase,Conv,5242880000,5278285824
conv4_4_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_4,ElementWise,10240000,50921472
conv4_4_relu,Relu,30720000,10240000
conv4_5_1x1_reduce,Conv,5242880000,5270605824
conv4_5_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_5_1x1_reduce/relu,Relu,7680000,2560000
conv4_5_3x3,Conv,11796480000,6370131968
conv4_5_3x3/bn,BatchNorm,5120000,48640000
conv4_5_3x3/relu,Relu,7680000,2560000
conv4_5_1x1_increase,Conv,5242880000,5278285824
conv4_5_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_5,ElementWise,10240000,50921472
conv4_5_relu,Relu,30720000,10240000
conv4_6_1x1_reduce,Conv,5242880000,5270605824
conv4_6_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_6_1x1_reduce/relu,Relu,7680000,2560000
conv4_6_3x3,Conv,32768000000,11855663104
conv4_6_3x3/bn,BatchNorm,5120000,48640000
conv4_6_3x3/relu,Relu,7680000,2560000
conv4_6_1x1_increase,Conv,5242880000,5278285824
conv4_6_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_6,ElementWise,10240000,50921472
conv4_6_relu,Relu,30720000,10240000
conv4_7_1x1_reduce,Conv,5242880000,5270605824
conv4_7_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_7_1x1_reduce/relu,Relu,7680000,2560000
conv4_7_3x3,Conv,158597120000,11855663104
conv4_7_3x3/bn,BatchNorm,5120000,48640000
conv4_7_3x3/relu,Relu,7680000,2560000
conv4_7_1x1_increase,Conv,5242880000,5278285824
conv4_7_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_7,ElementWise,10240000,50921472
conv4_7_relu,Relu,30720000,10240000
conv4_8_1x1_reduce,Conv,5242880000,5270605824
conv4_8_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_8_1x1_reduce/relu,Relu,7680000,2560000
conv4_8_3x3,Conv,473169920000,11855663104
conv4_8_3x3/bn,BatchNorm,5120000,48640000
conv4_8_3x3/relu,Relu,7680000,2560000
conv4_8_1x1_increase,Conv,5242880000,5278285824
conv4_8_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_8,ElementWise,10240000,50921472
conv4_8_relu,Relu,30720000,10240000
conv4_9_1x1_reduce,Conv,5242880000,5270605824
conv4_9_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_9_1x1_reduce/relu,Relu,7680000,2560000
conv4_9_3x3,Conv,11796480000,6370131968
conv4_9_3x3/bn,BatchNorm,5120000,48640000
conv4_9_3x3/relu,Relu,7680000,2560000
conv4_9_1x1_increase,Conv,5242880000,5278285824
conv4_9_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_9,ElementWise,10240000,50921472
conv4_9_relu,Relu,30720000,10240000
conv4_10_1x1_reduce,Conv,5242880000,5270605824
conv4_10_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_10_1x1_reduce/relu,Relu,7680000,2560000
conv4_10_3x3,Conv,32768000000,11855663104
conv4_10_3x3/bn,BatchNorm,5120000,48640000
conv4_10_3x3/relu,Relu,7680000,2560000
conv4_10_1x1_increase,Conv,5242880000,5278285824
conv4_10_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_10,ElementWise,10240000,50921472
conv4_10_relu,Relu,30720000,10240000
conv4_11_1x1_reduce,Conv,5242880000,5270605824
conv4_11_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_11_1x1_reduce/relu,Relu,7680000,2560000
conv4_11_3x3,Conv,158597120000,11855663104
conv4_11_3x3/bn,BatchNorm,5120000,48640000
conv4_11_3x3/relu,Relu,7680000,2560000
conv4_11_1x1_increase,Conv,5242880000,5278285824
conv4_11_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_11,ElementWise,10240000,50921472
conv4_11_relu,Relu,30720000,10240000
conv4_12_1x1_reduce,Conv,5242880000,5270605824
conv4_12_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_12_1x1_reduce/relu,Relu,7680000,2560000
conv4_12_3x3,Conv,473169920000,11855663104
conv4_12_3x3/bn,BatchNorm,5120000,48640000
conv4_12_3x3/relu,Relu,7680000,2560000
conv4_12_1x1_increase,Conv,5242880000,5278285824
conv4_12_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_12,ElementWise,10240000,50921472
conv4_12_relu,Relu,30720000,10240000
conv4_13_1x1_reduce,Conv,5242880000,5270605824
conv4_13_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_13_1x1_reduce/relu,Relu,7680000,2560000
conv4_13_3x3,Conv,11796480000,6370131968
conv4_13_3x3/bn,BatchNorm,5120000,48640000
conv4_13_3x3/relu,Relu,7680000,2560000
conv4_13_1x1_increase,Conv,5242880000,5278285824
conv4_13_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_13,ElementWise,10240000,50921472
conv4_13_relu,Relu,30720000,10240000
conv4_14_1x1_reduce,Conv,5242880000,5270605824
conv4_14_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_14_1x1_reduce/relu,Relu,7680000,2560000
conv4_14_3x3,Conv,32768000000,11855663104
conv4_14_3x3/bn,BatchNorm,5120000,48640000
conv4_14_3x3/relu,Relu,7680000,2560000
conv4_14_1x1_increase,Conv,5242880000,5278285824
conv4_14_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_14,ElementWise,10240000,50921472
conv4_14_relu,Relu,30720000,10240000
conv4_15_1x1_reduce,Conv,5242880000,5270605824
conv4_15_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_15_1x1_reduce/relu,Relu,7680000,2560000
conv4_15_3x3,Conv,158597120000,11855663104
conv4_15_3x3/bn,BatchNorm,5120000,48640000
conv4_15_3x3/relu,Relu,7680000,2560000
conv4_15_1x1_increase,Conv,5242880000,5278285824
conv4_15_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_15,ElementWise,10240000,50921472
conv4_15_relu,Relu,30720000,10240000
conv4_16_1x1_reduce,Conv,5242880000,5270605824
conv4_16_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_16_1x1_reduce/relu,Relu,7680000,2560000
conv4_16_3x3,Conv,473169920000,11855663104
conv4_16_3x3/bn,BatchNorm,5120000,48640000
conv4_16_3x3/relu,Relu,7680000,2560000
conv4_16_1x1_increase,Conv,5242880000,5278285824
conv4_16_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_16,ElementWise,10240000,50921472
conv4_16_relu,Relu,30720000,10240000
conv4_17_1x1_reduce,Conv,5242880000,5270605824
conv4_17_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_17_1x1_reduce/relu,Relu,7680000,2560000
conv4_17_3x3,Conv,11796480000,6370131968
conv4_17_3x3/bn,BatchNorm,5120000,48640000
conv4_17_3x3/relu,Relu,7680000,2560000
conv4_17_1x1_increase,Conv,5242880000,5278285824
conv4_17_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_17,ElementWise,10240000,50921472
conv4_17_relu,Relu,30720000,10240000
conv4_18_1x1_reduce,Conv,5242880000,5270605824
conv4_18_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_18_1x1_reduce/relu,Relu,7680000,2560000
conv4_18_3x3,Conv,32768000000,11855663104
conv4_18_3x3/bn,BatchNorm,5120000,48640000
conv4_18_3x3/relu,Relu,7680000,2560000
conv4_18_1x1_increase,Conv,5242880000,5278285824
conv4_18_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_18,ElementWise,10240000,50921472
conv4_18_relu,Relu,30720000,10240000
conv4_19_1x1_reduce,Conv,5242880000,5270605824
conv4_19_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_19_1x1_reduce/relu,Relu,7680000,2560000
conv4_19_3x3,Conv,158597120000,11855663104
conv4_19_3x3/bn,BatchNorm,5120000,48640000
conv4_19_3x3/relu,Relu,7680000,2560000
conv4_19_1x1_increase,Conv,5242880000,5278285824
conv4_19_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_19,ElementWise,10240000,50921472
conv4_19_relu,Relu,30720000,10240000
conv4_20_1x1_reduce,Conv,5242880000,5270605824
conv4_20_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_20_1x1_reduce/relu,Relu,7680000,2560000
conv4_20_3x3,Conv,473169920000,11855663104
conv4_20_3x3/bn,BatchNorm,5120000,48640000
conv4_20_3x3/relu,Relu,7680000,2560000
conv4_20_1x1_increase,Conv,5242880000,5278285824
conv4_20_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_20,ElementWise,10240000,50921472
conv4_20_relu,Relu,30720000,10240000
conv4_21_1x1_reduce,Conv,5242880000,5270605824
conv4_21_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_21_1x1_reduce/relu,Relu,7680000,2560000
conv4_21_3x3,Conv,11796480000,6370131968
conv4_21_3x3/bn,BatchNorm,5120000,48640000
conv4_21_3x3/relu,Relu,7680000,2560000
conv4_21_1x1_increase,Conv,5242880000,5278285824
conv4_21_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_21,ElementWise,10240000,50921472
conv4_21_relu,Relu,30720000,10240000
conv4_22_1x1_reduce,Conv,5242880000,5270605824
conv4_22_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_22_1x1_reduce/relu,Relu,7680000,2560000
conv4_22_3x3,Conv,32768000000,11855663104
conv4_22_3x3/bn,BatchNorm,5120000,48640000
conv4_22_3x3/relu,Relu,7680000,2560000
conv4_22_1x1_increase,Conv,5242880000,5278285824
conv4_22_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_22,ElementWise,10240000,50921472
conv4_22_relu,Relu,30720000,10240000
conv4_23_1x1_reduce,Conv,5242880000,5270605824
conv4_23_1x1_reduce/bn,BatchNorm,5120000,48640000
conv4_23_1x1_reduce/relu,Relu,7680000,2560000
conv4_23_3x3,Conv,158597120000,11855663104
conv4_23_3x3/bn,BatchNorm,5120000,48640000
conv4_23_3x3/relu,Relu,7680000,2560000
conv4_23_1x1_increase,Conv,5242880000,5278285824
conv4_23_1x1_increase/bn,BatchNorm,20480000,194560000
conv4_23,ElementWise,10240000,50921472
conv4_23_relu,Relu,30720000,10240000
conv5_1_1x1_reduce,Conv,10485760000,10546331648
conv5_1_1x1_reduce/bn,BatchNorm,10240000,97280000
conv5_1_1x1_reduce/relu,Relu,15360000,5120000
conv5_1_3x3,Conv,634388480000,47417532416
conv5_1_3x3/bn,BatchNorm,10240000,97280000
conv5_1_3x3/relu,Relu,15360000,5120000
conv5_1_1x1_increase,Conv,20971520000,21092663296
conv5_1_1x1_increase/bn,BatchNorm,40960000,389120000
conv5_1_1x1_proj,Conv,41943040000,42185326592
conv5_1_1x1_proj/bn,BatchNorm,40960000,389120000
conv5_1,ElementWise,20480000,101842944
conv5_1_relu,Relu,61440000,20480000
conv5_2_1x1_reduce,Conv,20971520000,21082423296
conv5_2_1x1_reduce/bn,BatchNorm,10240000,97280000
conv5_2_1x1_reduce/relu,Relu,15360000,5120000
conv5_2_3x3,Conv,1892679680000,47417532416
conv5_2_3x3/bn,BatchNorm,10240000,97280000
conv5_2_3x3/relu,Relu,15360000,5120000
conv5_2_1x1_increase,Conv,20971520000,21092663296
conv5_2_1x1_increase/bn,BatchNorm,40960000,389120000
conv5_2,ElementWise,20480000,101842944
conv5_2_relu,Relu,61440000,20480000
conv5_3_1x1_reduce,Conv,20971520000,21082423296
conv5_3_1x1_reduce/bn,BatchNorm,10240000,97280000
conv5_3_1x1_reduce/relu,Relu,15360000,5120000
conv5_3_3x3,Conv,6422528000000,47417532416
conv5_3_3x3/bn,BatchNorm,10240000,97280000
conv5_3_3x3/relu,Relu,15360000,5120000
conv5_3_1x1_increase,Conv,20971520000,21092663296
conv5_3_1x1_increase/bn,BatchNorm,40960000,389120000
conv5_3,ElementWise,20480000,101842944
conv5_3_relu,Relu,61440000,20480000
fc1_cityscapes_c0,Conv,2104360960000,142240277248
fc1_cityscapes_c0,Conv,2104360960000,3074048
fc1_cityscapes_c1,Conv,7782400000000,142240277248
fc1_cityscapes_c1,Conv,7782400000000,3074048
fc1_cityscapes_c2,Conv,17046568960000,142240277248
fc1_cityscapes_c2,Conv,17046568960000,3074048
fc1_cityscapes_c3,Conv,29896867840000,142240277248
fc1_cityscapes_c3,Conv,29896867840000,3074048
fc1_cityscapes,ElementWise,9120000,15117312
seg_loss,Softmax,570000,2140000
