LayerName,LayerType,Theoretical Flops,flop_count_sp
conv_24,Conv,57802752,59007488
batchnormalization_25,BatchNorm,451584,4290048
mul_25,ElementWise,451584,1050624
add_25,ElementWise,225792,1050624
relu_25,Relu,451584,225792
conv_25,Conv,57802752,59082752
batchnormalization_26,BatchNorm,200704,1906688
mul_26,ElementWise,200704,466944
add_26,ElementWise,100352,466944
relu_26,Relu,200704,100352
conv_26,Conv,57802752,59007488
batchnormalization_27,BatchNorm,501760,4766720
mul_27,ElementWise,501760,1167360
add_27,ElementWise,250880,1167360
relu_27,Relu,501760,250880
conv_27,Conv,64225280,65636352
batchnormalization_28,BatchNorm,200704,1906688
mul_28,ElementWise,200704,466944
add_28,ElementWise,100352,466944
relu_28,Relu,200704,100352
conv_28,Conv,57802752,59007488
batchnormalization_29,BatchNorm,551936,5243392
mul_29,ElementWise,551936,1284096
add_29,ElementWise,275968,1284096
relu_29,Relu,551936,275968
conv_29,Conv,70647808,72189952
batchnormalization_30,BatchNorm,200704,1906688
mul_30,ElementWise,200704,466944
add_30,ElementWise,100352,466944
relu_30,Relu,200704,100352
conv_30,Conv,57802752,59007488
batchnormalization_31,BatchNorm,602112,5720064
mul_31,ElementWise,602112,1400832
add_31,ElementWise,301056,1400832
relu_31,Relu,602112,301056
conv_31,Conv,77070336,78743552
batchnormalization_32,BatchNorm,200704,1906688
mul_32,ElementWise,200704,466944
add_32,ElementWise,100352,466944
relu_32,Relu,200704,100352
conv_32,Conv,57802752,59007488
batchnormalization_33,BatchNorm,652288,6196736
mul_33,ElementWise,652288,1517568
add_33,ElementWise,326144,1517568
relu_33,Relu,652288,326144
conv_33,Conv,83492864,85297152
batchnormalization_34,BatchNorm,200704,1906688
mul_34,ElementWise,200704,466944
add_34,ElementWise,100352,466944
relu_34,Relu,200704,100352
conv_34,Conv,57802752,59007488
batchnormalization_35,BatchNorm,702464,6673408
mul_35,ElementWise,702464,1634304
add_35,ElementWise,351232,1634304
relu_35,Relu,702464,351232
conv_35,Conv,89915392,91850752
batchnormalization_36,BatchNorm,200704,1906688
mul_36,ElementWise,200704,466944
add_36,ElementWise,100352,466944
relu_36,Relu,200704,100352
conv_36,Conv,57802752,59007488
batchnormalization_37,BatchNorm,752640,7150080
mul_37,ElementWise,752640,1751040
add_37,ElementWise,376320,1751040
relu_37,Relu,752640,376320
conv_37,Conv,96337920,98404352
batchnormalization_38,BatchNorm,200704,1906688
mul_38,ElementWise,200704,466944
add_38,ElementWise,100352,466944
relu_38,Relu,200704,100352
conv_38,Conv,57802752,59007488
batchnormalization_39,BatchNorm,802816,7626752
mul_39,ElementWise,802816,1867776
add_39,ElementWise,401408,1867776
relu_39,Relu,802816,401408
conv_39,Conv,205520896,209915904
averagepool_2,Pooling,200704,1053696
batchnormalization_40,BatchNorm,100352,953344
mul_40,ElementWise,100352,200704
add_40,ElementWise,50176,200704
relu_40,Relu,100352,50176
conv_40,Conv,12845056,14705152
batchnormalization_41,BatchNorm,50176,476672
mul_41,ElementWise,50176,100352
add_41,ElementWise,25088,100352
relu_41,Relu,50176,25088
conv_41,Conv,14450688,16521344
batchnormalization_42,BatchNorm,112896,1072512
mul_42,ElementWise,112896,225792
add_42,ElementWise,56448,225792
relu_42,Relu,112896,56448
conv_42,Conv,14450688,16540160
batchnormalization_43,BatchNorm,50176,476672
mul_43,ElementWise,50176,100352
add_43,ElementWise,25088,100352
relu_43,Relu,50176,25088
conv_43,Conv,14450688,16521344
batchnormalization_44,BatchNorm,125440,1191680
mul_44,ElementWise,125440,250880
add_44,ElementWise,62720,250880
relu_44,Relu,125440,62720
conv_44,Conv,16056320,18375168
batchnormalization_45,BatchNorm,50176,476672
mul_45,ElementWise,50176,100352
add_45,ElementWise,25088,100352
relu_45,Relu,50176,25088
conv_45,Conv,14450688,16521344
batchnormalization_46,BatchNorm,137984,1310848
mul_46,ElementWise,137984,275968
add_46,ElementWise,68992,275968
relu_46,Relu,137984,68992
conv_46,Conv,17661952,20210176
batchnormalization_47,BatchNorm,50176,476672
mul_47,ElementWise,50176,100352
add_47,ElementWise,25088,100352
relu_47,Relu,50176,25088
conv_47,Conv,14450688,16521344
batchnormalization_48,BatchNorm,150528,1430016
mul_48,ElementWise,150528,301056
add_48,ElementWise,75264,301056
relu_48,Relu,150528,75264
conv_48,Conv,19267584,22045184
batchnormalization_49,BatchNorm,50176,476672
mul_49,ElementWise,50176,100352
add_49,ElementWise,25088,100352
relu_49,Relu,50176,25088
conv_49,Conv,14450688,16521344
batchnormalization_50,BatchNorm,163072,1549184
mul_50,ElementWise,163072,326144
add_50,ElementWise,81536,326144
relu_50,Relu,163072,81536
conv_50,Conv,20873216,23880192
batchnormalization_51,BatchNorm,50176,476672
mul_51,ElementWise,50176,100352
add_51,ElementWise,25088,100352
relu_51,Relu,50176,25088
conv_51,Conv,14450688,16521344
batchnormalization_52,BatchNorm,175616,1668352
mul_52,ElementWise,175616,351232
add_52,ElementWise,87808,351232
relu_52,Relu,175616,87808
conv_52,Conv,22478848,25715200
batchnormalization_53,BatchNorm,50176,476672
mul_53,ElementWise,50176,100352
add_53,ElementWise,25088,100352
relu_53,Relu,50176,25088
conv_53,Conv,14450688,16521344
batchnormalization_54,BatchNorm,188160,1787520
mul_54,ElementWise,188160,376320
add_54,ElementWise,94080,376320
relu_54,Relu,188160,94080
conv_54,Conv,24084480,27550208
batchnormalization_55,BatchNorm,50176,476672
mul_55,ElementWise,50176,100352
add_55,ElementWise,25088,100352
relu_55,Relu,50176,25088
conv_55,Conv,14450688,16521344
batchnormalization_56,BatchNorm,200704,1906688
mul_56,ElementWise,200704,401408
add_56,ElementWise,100352,401408
relu_56,Relu,200704,100352
conv_56,Conv,25690112,29385216
batchnormalization_57,BatchNorm,50176,476672
mul_57,ElementWise,50176,100352
add_57,ElementWise,25088,100352
relu_57,Relu,50176,25088
conv_57,Conv,14450688,16521344
batchnormalization_58,BatchNorm,213248,2025856
mul_58,ElementWise,213248,426496
add_58,ElementWise,106624,426496
relu_58,Relu,213248,106624
conv_58,Conv,27295744,31220224
batchnormalization_59,BatchNorm,50176,476672
mul_59,ElementWise,50176,100352
add_59,ElementWise,25088,100352
relu_59,Relu,50176,25088
conv_59,Conv,14450688,16521344
batchnormalization_60,BatchNorm,225792,2145024
mul_60,ElementWise,225792,451584
add_60,ElementWise,112896,451584
relu_60,Relu,225792,112896
conv_60,Conv,28901376,33055232
batchnormalization_61,BatchNorm,50176,476672
mul_61,ElementWise,50176,100352
add_61,ElementWise,25088,100352
relu_61,Relu,50176,25088
conv_61,Conv,14450688,16521344
batchnormalization_62,BatchNorm,238336,2264192
mul_62,ElementWise,238336,476672
add_62,ElementWise,119168,476672
relu_62,Relu,238336,119168
conv_62,Conv,30507008,34890240
batchnormalization_63,BatchNorm,50176,476672
mul_63,ElementWise,50176,100352
add_63,ElementWise,25088,100352
relu_63,Relu,50176,25088
conv_63,Conv,14450688,16521344
batchnormalization_64,BatchNorm,250880,2383360
mul_64,ElementWise,250880,501760
add_64,ElementWise,125440,501760
relu_64,Relu,250880,125440
conv_64,Conv,32112640,36725248
batchnormalization_65,BatchNorm,50176,476672
mul_65,ElementWise,50176,100352
add_65,ElementWise,25088,100352
relu_65,Relu,50176,25088
conv_65,Conv,14450688,16521344
batchnormalization_66,BatchNorm,263424,2502528
mul_66,ElementWise,263424,526848
add_66,ElementWise,131712,526848
relu_66,Relu,263424,131712
conv_66,Conv,33718272,38560256
batchnormalization_67,BatchNorm,50176,476672
mul_67,ElementWise,50176,100352
add_67,ElementWise,25088,100352
relu_67,Relu,50176,25088
conv_67,Conv,14450688,16521344
batchnormalization_68,BatchNorm,275968,2621696
mul_68,ElementWise,275968,551936
add_68,ElementWise,137984,551936
relu_68,Relu,275968,137984
conv_68,Conv,35323904,40395264
batchnormalization_69,BatchNorm,50176,476672
mul_69,ElementWise,50176,100352
add_69,ElementWise,25088,100352
relu_69,Relu,50176,25088
conv_69,Conv,14450688,16521344
batchnormalization_70,BatchNorm,288512,2740864
mul_70,ElementWise,288512,577024
add_70,ElementWise,144256,577024
relu_70,Relu,288512,144256
conv_70,Conv,36929536,42230272
batchnormalization_71,BatchNorm,50176,476672
mul_71,ElementWise,50176,100352
add_71,ElementWise,25088,100352
relu_71,Relu,50176,25088
conv_71,Conv,14450688,16521344
batchnormalization_72,BatchNorm,301056,2860032
mul_72,ElementWise,301056,602112
add_72,ElementWise,150528,602112
relu_72,Relu,301056,150528
conv_72,Conv,38535168,44065280
batchnormalization_73,BatchNorm,50176,476672
mul_73,ElementWise,50176,100352
add_73,ElementWise,25088,100352
relu_73,Relu,50176,25088
conv_73,Conv,14450688,16521344
batchnormalization_74,BatchNorm,313600,2979200
mul_74,ElementWise,313600,627200
add_74,ElementWise,156800,627200
relu_74,Relu,313600,156800
conv_74,Conv,40140800,45900288
batchnormalization_75,BatchNorm,50176,476672
mul_75,ElementWise,50176,100352
add_75,ElementWise,25088,100352
relu_75,Relu,50176,25088
conv_75,Conv,14450688,16521344
batchnormalization_76,BatchNorm,326144,3098368
mul_76,ElementWise,326144,652288
add_76,ElementWise,163072,652288
relu_76,Relu,326144,163072
conv_76,Conv,41746432,47735296
batchnormalization_77,BatchNorm,50176,476672
mul_77,ElementWise,50176,100352
add_77,ElementWise,25088,100352
relu_77,Relu,50176,25088
conv_77,Conv,14450688,16521344
batchnormalization_78,BatchNorm,338688,3217536
mul_78,ElementWise,338688,677376
add_78,ElementWise,169344,677376
relu_78,Relu,338688,169344
conv_78,Conv,43352064,49570304
batchnormalization_79,BatchNorm,50176,476672
mul_79,ElementWise,50176,100352
add_79,ElementWise,25088,100352
relu_79,Relu,50176,25088
conv_79,Conv,14450688,16521344
batchnormalization_80,BatchNorm,351232,3336704
mul_80,ElementWise,351232,702464
add_80,ElementWise,175616,702464
relu_80,Relu,351232,175616
conv_80,Conv,44957696,51405312
batchnormalization_81,BatchNorm,50176,476672
mul_81,ElementWise,50176,100352
add_81,ElementWise,25088,100352
relu_81,Relu,50176,25088
conv_81,Conv,14450688,16521344
batchnormalization_82,BatchNorm,363776,3455872
mul_82,ElementWise,363776,727552
add_82,ElementWise,181888,727552
relu_82,Relu,363776,181888
conv_82,Conv,46563328,53240320
batchnormalization_83,BatchNorm,50176,476672
mul_83,ElementWise,50176,100352
add_83,ElementWise,25088,100352
relu_83,Relu,50176,25088
conv_83,Conv,14450688,16521344
batchnormalization_84,BatchNorm,376320,3575040
mul_84,ElementWise,376320,752640
add_84,ElementWise,188160,752640
relu_84,Relu,376320,188160
conv_84,Conv,48168960,55075328
batchnormalization_85,BatchNorm,50176,476672
mul_85,ElementWise,50176,100352
add_85,ElementWise,25088,100352
relu_85,Relu,50176,25088
conv_85,Conv,14450688,16521344
batchnormalization_86,BatchNorm,388864,3694208
mul_86,ElementWise,388864,777728
add_86,ElementWise,194432,777728
relu_86,Relu,388864,194432
conv_86,Conv,49774592,56910336
batchnormalization_87,BatchNorm,50176,476672
mul_87,ElementWise,50176,100352
add_87,ElementWise,25088,100352
relu_87,Relu,50176,25088
conv_87,Conv,14450688,16521344
batchnormalization_88,BatchNorm,401408,3813376
mul_88,ElementWise,401408,802816
add_88,ElementWise,200704,802816
relu_88,Relu,401408,1024
conv_88,Conv,205520896,234981376
averagepool_3,Pooling,100352,25088
batchnormalization_89,BatchNorm,50176,476672
mul_89,ElementWise,50176,100352
add_89,ElementWise,25088,100352
relu_89,Relu,50176,25088
conv_89,Conv,6422528,8394880
batchnormalization_90,BatchNorm,12544,119168
mul_90,ElementWise,12544,25088
add_90,ElementWise,6272,25088
relu_90,Relu,12544,6272
conv_90,Conv,3612672,4720160
batchnormalization_91,BatchNorm,53312,506464
mul_91,ElementWise,53312,106624
add_91,ElementWise,26656,106624
relu_91,Relu,53312,26656
conv_91,Conv,6823936,8919168
batchnormalization_92,BatchNorm,12544,119168
mul_92,ElementWise,12544,25088
add_92,ElementWise,6272,25088
relu_92,Relu,12544,6272
conv_92,Conv,3612672,4720160
batchnormalization_93,BatchNorm,56448,536256
mul_93,ElementWise,56448,112896
add_93,ElementWise,28224,112896
relu_93,Relu,56448,28224
conv_93,Conv,7225344,9443456
batchnormalization_94,BatchNorm,12544,119168
mul_94,ElementWise,12544,25088
add_94,ElementWise,6272,25088
relu_94,Relu,12544,6272
conv_94,Conv,3612672,4720160
batchnormalization_95,BatchNorm,59584,566048
mul_95,ElementWise,59584,119168
add_95,ElementWise,29792,119168
relu_95,Relu,59584,29792
conv_95,Conv,7626752,9967744
batchnormalization_96,BatchNorm,12544,119168
mul_96,ElementWise,12544,25088
add_96,ElementWise,6272,25088
relu_96,Relu,12544,6272
conv_96,Conv,3612672,4720160
batchnormalization_97,BatchNorm,62720,595840
mul_97,ElementWise,62720,125440
add_97,ElementWise,31360,125440
relu_97,Relu,62720,31360
conv_97,Conv,8028160,10492032
batchnormalization_98,BatchNorm,12544,119168
mul_98,ElementWise,12544,25088
add_98,ElementWise,6272,25088
relu_98,Relu,12544,6272
conv_98,Conv,3612672,4720160
batchnormalization_99,BatchNorm,65856,625632
mul_99,ElementWise,65856,131712
add_99,ElementWise,32928,131712
relu_99,Relu,65856,32928
conv_99,Conv,8429568,11016320
batchnormalization_100,BatchNorm,12544,119168
mul_100,ElementWise,12544,25088
add_100,ElementWise,6272,25088
relu_100,Relu,12544,6272
conv_100,Conv,3612672,4720160
batchnormalization_101,BatchNorm,68992,655424
mul_101,ElementWise,68992,137984
add_101,ElementWise,34496,137984
relu_101,Relu,68992,34496
conv_101,Conv,8830976,11540608
batchnormalization_102,BatchNorm,12544,119168
mul_102,ElementWise,12544,25088
add_102,ElementWise,6272,25088
relu_102,Relu,12544,6272
conv_102,Conv,3612672,4720160
batchnormalization_103,BatchNorm,72128,685216
mul_103,ElementWise,72128,144256
add_103,ElementWise,36064,144256
relu_103,Relu,72128,36064
conv_103,Conv,9232384,12064896
batchnormalization_104,BatchNorm,12544,119168
mul_104,ElementWise,12544,25088
add_104,ElementWise,6272,25088
relu_104,Relu,12544,6272
conv_104,Conv,3612672,4720160
batchnormalization_105,BatchNorm,75264,715008
mul_105,ElementWise,75264,150528
add_105,ElementWise,37632,150528
relu_105,Relu,75264,37632
conv_105,Conv,9633792,12589184
batchnormalization_106,BatchNorm,12544,119168
mul_106,ElementWise,12544,25088
add_106,ElementWise,6272,25088
relu_106,Relu,12544,6272
conv_106,Conv,3612672,4720160
batchnormalization_107,BatchNorm,78400,744800
mul_107,ElementWise,78400,156800
add_107,ElementWise,39200,156800
relu_107,Relu,78400,39200
conv_107,Conv,10035200,13113472
batchnormalization_108,BatchNorm,12544,119168
mul_108,ElementWise,12544,25088
add_108,ElementWise,6272,25088
relu_108,Relu,12544,6272
conv_108,Conv,3612672,4720160
batchnormalization_109,BatchNorm,81536,774592
mul_109,ElementWise,81536,163072
add_109,ElementWise,40768,163072
relu_109,Relu,81536,40768
conv_109,Conv,10436608,13637760
batchnormalization_110,BatchNorm,12544,119168
mul_110,ElementWise,12544,25088
add_110,ElementWise,6272,25088
relu_110,Relu,12544,6272
conv_110,Conv,3612672,4720160
batchnormalization_111,BatchNorm,84672,804384
mul_111,ElementWise,84672,169344
add_111,ElementWise,42336,169344
relu_111,Relu,84672,42336
conv_111,Conv,10838016,14162048
batchnormalization_112,BatchNorm,12544,119168
mul_112,ElementWise,12544,25088
add_112,ElementWise,6272,25088
relu_112,Relu,12544,6272
conv_112,Conv,3612672,4720160
batchnormalization_113,BatchNorm,87808,834176
mul_113,ElementWise,87808,175616
add_113,ElementWise,43904,175616
relu_113,Relu,87808,43904
conv_113,Conv,11239424,14686336
batchnormalization_114,BatchNorm,12544,119168
mul_114,ElementWise,12544,25088
add_114,ElementWise,6272,25088
relu_114,Relu,12544,6272
conv_114,Conv,3612672,4720160
batchnormalization_115,BatchNorm,90944,863968
mul_115,ElementWise,90944,181888
add_115,ElementWise,45472,181888
relu_115,Relu,90944,45472
conv_115,Conv,11640832,15210624
batchnormalization_116,BatchNorm,12544,119168
mul_116,ElementWise,12544,25088
add_116,ElementWise,6272,25088
relu_116,Relu,12544,6272
conv_116,Conv,3612672,4720160
batchnormalization_117,BatchNorm,94080,893760
mul_117,ElementWise,94080,188160
add_117,ElementWise,47040,188160
relu_117,Relu,94080,47040
conv_117,Conv,12042240,15734912
batchnormalization_118,BatchNorm,12544,119168
mul_118,ElementWise,12544,25088
add_118,ElementWise,6272,25088
relu_118,Relu,12544,6272
conv_118,Conv,3612672,4720160
batchnormalization_119,BatchNorm,97216,923552
mul_119,ElementWise,97216,194432
add_119,ElementWise,48608,194432
relu_119,Relu,97216,48608
conv_119,Conv,12443648,16259200
batchnormalization_120,BatchNorm,12544,119168
mul_120,ElementWise,12544,25088
add_120,ElementWise,6272,25088
relu_120,Relu,12544,6272
conv_120,Conv,3612672,4720160
batchnormalization_121,BatchNorm,100352,953344
mul_121,ElementWise,100352,200704
add_121,ElementWise,50176,200704
relu_121,Relu,100352,1024
conv_121,Conv,2048000,67109864
conv_121,Conv,2048000,2000
