LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_28748032698651234045<CUDNN_CONVOLUTION_FWD_A...,0.055837,236027904
batchnormalization_1,BatchNorm,BATCHNORM_FWD_INFERENCE870630482766447080<CUDNN_BATCH...,0.039262,1605632
mul_1,ElementWise,OP_TENSOR_MUL_FWD18340162147542237731,0.023448,1605632
add_1,ElementWise,OP_TENSOR_ADD_FWD4684653749583066177,0.023385,802816
relu_1,Relu,ACTIVATION_FWD1362915945564071454<CUDNN_ACTIVATION_RE...,0.012807,2408448
maxpool_1,Pooling,POOLING_FWD9142506537944105301<CUDNN_POOLING_MAX_DETE...,0.010188,1806336
batchnormalization_2,BatchNorm,BATCHNORM_FWD_INFERENCE3853493096765097932<CUDNN_BATC...,0.008337,401408
mul_2,ElementWise,OP_TENSOR_MUL_FWD14405354997504230407,0.008466,401408
add_2,ElementWise,OP_TENSOR_ADD_FWD8677444183057298021,0.008479,200704
relu_2,Relu,ACTIVATION_FWD3135999119487574074<CUDNN_ACTIVATION_CL...,0.007157,602112
conv_2,Conv,CONV_FWD_017859833483203585205<CUDNN_CONVOLUTION_FWD_...,0.022062,51380224
batchnormalization_3,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_3,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_3,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_3,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_3,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_4,BatchNorm,BATCHNORM_FWD_INFERENCE13852989010602445922<CUDNN_BAT...,0.017809,602112
mul_4,ElementWise,OP_TENSOR_MUL_FWD3652407864441474985,0.009490,602112
add_4,ElementWise,OP_TENSOR_ADD_FWD10171826262111893963,0.009439,301056
relu_4,Relu,ACTIVATION_FWD16051006096201837460<CUDNN_ACTIVATION_C...,0.007520,903168
conv_4,Conv,CONV_FWD_1930379122225961974<CUDNN_CONVOLUTION_FWD_AL...,0.026937,77070336
batchnormalization_5,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_5,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_5,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_5,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_5,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_6,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_6,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_6,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_6,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_6,Conv,CONV_FWD_34919208068017911200<CUDNN_CONVOLUTION_FWD_A...,0.030459,102760448
batchnormalization_7,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_7,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_7,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_7,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_7,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_8,BatchNorm,BATCHNORM_FWD_INFERENCE7195414386580625122<CUDNN_BATC...,0.026476,1003520
mul_8,ElementWise,OP_TENSOR_MUL_FWD10469601125398369577,0.011416,1003520
add_8,ElementWise,OP_TENSOR_ADD_FWD3372383919426888523,0.011336,501760
relu_8,Relu,ACTIVATION_FWD9017378918029308180<CUDNN_ACTIVATION_CL...,0.008374,1505280
conv_8,Conv,CONV_FWD_110181443977840905480<CUDNN_CONVOLUTION_FWD_...,0.033558,128450560
batchnormalization_9,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_9,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_9,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_9,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_9,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_10,BatchNorm,BATCHNORM_FWD_INFERENCE14483848194486763366<CUDNN_BAT...,0.030731,1204224
mul_10,ElementWise,OP_TENSOR_MUL_FWD4292131327444597933,0.018835,1204224
add_10,ElementWise,OP_TENSOR_ADD_FWD9518029324043848399,0.018899,602112
relu_10,Relu,ACTIVATION_FWD15564407510469499024<CUDNN_ACTIVATION_C...,0.008656,1806336
conv_10,Conv,CONV_FWD_24671596566220509989<CUDNN_CONVOLUTION_FWD_A...,0.036915,154140672
batchnormalization_11,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_11,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_11,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_11,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_11,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_12,BatchNorm,BATCHNORM_FWD_INFERENCE1523641451241035462<CUDNN_BATC...,0.035158,1404928
mul_12,ElementWise,OP_TENSOR_MUL_FWD16696337307152782605,0.021237,1404928
add_12,ElementWise,OP_TENSOR_ADD_FWD6355473937806795631,0.021170,702464
relu_12,Relu,ACTIVATION_FWD854024528851661104<CUDNN_ACTIVATION_REL...,0.009084,2107392
conv_12,Conv,CONV_FWD_19947807026323949419<CUDNN_CONVOLUTION_FWD_A...,0.040188,179830784
batchnormalization_13,BatchNorm,BATCHNORM_FWD_INFERENCE7939541220772277883<CUDNN_BATC...,0.022538,802816
mul_13,ElementWise,OP_TENSOR_MUL_FWD11294653132082654640,0.010188,802816
add_13,ElementWise,OP_TENSOR_ADD_FWD2537998983297604562,0.010136,401408
relu_13,Relu,ACTIVATION_FWD8129559967219304845<CUDNN_ACTIVATION_RE...,0.007904,1204224
conv_13,Conv,CONV_FWD_415819518244552128599<CUDNN_CONVOLUTION_FWD_...,0.042515,231211008
batchnormalization_14,BatchNorm,BATCHNORM_FWD_INFERENCE910893631587278960<CUDNN_BATCH...,0.039259,1605632
mul_14,ElementWise,OP_TENSOR_MUL_FWD18317377101677011899,0.023384,1605632
add_14,ElementWise,OP_TENSOR_ADD_FWD4733853729988449753,0.023358,802816
relu_14,Relu,ACTIVATION_FWD1322705848178886534<CUDNN_ACTIVATION_RE...,0.012758,2408448
conv_14,Conv,CONV_FWD_417120395798861114180<CUDNN_CONVOLUTION_FWD_...,0.043155,205520896
averagepool_1,Pooling,POOLING_FWD11130895914122403871<CUDNN_POOLING_AVERAGE...,0.007565,401408
batchnormalization_15,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_15,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
add_15,ElementWise,OP_TENSOR_ADD_FWD2143373662199252714,0.007596,100352
relu_15,Relu,ACTIVATION_FWD5645259840634148021<CUDNN_ACTIVATION_CL...,0.006747,301056
conv_15,Conv,CONV_FWD_417408888294321029352<CUDNN_CONVOLUTION_FWD_...,0.018742,25690112
batchnormalization_16,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_16,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
add_16,ElementWise,OP_TENSOR_ADD_FWD2143373662199252714,0.007596,100352
relu_16,Relu,ACTIVATION_FWD5645259840634148021<CUDNN_ACTIVATION_CL...,0.006747,301056
conv_16,Conv,CONV_FWD_41246935146219418395<CUDNN_CONVOLUTION_FWD_A...,0.041974,57802752
batchnormalization_17,BatchNorm,BATCHNORM_FWD_INFERENCE15102730648465148582<CUDNN_BAT...,0.007027,250880
mul_17,ElementWise,OP_TENSOR_MUL_FWD2524245617963845997,0.007936,250880
add_17,ElementWise,OP_TENSOR_ADD_FWD11277452780624281359,0.007785,125440
relu_17,Relu,ACTIVATION_FWD14945398337775316304<CUDNN_ACTIVATION_C...,0.006762,376320
conv_17,Conv,CONV_FWD_15156614655014323780<CUDNN_CONVOLUTION_FWD_A...,0.021080,32112640
batchnormalization_18,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_18,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
add_18,ElementWise,OP_TENSOR_ADD_FWD2143373662199252714,0.007596,100352
relu_18,Relu,ACTIVATION_FWD5645259840634148021<CUDNN_ACTIVATION_CL...,0.006747,301056
conv_18,Conv,CONV_FWD_41246935146219418395<CUDNN_CONVOLUTION_FWD_A...,0.041974,57802752
batchnormalization_19,BatchNorm,BATCHNORM_FWD_INFERENCE3529154106863017290<CUDNN_BATC...,0.007599,301056
mul_19,ElementWise,OP_TENSOR_MUL_FWD14009101350342205057,0.008199,301056
add_19,ElementWise,OP_TENSOR_ADD_FWD9073681200104351971,0.008214,150528
relu_19,Relu,ACTIVATION_FWD3316065416002566844<CUDNN_ACTIVATION_RE...,0.006890,451584
conv_19,Conv,CONV_FWD_29948698679140325481<CUDNN_CONVOLUTION_FWD_A...,0.023527,38535168
batchnormalization_20,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_20,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
add_20,ElementWise,OP_TENSOR_ADD_FWD2143373662199252714,0.007596,100352
relu_20,Relu,ACTIVATION_FWD5645259840634148021<CUDNN_ACTIVATION_CL...,0.006747,301056
conv_20,Conv,CONV_FWD_41246935146219418395<CUDNN_CONVOLUTION_FWD_A...,0.041974,57802752
batchnormalization_21,BatchNorm,BATCHNORM_FWD_INFERENCE3121102321559491362<CUDNN_BATC...,0.007990,351232
mul_21,ElementWise,OP_TENSOR_MUL_FWD15690580153086939369,0.008331,351232
add_21,ElementWise,OP_TENSOR_ADD_FWD7369648252204951179,0.008216,175616
relu_21,Relu,ACTIVATION_FWD3868441571470308564<CUDNN_ACTIVATION_RE...,0.007059,526848
conv_21,Conv,CONV_FWD_214627372662687298916<CUDNN_CONVOLUTION_FWD_...,0.026074,44957696
batchnormalization_22,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_22,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
add_22,ElementWise,OP_TENSOR_ADD_FWD2143373662199252714,0.007596,100352
relu_22,Relu,ACTIVATION_FWD5645259840634148021<CUDNN_ACTIVATION_CL...,0.006747,301056
conv_22,Conv,CONV_FWD_41246935146219418395<CUDNN_CONVOLUTION_FWD_A...,0.041974,57802752
batchnormalization_23,BatchNorm,BATCHNORM_FWD_INFERENCE14379294020731866892<CUDNN_BAT...,0.008382,401408
mul_23,ElementWise,OP_TENSOR_MUL_FWD3827428804279061703,0.008577,401408
add_23,ElementWise,OP_TENSOR_ADD_FWD9987754402803186341,0.008497,200704
relu_23,Relu,ACTIVATION_FWD15668751673276967162<CUDNN_ACTIVATION_C...,0.007143,602112
conv_23,Conv,CONV_FWD_218235105511391162417<CUDNN_CONVOLUTION_FWD_...,0.028238,51380224
batchnormalization_24,BatchNorm,BATCHNORM_FWD_INFERENCE5812151441915310915<CUDNN_BATC...,0.006743,200704
mul_24,ElementWise,OP_TENSOR_MUL_FWD11689279144572170376,0.007725,200704
