LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_47752228529190488734<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICI...,2.039800,1625868288
conv_1,Conv,ADD_TENSOR15050729310192534764,0.132159,1625868288
relu_1,Relu,ACTIVATION_FWD7609905067163261305<CUDNN_ACTIVATION_CLIPPED_RELU>,0.155623,6718464
maxpool_1,Pooling,POOLING_FWD2052180749971331511<CUDNN_POOLING_MAX>,0.172280,4672512
conv2_2,Conv,CONV_FWD_214558692531348049837<CUDNN_CONVOLUTION_FWD_ALGO_FFT>,1.889167,3322675200
conv2_2,Conv,ADD_TENSOR2305395612732471161,0.059579,3322675200
relu_2,Relu,ACTIVATION_FWD17303219824124566397<CUDNN_ACTIVATION_RELU>,0.107267,4153344
maxpool_2,Pooling,POOLING_FWD3750214016186015543<CUDNN_POOLING_MAX>,0.111377,2654208
conv_3,Conv,CONV_FWD_111601073776080350041<CUDNN_CONVOLUTION_FWD_ALGO_WINOGR...,1.633197,2038431744
conv_3,Conv,ADD_TENSOR3508342583248984644,0.033825,2038431744
relu_3,Relu,ACTIVATION_FWD8148802891260449850<CUDNN_ACTIVATION_RELU>,0.043894,1327104
conv4_2,Conv,CONV_FWD_49886453326998497676<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRA...,1.376859,1528823808
conv4_2,Conv,ADD_TENSOR3508342583248984644,0.033825,1528823808
relu_4,Relu,ACTIVATION_FWD8148802891260449850<CUDNN_ACTIVATION_RELU>,0.043894,1327104
conv5_2,Conv,CONV_FWD_37973182131291262668<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRA...,0.934445,1019215872
conv5_2,Conv,ADD_TENSOR2733458911397977870,0.026418,1019215872
relu_5,Relu,ACTIVATION_FWD10070769017805674728<CUDNN_ACTIVATION_RELU>,0.030308,884736
maxpool_3,Pooling,POOLING_FWD11025512601544718857<CUDNN_POOLING_MAX_DETERMINISTIC>,0.034456,663552
gemm_1,Gemm,GEMV_FWD832365197582049582,1.228582,75501568
relu_6,Relu,ACTIVATION_FWD11304941407100423307<CUDNN_ACTIVATION_RELU>,0.019718,12288
dropout_1,Dropout,DROPOUT_FWD5176650979312860249,0.022119,4096
dropout_1,Dropout,DROPOUT_FWD5176650979312860249,0.022119,4096
gemm_2,Gemm,GEMV_FWD12906334387647651466,0.538058,33558528
relu_7,Relu,ACTIVATION_FWD11304941407100423307<CUDNN_ACTIVATION_RELU>,0.019718,12288
dropout_2,Dropout,DROPOUT_FWD5176650979312860249,0.022119,4096
dropout_2,Dropout,DROPOUT_FWD5176650979312860249,0.022119,4096
gemm_3,Gemm,GEMV_FWD17209584415969407497,0.221411,8193000
softmax_1,Softmax,"SOFTMAX_FWD9955186565751125701<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX...",0.013488,3000
,,Total,10.987824,19209727904
