LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv1_1_3x3_s2,Conv,CONV_FWD_15292445929180942629<CUDNN_CONVOLUTION_FWD_A...,9.229552,4423680000
conv1_1_3x3_s2/bn,BatchNorm,BATCHNORM_FWD_INFERENCE7654922900575493507<CUDNN_BATC...,13.669534,163840000
conv1_1_3x3_s2/relu,Relu,ACTIVATION_FWD407445021140972689<CUDNN_ACTIVATION_REL...,4.950187,245760000
conv1_2_3x3,Conv,CONV_FWD_45889836710496465183<CUDNN_CONVOLUTION_FWD_A...,61.544090,94371840000
conv1_2_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE7654922900575493507<CUDNN_BATC...,13.669534,163840000
conv1_2_3x3/relu,Relu,ACTIVATION_FWD407445021140972689<CUDNN_ACTIVATION_REL...,4.950187,245760000
conv1_3_3x3,Conv,CONV_FWD_09377535149058225090<CUDNN_CONVOLUTION_FWD_A...,120.284647,188743680000
conv1_3_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE10363056811692377604<CUDNN_BAT...,27.295102,327680000
conv1_3_3x3/relu,Relu,ACTIVATION_FWD16162521342414434070<CUDNN_ACTIVATION_R...,9.880651,491520000
pool1_3x3_s2,Pooling,POOLING_FWD15801562875289825155<CUDNN_POOLING_MAX_DET...,11.844181,364962816
conv2_1_1x1_reduce,Conv,CONV_FWD_3908512885985639430<CUDNN_CONVOLUTION_FWD_AL...,6.894067,5190582272
conv2_1_1x1_reduce/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BAT...,3.398884,40551424
conv2_1_1x1_reduce/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_C...,2.883327,60827136
conv2_1_3x3,Conv,CONV_FWD_111484137315548812093<CUDNN_CONVOLUTION_FWD_...,16.375374,23357620224
conv2_1_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BAT...,3.398884,40551424
conv2_1_3x3/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_C...,2.883327,60827136
conv2_1_1x1_increase,Conv,CONV_FWD_34703906851589331234<CUDNN_CONVOLUTION_FWD_A...,14.966489,10381164544
conv2_1_1x1_increase/bn,BatchNorm,BATCHNORM_FWD_INFERENCE3125765088984664772<CUDNN_BATC...,13.481128,162205696
conv2_1_1x1_proj,Conv,CONV_FWD_32228531651754471523<CUDNN_CONVOLUTION_FWD_A...,21.319244,20762329088
conv2_1_1x1_proj/bn,BatchNorm,BATCHNORM_FWD_INFERENCE3125765088984664772<CUDNN_BATC...,13.481128,162205696
conv2_1,ElementWise,OP_TENSOR_ADD_FWD3849967350983888573,12.200456,81102848
conv2_1_relu,Relu,ACTIVATION_FWD4971063649317315542<CUDNN_ACTIVATION_CL...,11.944467,243308544
conv2_2_1x1_reduce,Conv,CONV_FWD_22677499955193810391<CUDNN_CONVOLUTION_FWD_A...,12.781271,10381164544
conv2_2_1x1_reduce/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BAT...,3.398884,40551424
conv2_2_1x1_reduce/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_C...,2.883327,60827136
conv2_2_3x3,Conv,CONV_FWD_111484137315548812093<CUDNN_CONVOLUTION_FWD_...,16.375374,23357620224
conv2_2_3x3/bn,BatchNorm,BATCHNORM_FWD_INFERENCE17908974013280884300<CUDNN_BAT...,3.398884,40551424
conv2_2_3x3/relu,Relu,ACTIVATION_FWD10886680509234741086<CUDNN_ACTIVATION_C...,2.883327,60827136
conv2_2_1x1_increase,Conv,CONV_FWD_34703906851589331234<CUDNN_CONVOLUTION_FWD_A...,14.966489,10381164544
conv2_2_1x1_increase/bn,BatchNorm,BATCHNORM_FWD_INFERENCE3125765088984664772<CUDNN_BATC...,13.481128,162205696
conv2_2,ElementWise,OP_TENSOR_ADD_FWD3849967350983888573,12.200456,81102848
